-0.300,-1.541,3.722,4.614,1.583,2.227,-7.345,1.142,2.973,-0.067,9.491,2.379,-4.773,-2.593,4.670,4.822,0.377,4.066,5.539,1.000
4.697,0.002,-1.837,-2.538,8.322,0.654,0.554,4.564,-6.683,-0.666,0.470,-2.813,-0.194,1.188,2.717,3.162,-0.761,-0.880,-1.786,1.000
3.492,2.474,1.816,2.447,2.988,4.226,-1.827,3.483,-0.119,-1.569,2.067,-0.628,-0.320,-1.545,0.097,0.555,3.663,-1.800,2.339,1.000
-0.047,4.374,1.718,-0.953,-0.668,-6.996,-2.267,-2.871,-1.734,1.435,0.102,0.274,-1.609,3.254,1.420,4.305,-3.975,-0.465,0.312,1.000
0.446,2.425,0.861,1.770,2.775,0.965,-8.654,0.623,-1.859,0.991,-0.439,4.662,-2.416,-0.780,1.066,0.894,-2.139,-3.548,3.690,1.000
2.918,1.673,2.878,-5.164,-0.083,-0.634,1.508,0.788,0.569,0.907,-1.733,2.233,0.671,1.997,0.890,-0.447,-0.158,-0.355,0.445,1.000
-3.299,-3.230,-0.202,-2.827,-0.737,0.933,-1.390,0.603,2.752,0.604,4.189,5.857,-2.889,-1.145,3.650,3.293,-1.151,2.393,-2.250,1.000
-2.849,2.080,-2.902,1.185,-2.484,-1.113,-1.493,-0.812,2.270,-1.551,-0.409,-1.794,-2.366,1.324,2.763,-1.092,1.222,2.198,1.021,0.000
4.401,-0.714,-3.758,-6.318,7.025,-1.380,0.526,4.197,-1.129,-0.822,1.139,-5.395,0.382,2.780,2.892,6.292,0.465,-1.941,1.622,1.000
1.143,1.586,2.282,3.962,1.707,0.731,-3.510,-1.410,1.232,0.863,4.108,5.187,-0.736,-0.426,2.269,5.679,1.615,-0.367,2.606,1.000
5.671,1.049,-1.987,-6.385,-2.437,1.279,-7.186,-5.631,-4.294,3.306,1.653,3.678,-2.678,-5.623,-3.746,-2.924,-4.588,-2.444,-1.819,0.000
-1.934,-0.804,-1.209,-0.132,2.809,2.574,-2.599,-1.353,2.743,0.315,5.037,2.037,-5.503,-1.159,3.967,2.173,-2.913,2.880,1.594,1.000
3.229,2.262,-0.022,2.197,2.915,2.085,-1.299,1.683,-1.180,0.128,2.169,1.877,0.827,2.842,1.876,1.015,4.184,-1.865,3.637,1.000
2.753,3.525,-2.955,2.842,-1.681,3.198,-6.722,3.841,-8.023,0.114,3.017,-0.268,-4.447,1.678,-3.519,2.298,-4.796,0.139,0.369,0.000
4.604,-0.689,-4.480,-1.717,1.291,-2.078,2.001,4.359,-1.682,1.236,-4.720,-1.025,2.745,-2.718,-1.974,-2.321,2.159,-2.390,-1.968,1.000
-0.862,2.845,1.692,3.095,-1.758,-4.450,-3.517,-5.027,-0.335,-3.406,-0.456,-3.062,1.997,-2.665,0.585,0.020,-1.313,-1.263,0.113,0.000
4.240,-1.412,2.036,-2.493,-0.892,4.899,-1.908,6.266,5.315,3.013,1.634,-0.817,-5.157,-2.554,1.708,0.494,4.823,0.279,-1.270,1.000
-2.134,-3.166,1.127,2.753,6.504,-2.521,4.957,-0.690,-1.177,-3.686,-3.218,1.133,0.035,3.412,-2.415,1.552,2.169,-1.427,-1.245,0.000
-0.016,-0.211,-3.235,2.322,-1.836,1.341,-7.672,1.793,-1.238,1.596,-6.147,0.471,0.885,6.293,-0.400,-1.920,-0.076,2.711,-2.241,0.000
2.034,3.940,3.500,1.282,-3.926,-5.122,-2.254,-2.065,-5.405,0.980,-5.656,-7.532,0.613,-1.531,1.938,-0.712,2.262,2.495,-0.295,0.000
-0.626,2.112,0.253,-1.920,-0.201,-2.928,-0.147,1.094,2.859,2.438,2.708,-0.425,2.376,1.648,0.583,6.532,3.531,-2.945,0.751,1.000
-1.912,1.024,-3.693,3.663,0.845,-2.984,4.928,-1.658,2.939,0.512,-6.993,1.265,2.683,-0.183,-0.234,3.000,1.195,1.392,-1.775,0.000
3.215,1.507,-1.197,4.651,0.503,0.043,-3.167,-1.527,-1.403,-3.213,0.404,1.504,-2.243,3.346,-1.521,1.198,-1.729,-0.102,5.084,0.000
-1.806,1.096,3.208,-0.666,-0.244,-0.314,-4.630,-2.464,2.117,1.829,-2.240,0.885,3.220,-10.126,-4.119,-0.666,-0.368,-2.476,4.611,1.000
2.572,1.660,-1.727,3.465,2.384,2.844,1.847,-0.621,-0.066,1.245,1.189,-0.230,-4.731,1.472,4.768,-0.903,-2.564,-2.669,-0.173,0.000
0.167,2.368,0.208,3.866,-0.983,-2.643,-2.811,-4.755,0.652,-1.412,1.607,0.200,0.317,-0.818,-0.723,0.177,2.683,1.670,1.252,0.000
-0.392,2.999,3.179,-1.750,-1.338,1.773,3.948,1.961,-0.031,-0.141,-4.689,-2.294,3.535,1.304,2.426,-0.773,1.290,-3.183,1.178,1.000
3.444,1.367,0.146,-2.057,-0.338,2.294,4.184,2.063,5.190,0.491,3.867,-0.125,3.201,-2.196,0.489,3.537,9.656,1.981,-0.755,1.000
0.081,-3.367,-4.254,-1.074,0.963,-6.183,1.695,0.589,0.389,1.672,4.916,3.661,1.033,0.331,2.027,2.659,-2.219,1.620,-0.700,1.000
0.403,1.440,-2.164,-3.090,0.975,-1.535,-6.491,-3.564,-4.369,-3.198,-1.697,0.311,2.580,-2.446,-2.034,-3.243,-5.853,-0.881,-2.174,0.000
0.709,-5.735,-5.582,-0.396,6.189,-4.543,2.669,0.570,0.244,0.619,0.401,0.910,1.828,-3.074,0.729,4.786,-1.857,2.662,-3.165,1.000
4.783,6.250,-3.287,-4.220,-1.734,-0.770,3.095,2.034,-1.568,1.589,1.726,-0.722,1.491,4.877,4.283,0.931,1.013,5.068,-1.112,0.000
1.067,2.163,-4.018,-0.059,-1.388,-2.406,1.678,-2.376,0.789,-2.660,1.357,0.460,0.432,-3.129,4.704,3.089,-1.404,-1.087,2.933,0.000
4.328,2.171,-0.994,-5.396,2.965,4.206,1.933,-0.331,4.985,-1.149,1.633,0.129,-1.587,-0.708,3.010,1.727,1.829,5.701,-0.844,1.000
5.327,2.773,1.569,-4.469,0.640,-1.569,2.877,3.978,2.838,3.483,3.463,-3.233,1.855,0.664,-0.539,1.689,5.850,-0.918,-1.142,1.000
4.964,2.335,-0.364,-3.008,2.448,1.130,2.440,1.103,2.276,0.832,0.399,-1.028,-3.310,2.317,1.478,-0.927,-0.584,3.306,0.682,1.000
4.612,3.818,1.380,0.879,2.953,-2.678,2.834,1.946,-8.415,-2.617,-3.486,-4.829,-1.927,-0.842,0.109,-0.037,4.172,2.528,-2.500,0.000
-3.286,5.339,1.355,2.025,1.021,-2.320,-1.056,-3.399,1.205,-3.637,2.632,-4.236,0.071,-0.442,1.690,0.064,-5.440,-2.547,-0.836,0.000
2.276,-1.704,1.027,-4.300,-0.859,6.290,2.719,-1.794,3.559,2.033,-2.611,4.094,-2.600,1.789,2.632,-0.628,-0.951,3.865,-2.394,1.000
0.708,-4.614,-3.481,0.136,1.574,-4.970,1.106,0.261,-1.518,0.514,-3.916,1.585,3.310,-2.362,0.595,-0.050,2.525,0.959,-2.901,1.000
1.531,-0.957,-1.705,0.878,2.202,0.665,1.734,2.761,0.056,-2.112,-4.009,3.379,-2.317,-1.426,0.386,6.411,1.621,0.031,4.617,0.000
0.781,3.130,-2.435,2.706,1.350,-2.894,-1.978,-1.648,-1.996,-3.592,-1.210,4.404,-0.467,2.309,-2.319,0.805,-0.680,-1.198,-3.654,0.000
-0.621,-0.636,0.907,1.805,-0.536,-0.362,5.936,0.996,-3.046,2.332,-1.158,0.992,3.230,3.401,0.738,2.489,1.322,0.404,-4.744,1.000
-0.076,0.140,-0.827,2.143,-1.073,-0.255,-5.048,-1.026,-0.264,1.811,-3.401,0.833,-2.067,5.087,0.778,-5.399,2.733,3.141,-0.058,0.000
2.660,5.445,1.336,-4.428,2.330,0.173,5.902,4.034,-3.946,-6.868,1.200,-0.431,2.504,5.534,-2.228,1.399,-1.516,-3.118,0.222,1.000
4.975,5.351,-0.031,2.331,1.826,-1.354,-6.248,-5.703,1.504,-0.193,3.683,-0.387,2.233,-5.044,-1.820,0.777,-2.044,-6.584,-2.421,0.000
1.094,-3.444,-2.659,1.979,-0.451,-1.805,-0.646,0.210,1.577,-2.198,-4.021,-1.362,0.443,1.308,-0.699,-9.077,2.298,-0.331,5.993,0.000
1.329,0.310,-0.235,-0.190,1.889,3.031,0.515,-0.556,6.014,0.006,2.361,2.774,-1.795,-0.441,1.237,5.491,1.640,0.689,3.154,1.000
-2.512,-0.672,-1.395,5.200,5.762,-0.442,-4.486,-0.654,-4.772,-0.367,3.108,2.734,1.093,-2.121,1.456,0.371,-1.492,-4.608,3.547,1.000
1.022,4.988,1.526,-5.928,0.336,-4.579,0.108,2.149,1.273,2.002,-0.227,-1.107,1.426,-3.799,-3.014,0.750,1.497,-5.587,-0.002,1.000
3.143,-0.122,-0.059,-8.392,-0.384,-2.449,1.577,-5.080,0.958,-3.031,0.930,1.389,-0.771,1.718,0.051,3.016,-4.728,0.655,6.047,0.000
1.680,0.282,1.769,-0.236,0.188,4.904,0.220,-0.198,2.566,0.055,2.410,1.602,-3.493,-2.522,0.628,-0.015,0.203,2.547,0.758,1.000
-0.258,0.075,-2.267,0.443,0.135,1.388,-6.769,-5.005,3.548,3.103,-2.176,6.604,2.144,-0.370,1.119,4.133,0.763,3.211,1.816,1.000
5.890,-3.078,-1.937,1.244,2.275,-5.085,-4.146,-0.894,-0.662,0.927,8.870,-2.071,-6.469,-3.777,-2.131,0.138,-1.487,-0.557,1.144,1.000
8.705,-0.767,-3.187,2.998,0.632,-5.774,-1.033,-0.342,-3.338,3.092,-0.209,-2.542,0.675,3.370,1.008,-7.227,7.129,1.661,0.553,0.000
0.564,-1.720,-1.439,-0.204,2.773,-0.865,-4.595,-0.438,-5.891,-3.981,-3.941,-1.402,2.758,0.366,-1.381,-2.138,-3.277,0.451,2.170,0.000
-0.138,-2.522,-1.386,-1.539,1.210,-0.818,2.015,-1.136,-1.427,0.604,-2.663,0.861,3.072,-2.234,2.088,1.060,-0.087,-3.180,0.241,1.000
-0.858,0.241,-1.029,1.371,3.926,-1.473,1.598,-4.268,-1.931,0.726,-1.302,-1.904,2.431,-0.268,-1.914,-0.543,1.543,-1.396,-3.778,0.000
0.988,4.731,0.313,0.586,3.951,0.098,-4.756,2.298,-4.065,-1.120,0.545,3.462,-1.720,2.010,1.279,2.014,-2.419,-4.639,0.098,1.000
3.285,-2.867,-3.382,1.841,0.650,-6.255,1.026,-0.475,-1.308,1.202,2.298,0.323,1.556,0.372,-0.306,-0.158,1.154,-1.200,-0.529,1.000
1.740,0.946,1.018,1.714,1.071,-2.236,1.961,-2.850,-2.358,-3.233,-2.418,-0.606,-4.945,-2.824,1.666,-0.676,3.528,1.814,1.141,0.000
1.437,-2.860,-1.905,4.015,3.929,-2.319,1.505,-2.030,-0.066,-1.374,-7.848,-0.685,4.774,-1.592,1.616,-1.019,3.292,1.933,-4.350,0.000
2.947,0.864,-0.342,-1.708,-3.291,-4.817,1.519,-0.401,-3.744,-2.856,-5.737,1.323,0.421,-1.799,4.273,4.282,2.190,4.821,0.746,0.000
1.547,-0.872,0.760,2.326,-1.219,-1.590,0.095,-0.660,-2.719,0.695,-2.183,-1.536,2.965,-5.035,-0.362,-1.014,2.502,-2.687,-1.305,1.000
1.724,0.547,2.454,-0.903,-1.450,-2.600,1.745,1.264,0.696,0.762,-0.315,-1.832,-0.262,4.352,2.571,2.129,3.059,-2.049,4.361,1.000
-0.411,5.356,-2.913,-1.679,3.192,0.968,-1.066,0.130,-1.911,-0.471,-0.789,-1.258,-0.862,-0.511,2.059,-0.442,-4.927,-0.761,4.226,0.000
3.777,-3.376,-0.424,-0.031,2.772,-1.718,-1.468,1.612,-2.332,1.865,1.255,-2.453,-0.248,-2.693,0.206,2.955,1.580,-0.038,-1.465,1.000
3.818,2.555,-0.906,1.731,-1.868,1.030,-3.141,2.327,-2.258,-0.343,-2.231,3.512,-4.331,-4.784,-3.403,5.431,-0.310,-2.587,-1.398,0.000
0.063,0.004,2.454,-2.428,-1.360,-0.187,1.997,2.822,2.343,0.684,9.414,3.655,-3.258,-0.276,4.270,4.192,2.969,3.377,-3.136,1.000
1.845,0.189,0.204,-4.705,-2.850,0.119,-1.053,-3.587,4.593,1.982,-1.622,-0.068,0.305,-1.764,-1.959,0.169,2.377,-1.803,-3.119,1.000
2.915,0.236,0.889,3.311,0.703,2.520,-1.670,1.154,1.575,4.489,1.831,1.504,-4.255,4.920,4.279,2.831,2.170,-0.020,1.948,1.000
2.816,1.825,-1.375,-0.665,4.293,0.521,-5.611,0.508,-3.873,-6.371,1.788,-0.535,-2.049,-0.045,0.787,-2.909,-5.547,2.490,0.287,0.000
-1.002,0.998,-2.601,0.239,2.480,-1.351,-3.697,2.770,-2.821,1.952,-4.562,-5.801,2.239,-0.500,0.044,-6.848,1.037,0.840,-1.017,0.000
1.164,1.765,-5.619,4.967,3.507,0.033,0.051,0.394,-1.650,0.333,-2.847,2.649,2.991,1.479,-2.681,2.344,2.820,-0.477,-4.866,0.000
0.906,1.116,-2.552,-2.988,0.395,-1.000,1.709,0.667,0.100,1.841,-0.543,-1.006,0.474,0.320,3.851,-4.149,2.902,3.457,-2.300,0.000
-1.354,7.529,-4.131,4.823,8.067,-5.784,1.550,1.445,-6.757,-4.051,6.503,-9.482,-1.292,0.316,2.093,2.173,-0.851,-4.128,1.919,1.000
-0.124,0.005,-2.031,-0.631,3.048,-3.951,3.012,3.104,-1.720,0.710,-1.315,0.606,4.692,-1.368,-1.287,-1.014,0.256,-4.361,-0.834,1.000
4.056,1.718,-3.687,-5.528,3.990,-1.182,1.296,3.921,-3.185,0.075,4.847,-0.829,-0.997,5.357,3.269,1.064,-1.906,-4.156,2.187,1.000
3.340,6.612,0.115,-3.411,3.746,-0.683,-1.153,0.504,0.183,-2.303,1.895,-4.365,0.710,-1.892,-1.520,1.958,0.840,-1.630,1.458,1.000
0.260,2.857,-0.545,4.773,-2.414,-0.598,-0.946,-0.444,-0.214,-1.446,-1.686,1.691,-0.760,-0.990,2.106,1.983,2.285,1.728,1.282,0.000
1.296,2.102,-3.278,-2.382,0.114,-0.621,-1.262,-2.598,0.035,-0.845,-2.040,-2.713,-1.007,3.252,0.786,-1.967,-0.656,1.035,1.417,0.000
2.839,-0.703,3.045,2.735,2.917,0.960,-0.611,4.508,-2.931,5.543,-0.711,-0.972,-0.071,-1.780,0.291,-0.951,-0.737,-3.529,2.110,1.000
3.723,-0.952,-2.275,-2.862,-3.949,-4.225,-5.373,-5.228,1.442,-3.121,2.270,2.566,0.969,3.792,-1.940,1.188,-2.728,3.222,9.462,0.000
0.969,2.569,2.221,0.638,2.039,1.017,-0.075,0.208,2.371,1.444,1.167,-3.350,0.725,-5.433,0.823,-0.257,4.429,-1.719,3.387,1.000
0.437,-1.465,0.709,-0.023,0.901,-1.825,2.418,-6.065,2.878,0.436,-4.369,1.696,-0.140,-0.800,3.951,0.661,-1.644,-2.322,-0.119,0.000
1.157,2.333,-0.141,-2.189,-2.769,1.051,0.102,2.602,2.417,2.354,0.845,-3.772,-0.716,-1.675,-0.829,-0.028,2.123,-2.529,0.175,1.000
4.026,-1.452,-2.739,-4.154,-1.819,-0.419,-1.203,0.202,3.428,3.134,2.923,0.170,1.515,-2.939,2.347,1.857,-2.324,-1.411,2.906,1.000
5.064,4.279,-2.988,-4.409,3.590,3.090,4.883,0.951,-1.223,-0.703,0.952,-3.193,-0.185,7.145,2.965,0.903,1.970,1.216,-2.615,1.000
-2.443,-1.502,1.600,-0.481,-0.203,-1.017,-2.386,-0.735,3.601,0.832,5.874,6.257,0.583,-4.685,2.588,4.414,3.070,1.071,1.467,1.000
1.578,1.065,1.337,2.441,2.941,1.573,5.248,1.092,-0.318,0.861,4.159,1.632,0.995,-0.736,1.961,-0.357,5.483,-3.230,2.883,1.000
-7.400,0.626,1.837,1.490,-1.865,0.669,6.594,-0.463,2.249,2.938,-4.725,3.009,5.080,0.864,4.767,2.844,-0.254,1.504,-2.767,1.000
1.782,0.739,-3.001,-4.476,-1.420,-8.331,0.004,-3.525,3.148,3.543,1.384,-0.695,0.128,-2.206,7.916,-3.663,1.789,4.377,3.895,0.000
1.947,-0.303,-1.911,-0.634,1.449,-0.005,-0.767,-2.367,5.392,4.497,-0.398,0.047,4.614,-4.165,-0.039,1.783,6.461,1.706,1.419,1.000
1.521,-1.454,2.624,4.312,3.758,-2.045,2.042,0.255,-1.801,-0.649,3.973,-0.372,-4.897,2.847,-3.277,4.626,0.194,-4.462,2.179,0.000
0.096,2.014,0.935,-0.513,-3.543,-4.491,-4.207,-1.793,-1.866,-0.977,-1.765,-1.182,0.025,1.637,-0.000,1.245,2.692,5.511,0.905,0.000
1.151,3.126,3.353,-6.769,-0.241,2.174,2.983,-1.181,-0.422,-3.269,-1.731,-1.196,3.214,-3.125,-1.953,-1.986,-1.797,2.003,0.176,1.000
-3.409,2.494,-1.567,-0.979,-7.980,1.206,-1.351,0.271,1.152,-7.051,-0.989,1.873,-0.136,3.817,-0.390,2.159,0.128,6.533,5.268,1.000
0.655,-2.013,0.652,-0.606,-1.075,2.291,2.732,3.015,-1.477,1.593,-5.274,-3.614,2.622,1.583,2.152,-0.832,3.915,-2.601,0.958,1.000
2.275,2.941,-2.143,2.906,-3.930,-0.347,-4.798,-2.881,-1.623,-1.261,-1.854,3.921,-1.953,0.377,1.569,-1.016,-2.021,0.439,-3.550,0.000
1.257,4.302,-1.572,4.769,2.532,-1.309,-2.363,2.610,-5.597,-1.021,-4.333,-4.542,-0.107,-2.531,1.097,-1.354,1.931,2.773,-0.892,0.000
0.381,3.199,-0.617,-2.366,4.043,2.146,1.730,1.311,-2.868,-3.193,3.219,2.242,-2.082,2.216,1.488,0.980,-3.630,-0.742,-1.688,1.000
1.409,4.258,-0.810,1.832,-2.908,-3.609,-1.572,-2.765,1.963,2.296,3.023,0.898,-1.893,-4.025,-4.313,3.339,-1.047,-0.801,-0.039,0.000
0.312,1.644,-1.057,-0.259,6.636,-2.522,-1.376,-0.326,-3.326,-3.210,-0.296,-1.519,2.544,-1.118,-4.469,-0.248,-0.234,-4.630,-4.355,0.000
-0.718,1.097,-1.309,2.813,-5.731,-3.581,-3.401,-2.201,-2.181,-4.231,0.762,-5.690,-0.495,-0.537,1.257,0.818,1.570,1.971,0.487,0.000
2.633,-2.273,-3.951,-4.128,5.970,-5.005,0.887,-1.189,0.279,-1.793,-0.788,0.610,3.856,-1.784,0.574,2.376,0.312,-1.476,-2.054,1.000
3.359,0.660,-2.608,5.093,4.731,-6.123,-4.702,-0.725,-2.367,-0.661,3.044,1.106,3.025,8.369,4.945,6.416,3.584,-0.060,4.599,1.000
0.361,-2.398,4.088,-1.383,-4.985,1.587,1.205,4.852,1.935,2.393,3.302,-1.474,-3.452,0.254,-1.085,2.423,1.116,-1.010,-1.982,1.000
0.795,-1.422,-1.918,-0.438,6.542,-1.898,-0.392,0.382,-3.649,-0.626,1.244,-1.599,-3.525,-0.943,1.906,4.595,-2.027,1.396,-1.888,1.000
4.944,1.550,1.629,0.192,-1.804,-4.108,1.954,-6.012,-0.466,-4.959,-0.407,0.260,-0.919,-3.041,-0.670,2.452,0.626,0.567,7.750,0.000
-0.750,0.967,1.072,3.806,3.350,-0.503,-2.686,1.013,-0.051,-1.339,8.016,2.070,-2.063,0.338,2.090,5.564,-0.487,-1.081,3.764,1.000
1.759,-0.905,-1.756,-2.184,-0.057,-0.320,-4.966,-4.772,-2.139,-4.250,-8.041,4.908,2.069,-1.174,3.052,-2.712,-2.256,0.662,-1.814,0.000
0.129,5.037,0.424,-5.333,-2.900,5.415,3.570,-3.870,-2.545,-5.383,0.124,-2.420,-5.460,1.877,-0.007,4.857,-0.931,5.803,-2.133,0.000
4.201,-3.071,3.355,-5.799,-3.674,1.689,9.135,2.121,2.955,4.635,-1.137,-2.773,2.561,1.368,1.275,-3.199,8.128,-0.588,-1.130,1.000
4.666,1.613,0.188,-7.169,2.023,7.378,1.119,2.557,0.327,-2.590,-4.917,-4.156,0.542,-1.341,-3.394,-4.301,-1.907,0.581,-2.098,1.000
-0.619,2.564,1.517,1.686,-0.167,-3.676,-0.352,0.189,-0.913,-3.052,2.016,-3.397,-3.265,-0.051,-1.557,-1.445,-4.564,0.080,0.192,0.000
1.456,3.451,0.197,-0.975,-4.008,0.062,-3.330,-1.630,-2.910,1.974,-0.693,0.059,0.562,6.674,-0.479,-0.422,2.897,1.214,-2.965,0.000
1.486,2.634,1.986,-2.540,0.373,2.512,0.031,3.131,-3.642,-0.375,-3.007,-3.194,-0.140,-0.385,3.471,-0.761,0.627,-3.544,2.492,1.000
3.562,1.180,-0.844,3.139,-2.584,-0.362,-1.642,1.419,-0.526,-0.720,3.085,2.089,-7.664,0.444,1.336,1.397,-3.015,4.149,1.887,0.000
2.633,0.504,-6.395,3.229,4.240,-0.099,2.008,3.639,0.245,0.524,-2.603,4.064,-0.379,-0.088,-3.162,2.253,3.723,1.600,-2.649,0.000
1.987,-0.896,3.280,-6.148,-3.431,1.548,4.138,2.835,3.893,2.404,4.141,-2.401,-3.029,3.774,2.064,1.520,1.789,1.891,1.655,1.000
4.273,-1.419,2.198,-2.454,-4.473,-2.614,0.333,-3.839,-0.618,-0.988,0.571,0.787,-0.209,1.738,1.003,-0.371,-0.112,2.679,3.568,0.000
2.239,-1.664,3.230,2.833,-0.993,-6.758,-2.508,-1.935,-3.406,-1.666,-0.384,-6.331,-1.186,-1.627,-1.821,-3.365,4.156,1.255,1.715,0.000
0.591,3.039,-0.112,-0.647,1.810,-1.031,-0.143,2.603,0.106,1.141,-1.266,-2.128,0.712,-3.363,-1.434,-0.546,2.297,-4.545,1.200,1.000
2.250,0.716,-2.729,2.999,1.770,-3.156,0.131,1.503,0.077,-1.582,-3.178,0.788,1.386,-1.826,-1.117,0.677,2.909,-0.140,-2.219,0.000
3.315,1.507,-1.363,2.772,1.641,-1.810,-5.520,-3.967,0.857,-1.591,0.266,1.417,2.412,-2.743,-0.624,0.806,-1.141,-0.193,0.193,0.000
-1.546,3.382,-1.294,-0.075,-2.356,1.042,-5.197,0.443,-5.964,-4.140,0.082,-1.409,-3.237,-0.252,0.039,-0.892,-6.091,3.485,0.005,0.000
-0.086,3.642,-0.344,3.225,5.688,-5.908,-5.648,-1.608,-0.622,2.841,3.489,6.274,2.394,-2.757,1.586,5.153,2.705,-7.315,5.363,1.000
-0.693,2.756,1.098,1.493,3.270,-1.779,0.327,0.104,-2.145,-2.451,6.635,4.725,-2.686,1.314,5.820,3.358,-0.130,0.511,2.470,1.000
8.329,-5.149,-4.351,4.431,-0.498,-4.595,0.410,0.486,-3.543,1.160,4.449,-1.872,-0.323,-1.716,0.114,-0.704,1.774,1.712,-1.476,1.000
1.916,1.913,-0.876,2.701,-1.750,-2.313,1.317,-0.074,2.397,2.645,-2.661,-0.401,-1.552,-3.736,-0.355,2.798,0.129,0.227,-1.806,0.000
3.352,0.246,4.115,0.637,1.866,3.563,-5.385,2.005,-0.344,0.623,-0.152,3.412,-4.608,-2.102,1.189,-3.448,-2.925,1.183,3.189,1.000
-4.564,0.347,-2.380,5.474,-4.300,2.151,-5.450,0.060,0.274,-2.598,-2.562,-1.109,0.681,0.748,-0.673,-2.956,1.095,0.797,1.705,0.000
1.754,-1.519,3.274,1.322,-1.315,1.010,-1.802,-5.608,-2.422,-3.071,-4.672,-3.246,-1.715,1.721,-3.376,-0.057,-0.699,-2.580,1.120,0.000
2.438,-2.542,-2.580,2.103,-1.918,0.161,-1.768,-2.540,0.693,0.538,0.711,1.944,-2.992,5.580,1.593,-4.731,2.762,0.130,0.345,0.000
-2.339,-1.720,3.030,-2.961,-3.429,2.697,-3.826,0.652,3.513,4.678,-3.079,1.119,-0.937,-6.509,-0.898,0.026,1.216,-3.203,-2.145,1.000
-2.643,3.268,-3.584,-2.489,-3.145,-0.413,0.795,-1.399,-3.205,-5.972,1.880,-2.430,-2.115,1.211,5.802,0.159,1.491,3.310,-2.174,1.000
0.048,1.505,-2.500,4.691,1.989,2.211,-2.449,-0.008,-0.967,-0.542,-1.540,2.129,-3.872,2.462,1.112,-2.321,1.668,0.829,0.015,0.000
1.199,0.228,1.710,-2.333,-0.801,3.071,1.739,5.774,-2.050,-0.917,0.027,-3.550,-2.914,0.690,-2.243,-3.212,-0.777,-4.017,1.732,1.000
-2.636,0.742,-0.917,0.511,0.109,-1.713,5.790,1.238,-3.254,-0.401,-5.700,1.261,4.041,2.364,0.511,0.061,2.569,0.899,-6.298,1.000
1.634,2.227,0.269,2.688,-1.570,0.637,-0.026,0.891,-0.372,1.846,-2.315,-0.048,-3.758,-2.383,-0.780,4.994,-0.340,-2.691,-0.441,0.000
-1.656,0.583,1.615,-0.527,0.746,3.344,0.819,-2.584,-2.436,-7.388,-3.010,-1.740,-3.069,-0.493,-4.763,0.814,-1.777,-2.395,2.890,0.000
-0.985,-0.750,2.746,2.701,-1.180,-1.613,-3.290,5.676,-0.655,3.827,3.277,2.875,-3.502,-1.546,-0.436,0.762,0.408,-4.654,0.150,1.000
-2.663,0.269,0.658,-0.718,-7.146,-1.230,-3.913,-5.883,0.183,-3.062,-5.586,-1.978,-0.291,1.952,-1.182,-2.253,2.059,1.679,3.514,0.000
-1.036,0.451,4.160,2.589,-0.254,1.113,1.177,-0.233,-4.769,2.547,-1.031,2.974,-1.952,-1.464,1.422,-1.453,-0.492,-0.613,-3.544,1.000
-0.026,1.307,-1.409,2.476,1.895,-2.046,-1.517,0.779,-1.813,-5.219,-1.114,-0.975,-0.317,-1.056,-0.098,-2.455,0.117,3.545,-1.309,0.000
-1.694,-0.313,1.462,-1.403,0.248,1.120,-0.033,-2.106,3.478,2.248,-0.799,-5.608,-0.858,-2.055,-1.781,5.940,2.008,-2.751,-0.197,1.000
1.992,1.284,-1.581,2.891,-0.475,2.843,-5.318,3.450,-2.902,-3.038,-3.548,3.694,-0.945,-1.308,0.244,3.436,-1.201,-2.681,-2.523,0.000
-3.392,5.050,-1.172,0.414,-5.336,4.952,-3.371,-2.350,0.355,-4.022,-0.221,-1.577,-2.137,4.707,-1.262,0.022,0.674,6.470,0.351,0.000
-0.125,2.041,-1.995,1.563,-0.494,3.279,0.186,-1.431,-1.449,2.311,-2.868,0.692,-2.015,-1.534,1.377,3.414,-0.005,-1.874,-3.252,0.000
3.336,1.815,0.551,0.180,2.508,5.742,-0.317,0.582,-1.142,0.533,-1.734,2.143,1.576,-2.765,-1.964,-1.619,1.639,-2.048,-2.190,1.000
6.081,-0.766,-2.533,-7.646,2.694,1.851,-3.011,1.987,2.156,-2.700,1.619,-6.146,-2.455,-3.486,4.615,3.261,0.271,1.340,2.349,1.000
3.365,0.951,-1.726,2.015,1.999,-0.516,-0.245,-1.751,-2.867,-3.329,-0.490,-1.086,-4.095,2.365,-1.068,-4.425,2.547,-0.471,2.284,0.000
-0.988,-0.591,-1.871,4.555,2.402,-3.611,-0.196,1.822,-1.064,-5.744,-2.634,-3.603,-0.727,-4.246,-0.961,-1.097,0.025,-2.407,5.370,0.000
-2.421,0.673,2.907,-0.720,-2.115,-0.135,-0.317,2.647,0.984,0.447,3.199,-0.115,-0.050,-5.470,-1.586,2.668,1.064,-1.901,-0.776,1.000
-0.696,1.161,-0.185,1.138,2.107,-6.227,-2.952,-1.278,-0.524,1.369,-3.087,-3.317,-0.874,-1.839,0.788,-4.891,2.540,-1.442,2.738,0.000
3.008,-0.873,-0.450,-3.237,3.998,-1.299,1.328,1.893,-1.956,2.485,-0.847,1.202,2.827,0.933,1.827,2.351,-1.399,-3.838,1.168,1.000
