-2.611,4.984,3.882,-1.055,-4.959,-7.480,5.386,0.968,4.078,-0.353,-0.086,-2.792,1.481,0.227,2.453,-2.486,0.940,1.166,0.918,5.118,-0.832,0.000
-2.802,1.970,-5.680,0.384,0.452,0.241,-2.912,0.089,3.202,-0.394,0.001,-0.662,3.793,-4.069,-5.776,-0.915,2.816,0.945,1.769,-0.247,2.160,1.000
-1.537,-2.096,-2.344,2.316,0.741,4.100,-1.645,2.745,2.638,-0.473,3.982,-0.167,-4.287,-2.341,2.695,0.848,-0.001,-1.480,0.426,-0.500,4.636,0.000
2.131,-2.392,-0.890,-1.047,1.970,-5.910,1.868,3.715,5.075,4.294,-2.128,-3.517,-2.213,2.781,1.397,-4.819,-3.504,-0.818,0.158,-2.913,-3.940,0.000
-1.878,1.548,1.589,0.068,-0.439,-4.999,3.332,-0.639,3.154,0.264,0.013,-1.926,-1.768,1.618,0.477,-2.184,0.697,-2.907,2.639,3.097,-1.980,1.000
0.822,2.882,0.446,-3.582,-3.096,2.252,1.439,-1.156,3.223,-2.965,-2.465,-0.837,1.724,0.863,-3.153,0.173,-2.189,4.458,1.384,-5.415,-3.571,1.000
-1.914,0.023,0.744,-0.483,-2.677,-1.667,2.648,2.547,2.407,4.117,0.663,-4.262,-1.590,2.213,3.853,-1.953,-2.568,-2.638,1.549,0.155,-4.882,0.000
-0.236,-5.696,-1.775,0.638,0.449,5.528,-0.802,5.518,2.137,-1.880,2.694,1.931,-0.964,-0.317,1.248,-0.291,2.115,2.394,5.601,1.740,-1.093,0.000
3.301,1.608,-1.132,-0.588,-3.416,-1.106,5.064,6.061,10.151,0.867,2.515,-1.549,2.463,1.619,0.495,-0.221,0.597,-4.964,5.377,-0.050,4.551,1.000
-1.881,-6.879,1.827,-0.206,1.231,0.086,4.681,-4.405,-2.422,4.958,0.021,2.038,1.584,-2.065,-1.688,0.251,-2.714,-2.747,2.387,-2.745,-4.950,0.000
5.839,-4.160,-2.521,0.840,-1.070,-1.746,-3.679,-0.409,-3.535,0.840,1.336,-2.020,-2.102,0.035,-3.967,-4.514,-0.790,1.196,3.277,-5.006,1.134,1.000
-2.332,2.808,-0.613,-1.747,-3.804,-3.341,4.043,-0.280,0.524,-0.395,-1.041,-3.353,-3.212,-1.435,-1.329,-3.407,-0.192,-2.080,1.298,1.024,-3.069,1.000
-2.563,0.359,-2.246,-1.797,0.150,3.642,1.036,-1.736,-1.425,2.576,-0.035,-2.452,0.943,0.476,-2.467,-2.839,0.724,0.790,0.950,-1.324,-0.682,1.000
2.517,-0.638,-0.422,-0.906,1.155,0.044,3.047,0.476,3.318,-3.917,4.779,-2.147,-2.060,2.956,4.225,0.381,-1.900,-5.680,2.838,1.428,-6.827,0.000
-5.039,1.293,3.357,1.500,0.226,0.687,-0.175,0.374,1.690,0.563,4.843,-1.479,1.143,-3.506,-2.897,0.869,1.582,-3.834,-2.285,-2.821,-4.169,0.000
2.100,-1.249,3.686,0.226,-1.277,-0.634,0.554,2.989,1.769,-4.333,4.720,-0.740,0.651,0.768,3.419,-0.008,0.556,1.122,2.049,1.242,-3.022,0.000
-3.630,-1.555,4.087,2.975,1.178,-1.521,-0.781,-1.578,-2.506,-0.546,-1.633,0.193,6.843,2.296,0.617,-6.315,-4.537,-1.008,0.001,0.336,-0.358,0.000
-8.010,-1.439,-0.253,0.154,2.416,-0.433,0.269,4.315,0.439,0.603,0.033,-0.952,-3.113,1.744,2.628,2.017,-0.235,-4.935,1.769,-0.323,-2.361,1.000
-2.873,2.774,3.901,3.315,-2.033,-2.292,1.542,-2.917,5.494,2.400,3.253,-4.023,-3.565,-2.721,0.399,0.555,4.360,-3.856,-2.546,-0.134,-0.706,0.000
0.225,-1.709,-3.241,3.312,-3.129,-3.132,1.353,5.338,2.090,-1.764,0.226,-2.685,-2.023,-0.669,-1.885,-0.238,-5.235,-1.376,4.487,-1.537,1.084,1.000
-2.740,-0.120,-0.965,1.446,-0.548,1.917,2.505,1.897,2.605,1.425,3.351,2.515,1.885,2.414,-1.686,3.900,0.611,0.842,2.906,2.574,-2.467,1.000
3.107,-0.788,1.465,-2.419,-3.259,2.928,1.851,-4.776,2.192,2.298,-5.596,1.178,-5.624,2.297,0.197,2.645,-0.659,-0.163,-1.553,0.492,0.745,0.000
1.778,-1.348,3.899,-0.007,1.329,-0.050,0.651,3.165,-0.760,-3.135,0.635,0.879,-0.829,4.812,2.271,-0.767,1.990,0.420,1.548,-0.215,-5.997,0.000
-2.869,-2.055,2.334,1.803,-1.389,-3.153,6.080,-2.100,0.295,8.115,-0.488,0.639,-2.716,-5.653,0.012,-0.523,-1.723,1.162,3.379,0.876,-2.957,0.000
-2.998,-4.448,-3.557,5.637,-0.826,-1.561,-0.073,0.374,-4.698,-3.434,2.857,-2.124,-1.516,3.054,1.151,-0.158,-3.994,1.543,2.029,-0.530,-2.455,1.000
0.026,-4.015,-3.173,2.165,-1.696,1.929,0.277,-0.301,3.243,0.367,2.043,-2.257,3.130,1.207,-1.381,-0.120,6.020,-3.009,-1.117,1.021,-1.017,1.000
-2.022,-4.036,3.655,2.325,-4.956,-2.440,5.805,-1.998,0.360,0.386,5.293,-2.363,-3.703,-5.102,-0.673,2.890,-3.580,-8.417,-1.207,-1.397,-3.861,0.000
-0.808,-4.323,-2.057,1.292,2.689,-4.656,6.200,2.581,1.320,-4.144,-0.291,-2.477,0.234,-2.584,0.315,-0.469,-1.636,-0.039,-1.138,1.036,-0.873,0.000
1.881,1.083,3.805,0.216,-0.844,-2.230,-2.250,1.153,-0.166,1.375,-3.068,-1.787,2.843,3.948,-0.509,-7.871,-3.259,1.313,1.258,-0.254,0.185,0.000
2.606,-4.151,-2.925,0.170,5.038,-0.115,3.420,5.711,2.196,-4.171,0.530,-2.231,4.174,3.425,1.565,-5.023,0.354,-0.599,5.356,-1.388,-5.171,0.000
-0.624,-2.457,-0.916,0.166,1.998,3.080,-0.894,6.641,5.383,-1.247,3.472,-0.723,3.525,1.006,-0.294,-2.164,-4.091,-0.964,-0.282,-1.094,4.043,0.000
-1.484,-6.220,-2.915,-3.829,1.856,3.003,4.229,6.139,4.571,3.787,4.828,-0.961,-5.459,0.410,4.862,5.563,1.260,-1.176,0.269,-2.980,-4.168,0.000
-0.870,0.589,5.144,0.441,-3.937,-3.465,2.192,5.240,2.234,-0.474,2.034,-4.527,-1.758,1.673,0.191,0.900,0.778,-3.015,0.200,-1.015,-3.091,0.000
-2.902,-0.995,-3.350,3.538,-0.690,-0.529,-1.649,-1.470,-1.127,7.969,0.156,-2.590,3.398,-0.727,-1.248,-1.759,1.632,-2.734,0.378,-0.421,3.273,1.000
-3.153,-0.611,-1.033,1.974,-1.701,1.596,-4.896,-3.231,3.031,2.101,1.089,-4.244,2.357,-3.129,-1.847,-1.924,1.898,-4.624,-2.277,-0.339,0.661,1.000
0.714,2.970,-2.620,-2.973,-2.147,-4.905,4.943,7.248,2.918,4.927,0.014,-2.656,0.643,1.155,0.871,-1.141,3.711,-5.070,-0.729,-1.988,-0.367,1.000
-2.512,0.904,-5.213,-4.453,1.564,-0.644,-3.337,-6.655,0.329,-1.287,-0.071,-0.505,-0.387,-0.602,1.629,-0.788,3.142,5.019,-0.491,3.684,-2.231,1.000
-2.831,-0.845,-1.282,-4.088,-3.390,-0.821,-1.588,1.791,2.235,-0.849,1.102,-2.734,3.617,0.325,0.011,0.920,1.846,-0.702,0.729,-3.639,-2.003,1.000
0.649,5.744,3.320,-0.299,-0.664,-3.000,3.442,3.512,1.113,-0.290,-2.186,-6.965,1.017,3.018,2.311,-6.602,-3.887,-2.631,1.378,3.819,-0.623,0.000
1.135,2.416,1.508,1.024,-1.497,2.522,-1.775,2.239,0.051,-4.825,1.823,0.293,-2.787,2.229,2.944,-0.782,2.773,3.348,4.051,5.994,-1.002,0.000
2.750,-0.998,-2.691,-2.775,-2.546,-0.522,-1.035,-3.758,-0.643,2.844,0.625,-1.007,-2.653,2.826,-5.231,-1.622,1.794,0.445,-0.100,0.447,-0.008,1.000
-1.222,2.580,-0.570,1.261,-6.108,-5.634,6.498,4.101,2.337,0.560,-3.634,-0.769,3.989,-1.819,-1.098,-1.422,1.450,-3.070,1.660,-2.053,-2.306,1.000
1.499,-0.410,2.223,3.431,-5.380,-5.047,3.131,-3.055,-1.554,-7.272,3.583,0.362,-4.459,0.321,3.410,1.501,0.424,-0.221,3.057,4.297,-5.075,0.000
-0.713,0.248,-0.413,-0.204,-1.287,-1.527,2.268,2.322,4.148,1.594,1.774,-3.433,1.691,0.335,-0.051,-4.068,-4.856,-2.270,0.175,-1.103,1.536,0.000
-1.769,-0.311,4.310,-2.395,-0.253,-1.724,-2.398,0.331,3.762,0.273,4.531,0.908,-2.266,1.363,1.706,-3.928,2.570,-4.174,3.851,5.693,-2.879,1.000
-4.421,0.809,1.653,-0.529,5.079,-3.186,5.210,-0.543,2.069,0.528,-2.388,-4.351,0.232,3.734,-0.516,-3.394,-1.779,-8.500,1.144,2.439,-2.734,0.000
-2.150,-3.244,-1.853,-0.586,-2.992,4.216,1.545,6.499,8.154,3.348,9.092,-1.296,-5.393,-4.660,4.263,6.328,2.122,-2.248,2.710,-0.411,-1.716,0.000
-1.917,1.899,1.487,-5.611,-4.173,1.085,0.108,-0.609,6.410,-2.288,3.122,-0.474,3.092,1.051,-0.490,3.887,4.182,-1.526,-1.155,4.443,0.336,1.000
-3.073,0.055,1.143,-2.642,-1.069,0.493,0.797,-1.227,-0.463,5.092,0.727,-0.908,3.650,-2.435,-0.742,-1.023,-1.684,-2.649,-1.149,-2.101,-1.857,1.000
-0.025,3.942,6.752,3.880,0.711,-8.632,0.810,-5.262,2.370,5.189,0.747,-4.199,-0.779,-2.102,1.595,-1.728,5.856,-0.081,1.260,2.201,-1.936,0.000
4.409,-4.246,0.616,4.422,0.663,-1.994,-1.207,7.863,-2.207,-2.595,5.199,-0.837,-0.015,1.988,1.533,1.060,-3.503,-1.762,3.025,-2.393,-2.338,1.000
1.125,-2.805,-0.809,2.416,-0.804,-0.582,-0.178,4.714,2.744,1.542,7.238,-1.871,-0.652,3.700,-3.407,-0.850,0.925,3.382,0.193,1.479,0.355,1.000
-0.447,0.333,-3.103,-4.190,-1.063,-0.948,3.008,0.063,3.778,7.153,0.199,-0.240,1.879,0.614,-3.092,-1.419,3.259,-0.728,0.618,-0.368,-0.361,1.000
-1.928,0.610,4.232,4.781,-1.230,-6.363,-0.386,0.943,-0.386,-3.178,-1.985,0.143,-0.965,0.115,4.069,-2.141,1.127,1.415,0.727,1.619,-0.838,0.000
-3.904,1.966,5.322,3.757,-2.257,1.066,-5.015,-3.778,-2.027,-2.971,0.720,4.241,-2.663,4.351,2.313,-0.212,3.391,-2.324,2.384,1.200,0.233,0.000
-2.566,1.005,-0.813,-6.725,-2.095,5.237,-0.545,-3.203,2.753,-2.294,0.567,-3.538,-3.669,2.508,2.650,-0.803,0.171,-2.490,4.578,3.704,-2.292,1.000
4.001,2.710,-0.107,2.400,0.503,-1.319,1.783,-1.454,0.067,0.970,0.977,-0.841,-1.648,0.952,-1.395,0.230,3.841,1.808,1.578,-4.284,-6.148,0.000
-3.392,1.321,7.184,-0.328,-1.186,-0.839,-3.534,2.965,5.815,0.689,2.566,1.505,2.762,2.176,-0.786,1.698,1.031,-1.852,-11.502,1.110,0.842,0.000
-4.600,2.587,-2.489,1.682,-0.903,-2.354,5.753,2.921,2.901,-0.235,-2.319,-7.516,0.643,-2.455,2.264,-3.456,-1.459,-4.297,4.471,5.737,-3.779,0.000
-2.281,-2.229,0.258,-0.527,-6.194,2.268,0.152,-0.596,2.861,0.057,5.009,1.334,-0.584,-1.681,-0.541,3.158,0.811,-1.472,1.814,-0.373,-1.414,0.000
0.239,-0.420,-2.295,2.561,-2.495,3.845,0.309,2.284,0.462,-0.927,3.950,-2.664,-1.620,-1.716,-1.084,1.750,2.211,0.688,0.217,1.015,-2.598,0.000
-2.890,5.719,2.750,3.023,-4.014,-0.339,-3.548,-3.174,-3.373,-5.374,-2.691,1.802,-4.237,2.323,2.312,2.085,2.625,0.152,1.461,4.941,0.561,0.000
-0.614,-3.398,3.844,3.518,1.383,-5.979,-2.179,4.331,0.769,-0.856,-1.525,0.203,2.174,3.524,4.866,-5.362,0.552,3.588,3.065,-1.479,-4.418,0.000
1.987,5.322,3.875,2.609,2.360,0.309,0.325,-2.305,5.407,-2.022,-5.012,5.222,-2.548,1.817,-2.491,-1.778,1.238,5.344,-2.895,0.404,-3.086,1.000
-1.128,-0.557,2.933,0.582,-3.291,-2.320,4.559,0.156,4.621,3.629,-1.324,0.643,-1.308,-4.150,3.847,2.374,-0.181,3.384,-1.693,1.250,-1.738,0.000
1.147,-1.575,0.045,-1.550,2.313,1.004,1.130,3.740,2.153,0.549,0.661,-0.346,-1.066,3.190,5.082,-1.040,2.824,-2.567,0.194,1.929,-0.695,1.000
-0.243,-2.018,-2.333,-4.813,-5.145,0.084,1.020,-3.914,0.598,0.922,-1.464,-3.227,-1.545,0.330,-1.587,-5.908,0.479,-1.128,2.908,-1.685,-3.001,1.000
-0.549,-3.334,2.974,-0.562,0.708,-0.686,-1.323,-0.253,-1.634,0.119,3.689,0.640,-1.396,0.283,-0.650,-2.009,0.050,0.676,-0.941,-1.469,-6.842,1.000
-5.995,1.520,0.259,-3.889,-1.567,-0.435,4.919,2.604,3.691,7.537,-1.031,0.474,3.227,0.291,-4.575,2.831,2.132,-4.172,-0.010,0.982,-0.482,1.000
-0.560,-5.643,-0.091,5.029,3.198,-0.023,-1.616,1.609,0.685,0.803,2.712,1.156,-3.868,4.590,-2.267,-1.822,-0.529,-0.504,5.344,0.104,-0.337,1.000
-5.709,-2.586,1.309,-0.280,-3.235,3.715,-2.680,0.875,2.447,2.781,4.931,-4.429,0.199,1.034,-1.275,2.672,3.787,-3.952,-1.027,3.972,1.259,0.000
-3.037,-4.473,-1.352,4.798,1.472,-1.904,0.583,3.738,2.916,-0.645,1.911,1.652,-1.882,3.217,-2.930,1.978,-0.319,-2.150,2.824,1.295,4.236,1.000
-0.040,-4.318,-2.105,-1.325,0.550,-3.458,1.698,2.408,2.176,0.185,-1.088,-1.208,-2.896,0.267,4.287,0.515,-2.131,3.158,0.460,0.167,-2.224,0.000
-5.013,5.363,0.693,6.008,-7.094,-2.170,-3.682,-3.139,0.470,-1.942,-0.291,2.251,-4.554,-0.209,4.567,1.928,0.073,-1.437,-0.111,3.559,0.782,0.000
0.959,2.415,-1.238,-5.342,0.521,-2.245,1.002,3.721,1.128,1.221,1.921,-4.560,-1.839,-1.134,2.584,-1.618,-0.230,1.228,-3.394,1.084,-3.926,1.000
-4.139,-2.731,2.735,1.147,-2.034,2.841,1.726,-1.238,2.015,-3.298,0.339,-2.312,0.054,-1.580,-1.684,-1.208,0.353,-3.021,-3.996,-1.751,-1.382,0.000
1.448,4.154,-0.819,0.912,-2.149,-2.277,-2.324,4.261,6.873,-0.439,0.553,-2.118,-0.703,5.379,1.933,-3.626,-0.199,-2.458,3.122,-0.601,-4.748,0.000
-2.504,-2.830,2.177,1.397,-2.362,-2.641,6.523,-3.534,3.537,3.446,4.352,-1.045,-2.965,-3.662,0.481,1.388,4.875,-0.040,2.564,5.865,-2.688,0.000
-2.381,-2.310,0.044,3.309,1.828,-0.397,2.373,2.031,0.740,2.188,-0.128,-2.202,-1.882,-1.046,0.607,-2.925,0.504,-4.535,1.342,-1.103,-5.491,0.000
-3.875,3.521,-3.153,3.790,-0.256,2.773,3.679,0.956,3.866,-0.236,4.825,-3.358,-7.810,-4.285,-4.500,2.054,3.676,-2.921,2.161,-0.458,-0.800,0.000
-2.139,1.334,-1.223,1.780,2.124,-1.593,-2.628,-0.591,0.346,-1.459,-4.689,4.093,-1.898,6.194,3.861,0.940,-0.863,-2.110,-0.254,-0.043,-2.121,0.000
0.173,0.154,-0.167,2.949,-3.455,6.994,-0.390,-1.384,2.213,3.763,-3.057,-4.391,-0.863,-1.687,-0.826,-1.307,0.994,0.567,-0.311,-3.372,-2.893,1.000
1.042,-1.668,0.678,1.599,-1.583,-2.725,2.748,-5.144,-1.428,3.088,5.164,-3.125,-0.186,-0.713,-1.387,0.816,7.171,-0.398,5.110,7.752,-3.170,0.000
1.217,-0.127,0.416,-2.894,-4.150,-0.237,2.594,6.143,1.789,0.845,0.856,-3.873,-2.511,5.679,-1.264,0.053,1.662,1.018,2.860,1.199,-2.843,0.000
1.017,-1.576,1.256,0.531,2.039,4.690,-1.621,3.310,5.031,0.323,-1.527,-2.648,-0.988,-3.595,-0.152,3.336,2.601,2.368,2.973,-0.086,-5.214,1.000
5.061,-1.463,-1.626,-2.330,-4.496,-4.570,2.470,-3.995,-0.987,0.032,2.718,-2.100,-0.326,0.914,-4.297,-5.125,1.162,-2.075,0.017,-4.928,-1.361,1.000
2.157,-0.093,6.753,0.318,-2.504,-1.289,-2.667,0.160,-2.903,-2.344,-0.320,-1.477,-0.203,3.212,0.691,-4.189,-1.847,3.179,1.636,2.630,1.564,0.000
-0.999,-1.559,-0.352,1.160,3.334,-1.887,-1.865,-1.121,0.506,-0.331,-2.043,0.188,-1.914,5.321,3.781,-2.534,-2.903,-1.299,2.155,0.925,-0.981,0.000
-0.036,-2.378,-7.259,0.331,-1.216,0.913,-1.563,-1.530,3.321,4.751,-0.649,-1.122,3.363,-1.227,-0.550,-0.070,4.650,-0.949,2.259,-3.217,1.264,1.000
-0.139,-0.053,1.007,2.759,-4.877,1.131,0.266,6.236,1.771,-1.127,-1.949,2.268,-2.679,-4.143,5.359,2.528,-3.043,4.100,-6.425,-0.757,1.008,0.000
-2.674,-2.179,1.898,-3.962,-1.057,2.274,-2.552,-2.327,3.193,5.783,1.223,-2.272,5.379,0.643,-3.464,2.386,-0.319,-0.544,-4.653,0.880,-1.643,0.000
-1.364,1.120,-1.458,0.682,-4.341,-2.923,2.658,0.725,4.850,0.245,-1.470,-1.415,-7.182,-4.701,3.286,-1.257,1.739,0.926,2.733,6.656,-4.167,0.000
0.248,4.306,8.685,4.105,-2.472,-5.624,1.389,-4.133,-1.946,-8.328,1.858,1.880,-1.225,0.710,-1.627,-2.110,2.775,-3.606,0.472,3.075,0.334,0.000
1.123,1.456,3.046,0.952,-1.213,0.084,-1.127,-2.855,-0.094,0.346,-1.233,0.429,-1.910,-1.833,-0.438,0.770,1.001,-0.423,-4.148,1.175,2.363,0.000
2.348,-1.788,-2.140,-3.310,3.911,0.308,-0.632,2.647,4.225,0.692,5.020,-2.186,-3.635,3.001,-1.802,1.424,0.976,-1.253,1.432,0.061,2.395,1.000
-2.225,-1.130,0.003,-2.463,0.436,-2.667,6.099,1.217,4.635,3.233,1.110,-3.893,1.539,0.548,2.555,-2.630,-3.832,-2.391,2.812,3.538,-3.259,0.000
6.100,-0.912,7.553,-2.135,-3.162,-8.004,0.805,0.574,3.252,-2.083,3.054,-2.154,0.122,4.633,-3.201,-5.461,-3.333,2.078,-1.460,-2.163,-1.568,1.000
-0.800,0.138,-4.239,-4.096,2.049,-1.261,-1.856,-0.080,0.729,-4.503,4.947,-4.803,6.157,0.799,-1.431,4.995,4.383,1.146,2.004,2.184,-1.601,1.000
-1.187,0.696,-1.077,0.480,-3.291,0.070,-1.911,-1.150,3.598,2.801,-1.893,2.711,1.407,-1.257,-1.073,-3.726,0.626,-1.600,-2.887,-3.961,-1.217,1.000
3.776,-1.246,-2.447,1.036,3.363,-2.524,3.194,-3.776,-1.484,5.290,-2.612,1.540,-3.619,-0.787,1.584,3.582,2.530,2.428,6.401,3.008,-1.896,0.000
-3.169,1.003,4.503,-2.590,-4.595,1.209,-1.200,0.974,0.585,-1.526,1.302,-1.105,-6.234,-1.500,-0.870,-2.987,-0.788,-1.497,1.638,1.860,-4.679,1.000
-4.502,-2.429,-2.074,-2.367,1.773,0.402,-2.660,-2.915,1.909,2.408,2.249,-0.081,-1.211,1.742,-2.268,0.461,3.350,1.168,1.088,2.474,-1.361,1.000
-4.019,-7.990,2.028,2.824,-3.388,1.519,6.451,-2.527,0.118,-0.733,-0.925,-0.466,-1.887,-1.140,-0.479,-3.106,-1.813,-3.492,-1.229,0.134,-2.041,0.000
-2.294,2.948,-1.081,2.072,0.501,2.159,-0.689,3.370,4.306,-3.856,2.308,-1.012,0.061,-0.539,1.451,-1.536,3.199,-0.227,4.479,4.838,1.963,0.000
-3.005,-0.231,-1.393,2.463,-0.446,0.892,-2.399,-0.360,0.191,2.401,1.783,-2.621,2.411,0.924,-1.842,0.357,0.824,-1.063,0.278,0.576,1.212,1.000
-3.370,-2.316,-1.959,2.991,0.898,4.308,2.332,-1.082,-0.638,1.413,3.127,-4.166,-1.052,0.186,-4.780,-0.116,-0.724,-4.077,1.263,1.624,1.864,0.000
-0.393,-7.663,-2.965,-0.032,4.633,-3.692,7.357,0.745,4.116,2.342,3.973,-2.897,-0.907,1.897,-3.024,-3.430,-2.648,-5.187,1.653,-1.662,-2.760,0.000
1.020,1.601,2.810,-0.969,1.194,-8.159,5.372,1.779,2.662,-0.683,-2.089,-4.858,-0.841,4.554,1.972,-2.797,-3.039,-5.021,-2.059,-1.505,-7.272,0.000
2.245,-3.688,-2.770,-4.456,-0.187,1.377,-0.455,-1.994,0.328,-0.609,-1.178,-2.383,2.321,3.762,1.576,0.189,1.320,-2.845,1.846,-2.630,-2.917,1.000
2.036,1.250,-2.466,-0.286,-1.207,3.302,-1.206,2.677,2.615,-3.255,-0.848,-0.849,0.787,-3.714,-0.875,-2.265,3.616,-0.072,-0.059,0.370,-4.251,1.000
-4.473,1.372,1.100,0.798,-1.804,1.816,0.882,0.152,4.182,-2.532,2.628,0.462,-1.781,-2.926,-3.190,0.900,3.026,-3.198,0.466,3.845,2.126,0.000
-1.947,1.261,4.742,0.974,-4.193,-0.157,-1.623,-0.245,1.365,-0.967,2.585,-0.956,2.704,1.179,-3.122,-2.480,-2.531,-2.046,-0.097,0.451,3.303,0.000
-2.178,-2.360,0.802,3.574,-2.778,-2.772,3.602,3.561,-0.568,0.121,1.392,-1.356,0.218,-1.482,-2.091,-2.242,-0.603,-0.035,-0.740,-4.296,-1.649,1.000
2.892,6.651,-0.633,2.438,-3.629,3.227,-0.737,-8.691,4.256,1.227,-5.031,0.369,-2.533,5.271,2.130,-0.243,2.700,4.871,-0.898,-4.907,-1.313,1.000
-2.505,0.956,-2.447,3.316,-0.432,-4.715,4.019,7.390,0.063,6.201,1.252,-1.293,-2.375,3.150,-4.931,0.700,2.163,0.493,-4.312,-0.658,0.707,1.000
-1.366,-1.626,1.924,-4.201,-2.410,6.674,2.276,-0.224,7.291,3.668,7.531,2.862,2.181,4.944,-4.481,3.684,8.568,-0.593,0.609,2.415,-0.400,1.000
1.729,-3.351,0.498,1.334,-1.049,-3.488,1.699,-1.820,-8.162,1.559,0.860,-1.300,-2.435,3.591,-2.480,-4.829,-0.975,-2.614,-0.556,-3.283,-6.179,1.000
-5.880,0.006,0.936,4.100,-0.966,4.276,-3.245,3.379,-1.807,-1.898,-0.617,-1.760,-0.242,-1.932,0.025,-1.753,1.346,4.074,1.695,5.996,6.099,0.000
1.840,-1.066,-2.879,1.532,-1.280,3.117,-1.457,-0.859,4.155,6.403,-3.736,-0.979,0.998,1.107,-3.010,-3.457,3.716,4.622,-0.945,-3.821,-2.843,1.000
-0.853,-5.443,-0.675,-5.530,-0.731,1.148,3.152,-3.151,0.927,-2.275,0.072,-2.570,0.734,0.239,1.080,-5.214,1.222,-1.518,-0.082,4.472,-2.533,0.000
-3.587,0.109,2.235,0.540,-5.383,2.043,2.626,-4.632,-1.576,-1.263,2.689,-4.838,-0.657,-1.875,-0.211,-3.684,3.632,-1.832,0.427,3.929,1.148,0.000
2.757,3.417,-1.182,-0.628,1.814,0.430,-2.465,-2.783,-2.980,0.244,-1.599,-1.549,2.842,0.036,0.325,0.103,0.593,0.512,0.182,-0.766,-0.668,0.000
1.129,-0.713,-0.226,3.094,1.702,-1.648,0.216,-0.555,-3.658,-3.634,-4.003,0.376,-1.616,1.097,4.107,-3.771,-5.204,2.629,-1.994,3.512,0.404,0.000
-5.630,-2.142,5.774,-1.144,-1.734,-0.708,0.497,-3.742,2.913,1.524,1.073,-0.258,1.414,-2.011,-3.432,-2.541,3.350,-2.287,-3.509,1.001,-0.511,0.000
-0.295,-1.497,7.337,-4.111,-2.002,-2.165,-0.211,-1.263,0.525,4.146,1.187,2.934,5.441,2.159,0.112,1.442,-1.634,1.864,-6.446,3.090,-2.113,0.000
-0.847,-0.470,3.378,2.824,-1.425,1.454,-0.127,-2.057,-0.293,1.982,-0.403,-1.992,1.093,1.840,1.877,-0.554,-0.265,-0.534,-4.009,-0.067,0.263,1.000
1.565,-2.258,-2.084,-1.679,-2.191,-1.723,-0.947,-1.347,0.369,-1.462,0.989,-2.331,-1.715,-1.068,-1.248,-2.617,-3.506,-0.951,3.615,-0.072,-1.107,1.000
1.209,0.634,-5.826,2.936,0.989,2.549,2.762,-0.770,1.684,4.056,3.684,1.689,-1.621,5.113,-4.776,3.989,3.876,2.955,2.885,0.630,3.638,1.000
-2.715,-2.829,-3.257,3.057,-0.109,5.295,1.097,0.784,1.268,5.073,1.271,-4.899,3.112,-3.704,-3.820,1.219,3.065,-3.672,1.650,0.269,-0.497,1.000
0.245,1.692,-2.686,0.422,0.528,-3.109,2.337,4.996,2.062,1.573,0.073,-1.917,-2.135,0.850,0.047,1.301,0.409,-2.619,1.787,0.407,0.537,1.000
-1.934,-2.701,1.441,3.299,-0.073,9.280,-2.378,-1.828,5.422,4.783,-1.057,-4.173,0.319,-3.506,-5.407,-2.258,1.517,1.062,-1.099,-0.890,-0.417,1.000
-3.175,-4.507,0.315,6.665,-1.088,-2.160,-2.269,3.678,4.284,-0.121,4.478,0.445,-0.568,5.813,-3.800,1.281,0.792,0.401,2.267,1.828,1.608,1.000
-3.601,-1.287,-4.174,-1.551,4.932,-3.565,-2.942,0.581,-0.628,3.204,0.835,-1.228,1.241,0.341,-4.208,-0.873,0.275,-1.083,3.303,-0.471,1.789,1.000
2.489,-1.795,0.328,2.165,-3.110,-1.168,3.394,-5.100,1.313,-3.096,2.418,-4.838,-1.344,-0.232,1.435,2.404,8.234,1.604,1.241,6.982,-3.199,0.000
-0.495,0.576,-1.340,1.875,1.160,-3.227,-1.772,1.280,3.096,0.666,-0.596,-1.635,-4.715,3.283,0.624,-2.313,0.899,-2.048,0.823,-3.472,-0.218,0.000
-5.183,-4.451,-0.457,1.251,0.380,0.234,5.132,-0.647,3.319,3.169,1.622,-0.559,-2.282,-0.478,-3.247,-1.059,1.748,-0.746,1.545,3.060,1.544,0.000
0.125,1.021,-0.512,-3.333,-3.259,6.749,-0.297,-4.637,3.006,1.443,3.073,1.579,-3.117,3.220,-1.222,0.653,8.430,0.888,5.083,4.693,-2.757,1.000
-5.066,-4.624,-0.389,1.675,-2.224,-0.546,4.029,0.831,-0.538,-0.701,0.924,-1.095,-2.518,-3.371,0.036,3.359,0.159,-1.677,0.901,1.742,-0.528,0.000
-1.797,-1.504,2.556,-0.525,0.442,-2.367,2.345,-3.581,-1.617,-1.818,-1.706,0.238,-1.033,2.110,0.141,-0.558,0.373,-2.177,1.794,3.966,-4.083,0.000
-0.106,-2.635,-0.439,-2.270,1.649,0.271,1.202,-1.291,3.416,-1.421,0.388,-1.778,1.199,0.657,-1.105,-2.197,1.860,-2.194,2.918,1.014,1.878,1.000
-0.384,0.469,7.623,0.564,-0.008,-5.018,2.150,-4.270,-3.869,-2.829,-0.556,1.343,-0.547,2.625,-0.510,-3.241,-0.224,1.888,-1.620,3.688,-0.015,0.000
