-0.153,2.192,-3.051,-1.638,-2.377,3.117,-0.164,-1.014,1.511,-2.493,0.162,1.517,-0.670,2.232,5.046,0.000
0.009,-0.516,2.118,-2.812,-1.693,4.942,1.011,-2.721,-2.356,1.110,0.220,-0.991,-0.353,2.895,3.198,1.000
-0.868,7.123,1.462,-0.832,2.788,-1.233,-0.972,4.653,-2.109,3.951,-1.626,1.997,0.312,1.202,-1.254,0.000
-1.545,-2.981,-1.417,4.160,-0.176,1.271,-3.000,-2.426,4.543,-1.226,-3.569,2.950,3.387,-3.055,0.146,1.000
-0.603,-0.941,2.615,0.017,-0.311,1.046,-3.715,-1.216,-2.221,-3.080,1.926,4.565,0.156,-3.550,1.682,1.000
1.614,0.921,-0.900,-0.699,1.160,2.928,-2.929,0.227,-0.345,-2.277,1.665,5.714,-2.526,-0.694,0.295,0.000
3.717,4.762,2.286,0.128,-0.239,-2.518,1.669,3.421,0.188,1.791,1.293,0.872,5.023,0.442,0.495,1.000
-0.953,-2.236,-2.138,-2.890,-0.273,-2.152,1.541,-1.161,4.233,2.000,3.570,5.067,-2.728,3.235,1.456,0.000
2.403,-0.193,-1.678,-1.823,-0.794,2.155,-0.591,-3.337,-1.896,2.253,-1.575,0.296,1.792,2.338,0.412,1.000
0.925,2.696,-1.425,0.769,1.604,3.257,0.169,0.512,1.375,-0.657,0.069,1.610,-2.594,0.537,-0.454,0.000
2.810,0.381,3.611,4.037,2.741,2.628,5.493,0.783,-1.215,-0.276,3.436,2.270,4.301,0.511,1.686,0.000
-0.368,3.140,0.932,2.447,-0.360,3.903,2.257,-2.262,0.907,1.973,-0.159,-1.494,2.474,0.900,0.741,0.000
-1.342,0.219,-0.087,2.354,1.175,-1.778,-2.340,0.895,-1.673,-2.625,-1.210,3.747,-3.499,4.040,-0.107,0.000
1.134,-1.105,-1.029,-4.734,-1.424,1.545,-1.578,2.402,-0.892,0.609,-1.531,4.677,3.298,5.005,3.369,1.000
1.356,-0.293,-0.162,-4.252,0.066,-1.138,0.243,-0.383,-2.661,-1.278,2.845,0.337,2.558,1.764,0.799,0.000
2.205,2.010,-0.784,2.700,0.283,-3.162,-1.756,1.385,-1.398,3.068,0.087,-2.102,2.401,4.198,3.095,0.000
-0.446,-2.063,-2.117,-0.223,1.674,-3.285,-1.559,-0.489,-1.390,1.343,1.000,-1.251,1.692,-2.647,2.456,1.000
-3.491,1.646,2.808,1.853,2.310,2.557,-2.571,1.438,-3.657,-1.154,-0.231,2.231,0.911,6.071,0.087,0.000
3.152,-2.117,3.701,-0.801,2.748,3.344,4.851,-1.714,-2.161,-0.509,0.952,-1.140,-0.070,1.973,6.765,0.000
-2.529,-2.972,4.438,5.230,-1.477,-1.480,-0.573,-3.629,0.349,-2.134,3.971,0.616,-0.616,0.761,1.267,1.000
-4.064,1.638,3.626,7.807,2.087,3.642,2.175,-1.690,-0.217,1.321,-0.272,-4.331,2.616,-2.292,-0.470,0.000
2.808,-1.993,2.794,0.225,-0.957,-2.298,-0.472,1.687,0.608,4.183,-2.218,0.045,3.196,-2.685,2.891,1.000
2.106,3.138,0.297,1.556,-1.198,1.089,-1.864,5.107,-3.120,1.023,1.427,0.622,1.493,0.418,0.613,1.000
-0.163,-0.945,-2.299,3.106,2.478,1.827,-2.304,0.590,2.736,-0.529,1.683,0.638,0.023,-1.324,-1.953,0.000
1.576,1.257,-1.994,-1.253,-1.039,-6.763,0.506,4.120,0.363,6.141,6.723,1.513,-1.003,4.442,0.577,1.000
-2.693,-1.952,0.583,2.687,-0.346,-1.901,-4.130,-4.435,0.121,-1.114,1.667,2.100,0.175,2.521,3.448,0.000
3.109,1.752,5.552,2.440,-0.916,0.250,-2.494,-1.051,-0.076,0.196,2.768,0.375,2.033,1.838,-0.910,1.000
0.422,3.375,-1.275,-2.522,-1.884,-5.740,0.558,1.612,0.353,4.758,2.305,-3.247,-0.268,0.563,-2.317,0.000
-0.122,0.327,2.541,-1.110,-1.758,2.839,0.163,1.937,-1.274,2.216,-1.643,-0.001,2.069,-0.284,3.306,1.000
-0.840,0.532,-2.852,2.098,0.797,1.193,-0.012,1.014,1.798,-3.254,1.974,1.637,-2.751,1.493,2.355,0.000
-1.062,0.780,-0.879,1.754,-3.684,0.425,-0.221,-1.082,-3.550,0.108,-1.552,-1.541,1.191,3.036,-5.510,1.000
2.635,3.402,0.895,-0.221,0.856,-1.487,4.896,1.603,1.708,2.066,-1.935,1.679,1.574,-1.452,1.270,0.000
-1.957,1.845,-2.518,1.702,-1.079,3.689,-0.671,1.931,1.815,-2.051,-0.662,0.229,1.529,3.468,2.837,0.000
-0.739,2.186,5.415,-0.887,-0.202,2.875,-2.533,-1.629,-0.823,-1.279,2.394,1.066,2.367,-1.374,1.851,1.000
-4.288,-1.700,-1.920,3.321,-2.681,0.063,2.357,-0.719,-0.605,0.034,0.397,-1.247,2.162,3.183,2.794,0.000
2.698,-1.946,4.416,1.526,-0.028,0.690,-1.062,-0.564,-0.054,2.454,-0.010,-3.020,4.010,-2.843,2.928,1.000
0.356,3.703,-4.264,-5.734,-2.365,5.273,1.883,2.032,1.645,-0.351,-2.559,3.665,-1.816,3.940,3.795,0.000
1.267,-1.270,3.076,3.250,-1.261,-1.432,-0.079,1.109,2.174,0.910,-0.724,0.477,-0.001,-2.845,1.593,1.000
-5.054,0.039,0.452,3.174,3.589,-2.961,4.121,1.516,1.846,2.373,-4.507,-0.527,-4.590,5.011,-0.966,0.000
-2.919,-1.941,-1.071,2.785,-1.947,-0.599,0.809,-0.125,3.181,3.108,2.092,1.374,-2.012,4.244,1.434,0.000
-0.133,0.124,-4.956,-2.247,0.676,0.536,4.177,0.519,4.091,-1.273,2.279,1.174,-3.385,0.686,1.970,0.000
2.739,3.427,-0.383,1.545,1.581,-2.400,2.998,4.329,0.593,4.599,-1.499,-2.256,-1.653,-2.380,1.684,0.000
0.016,3.821,4.003,-0.945,2.015,0.527,-0.577,2.794,-0.409,0.444,-3.602,1.194,-2.403,0.345,-1.479,1.000
0.302,0.808,-0.759,-5.443,0.488,-2.838,-2.964,-3.415,-2.480,-0.297,-0.066,0.742,-0.012,1.631,1.621,0.000
3.124,0.562,6.343,0.858,0.623,-0.836,0.055,-0.305,-2.222,-1.392,-0.515,2.524,2.923,-1.462,0.022,1.000
1.239,0.430,4.385,3.707,-2.093,-0.400,-1.365,1.155,1.552,0.350,0.488,1.985,-0.937,-0.119,1.085,1.000
0.841,1.408,0.564,2.212,-1.995,-1.208,0.617,1.166,-0.832,3.139,-1.711,-0.683,-1.624,-2.472,-4.229,1.000
2.180,-2.251,1.057,-1.081,-0.801,-0.260,-1.663,3.455,-1.105,-4.994,0.222,0.203,4.459,8.333,2.442,0.000
0.687,0.070,3.405,-1.566,1.323,1.720,3.096,3.154,-3.325,1.247,2.985,-3.594,-0.192,0.680,1.180,0.000
1.081,1.270,1.444,-0.888,2.413,3.189,-2.320,1.929,2.282,1.991,-1.472,1.333,2.391,0.431,1.259,1.000
6.820,-2.408,-0.078,-5.608,-0.109,3.812,-1.875,-3.275,-3.259,4.540,1.057,3.333,0.137,3.631,11.339,1.000
2.824,4.558,2.703,1.222,1.370,0.915,-2.556,1.748,-1.748,2.247,-2.289,0.368,-0.052,-1.893,1.248,1.000
-0.909,6.918,2.767,1.134,-0.982,0.302,-0.113,-5.130,-1.996,-1.407,-2.285,-4.605,-3.636,-0.666,-4.525,1.000
1.906,4.502,4.588,-2.241,2.544,-0.411,0.439,1.754,-0.375,-0.172,-2.289,-0.058,-2.166,-0.186,1.806,1.000
3.453,1.198,-2.304,2.145,0.305,-2.506,0.893,5.876,2.853,3.982,1.847,-2.526,3.920,-2.163,3.029,1.000
2.610,-0.227,-0.504,-2.862,-0.247,-0.149,0.793,0.920,-1.321,1.522,-0.335,1.072,0.119,2.144,2.271,1.000
0.072,-0.596,-0.025,-0.822,3.214,2.124,-3.591,-0.129,-5.744,-1.163,2.166,0.767,1.692,2.231,1.953,0.000
-2.333,0.392,-0.087,-0.611,-0.848,1.964,3.405,-1.541,-3.310,-0.869,0.409,-4.477,-2.994,2.923,0.310,1.000
2.140,1.799,3.317,-2.149,1.106,-0.150,1.367,3.839,-2.310,1.224,0.085,-2.880,3.143,2.237,1.488,0.000
-3.239,-1.775,1.211,1.567,2.966,-2.377,2.645,0.631,-0.393,2.637,-2.334,3.837,-4.238,2.898,-1.076,0.000
1.254,0.463,0.806,-1.652,2.355,-0.125,-0.806,3.754,0.121,1.701,-1.227,1.864,1.567,-2.789,2.952,1.000
0.153,-2.199,0.477,-0.324,3.458,-0.961,-2.865,-1.010,-2.560,-0.637,1.655,-2.158,2.013,-3.480,1.335,1.000
2.154,-1.229,-1.113,-0.110,-0.334,-1.401,-1.124,3.815,-0.938,-0.023,1.284,-2.824,0.577,2.783,2.199,0.000
0.590,0.974,1.901,0.690,-1.830,-3.289,3.298,4.461,2.004,1.741,-1.731,-4.065,-1.113,1.180,-0.087,0.000
-0.208,0.836,2.487,2.085,-2.015,2.409,-2.308,1.120,2.106,0.639,-3.945,2.538,1.232,-2.382,2.219,1.000
-2.935,0.126,0.565,0.004,1.746,-1.533,0.310,-2.574,1.051,-2.750,3.944,3.688,-0.710,2.669,2.988,0.000
0.878,1.291,3.333,-0.121,-0.093,3.458,-1.645,-0.628,-0.601,2.911,-2.442,-0.876,3.332,-1.461,4.808,1.000
1.053,0.856,0.362,2.516,3.415,2.082,1.733,1.354,-1.417,1.354,1.179,1.525,-0.172,-0.725,2.296,0.000
0.418,6.204,5.397,-3.255,4.076,-1.413,1.346,5.492,-2.630,2.218,1.378,0.159,2.950,1.736,-2.629,0.000
5.224,-2.568,-5.157,0.567,2.487,-4.937,-1.790,2.677,-0.610,3.677,0.843,-1.346,-0.857,0.052,-1.677,1.000
1.458,0.771,-0.308,-0.319,-1.783,2.641,-3.591,-3.556,-2.510,1.299,-0.710,0.638,0.386,1.814,0.445,1.000
-0.843,4.281,2.098,1.281,1.584,2.967,3.092,-3.246,-0.775,1.350,0.094,-1.145,1.797,0.646,-0.960,0.000
2.891,-2.008,3.412,-1.537,6.350,0.011,0.247,0.722,-1.195,-0.485,2.859,-1.147,2.483,-1.661,0.519,1.000
1.568,2.651,-0.310,0.662,1.843,-0.246,3.759,4.660,-1.300,4.936,2.358,-1.544,-0.785,-4.942,-1.348,0.000
-0.646,2.316,-1.445,1.327,-1.987,-5.939,0.994,0.424,4.664,0.990,-0.494,2.355,0.603,2.745,-2.050,1.000
-2.576,-1.796,-0.316,1.194,-0.930,0.396,-4.552,-1.061,0.908,0.901,-0.454,2.132,0.790,-2.727,4.632,1.000
1.360,1.478,-0.093,-0.661,1.439,0.346,-0.623,0.694,-2.032,-1.411,1.150,-0.631,-1.164,2.411,1.251,1.000
-0.590,-2.237,0.332,5.638,-0.454,-2.373,-0.480,-2.083,-1.162,-2.275,2.676,0.647,-4.995,-0.994,1.818,0.000
2.907,-1.439,3.271,0.809,0.825,-2.085,-0.272,1.004,0.979,1.744,-1.001,1.244,0.173,-2.212,1.483,1.000
4.122,-0.295,1.285,1.596,1.475,-1.955,-1.240,3.285,-0.269,1.584,3.141,0.536,-1.650,1.962,-1.786,1.000
-1.012,2.672,2.282,-0.461,-0.429,-0.608,-0.822,-1.086,-0.249,-3.223,-2.250,-1.920,2.723,0.565,-1.798,1.000
2.881,4.774,4.293,-0.903,6.603,1.718,2.164,6.737,-3.230,2.147,-2.362,1.253,1.852,-2.229,0.480,0.000
0.730,2.525,1.929,-0.477,-0.454,0.659,-1.151,-1.121,-1.786,-0.743,-3.030,-0.671,2.226,1.001,-2.019,1.000
2.081,-1.801,-0.751,-3.648,-3.795,2.330,-1.303,-1.152,-1.051,3.187,-0.056,2.760,2.194,2.746,2.525,1.000
2.140,1.593,0.647,1.641,1.844,0.524,4.395,2.397,-1.117,2.325,-1.267,-1.019,-0.605,-3.426,2.358,0.000
-1.311,-0.061,0.801,-3.016,2.394,1.666,-0.571,-0.733,-2.866,-0.373,2.223,-0.289,-0.477,1.203,1.751,0.000
5.176,0.271,4.297,0.371,4.653,1.095,-1.709,2.084,-0.997,5.596,-3.622,2.403,-0.176,-0.623,4.246,1.000
-1.426,2.490,-0.642,4.954,3.167,2.098,-0.371,3.229,0.031,-2.119,-3.544,-1.022,-3.123,1.181,-1.885,0.000
-0.402,-3.027,-1.720,1.238,-0.113,-3.630,-1.733,-0.644,-0.503,3.968,3.495,-2.053,3.228,0.837,1.014,1.000
3.013,1.301,2.560,5.125,-2.829,2.434,-4.860,1.941,-2.973,5.839,0.989,0.361,1.106,-2.684,0.517,1.000
0.116,1.100,3.683,-1.242,3.780,2.307,-0.217,0.860,1.059,-2.865,1.873,0.504,2.407,-5.076,2.401,1.000
2.844,2.063,3.081,0.204,2.305,0.055,2.034,6.012,-2.767,0.958,0.689,-0.649,2.757,-0.078,-0.126,0.000
1.324,2.089,1.203,0.352,-3.072,1.622,-0.854,1.672,-2.398,3.517,2.449,-0.852,-2.303,-0.480,4.160,0.000
4.940,-1.298,-2.777,1.048,-0.685,-3.698,-0.313,1.738,-1.084,-1.451,-0.114,-0.548,4.217,0.029,2.392,0.000
1.644,1.744,2.589,-2.182,3.792,1.264,-2.128,0.646,-5.341,0.280,0.582,-0.615,1.261,3.982,3.655,0.000
0.486,-2.581,2.710,2.682,0.951,-0.204,0.055,-0.678,1.389,0.573,-0.501,-0.159,2.558,-0.953,0.644,1.000
-2.351,-0.630,-3.056,0.604,-0.340,4.112,-1.529,2.414,-0.383,-3.747,-1.310,3.493,0.064,0.771,4.767,0.000
-0.720,0.314,5.717,-2.678,3.763,0.420,-1.520,0.920,-2.153,-0.427,3.082,0.423,-4.355,0.311,0.448,1.000
-0.325,-4.562,0.610,-0.973,3.461,-0.827,-1.021,-1.029,0.313,-0.520,0.833,1.632,2.838,-4.865,1.052,1.000
3.094,-2.147,-1.579,-0.659,2.240,3.221,-1.306,-1.604,-2.945,1.706,1.096,0.789,0.694,4.801,4.044,1.000
-2.523,0.513,-0.330,-2.583,-1.909,-1.373,0.662,-0.095,1.519,0.682,0.743,-1.577,-0.946,2.151,-0.640,0.000
-4.515,6.342,5.854,-0.370,8.601,1.879,3.573,-5.051,-0.194,-0.166,-1.704,-0.414,0.470,-0.548,-0.627,0.000
-3.834,-1.526,-2.196,3.167,0.151,-1.232,4.768,0.760,2.806,-0.480,3.681,-0.254,-1.223,2.571,1.740,0.000
-1.018,-1.725,0.401,2.523,-1.004,-1.400,1.719,1.331,0.941,-1.673,0.209,0.045,-0.465,3.746,-0.061,0.000
-5.080,5.790,3.186,1.239,3.236,1.186,6.437,-4.739,3.200,0.934,0.463,-5.597,4.456,2.494,1.247,0.000
1.206,-5.047,-1.935,2.515,0.413,-5.555,-4.283,-2.926,0.960,-2.231,4.884,2.805,-3.987,-1.155,-1.353,0.000
0.634,3.310,1.342,-0.928,-3.049,-1.243,-1.384,0.808,0.559,0.406,-4.230,1.864,3.994,-0.388,-4.403,1.000
2.180,0.912,1.555,-0.850,2.053,-0.169,-1.808,3.087,0.573,-0.108,2.199,3.635,-3.846,1.056,-2.632,1.000
3.543,-0.530,0.890,1.341,0.474,-1.613,-0.257,1.719,1.205,2.912,-1.570,-1.398,3.243,-2.049,0.385,1.000
-0.476,-1.774,-0.529,-0.733,-1.764,-1.042,-1.315,1.811,-2.281,0.625,3.909,-5.432,-0.112,3.367,0.544,0.000
-1.054,-2.654,-1.679,5.346,3.103,-0.825,-2.987,1.561,-0.210,-3.453,0.678,2.737,-5.041,-0.743,0.232,0.000
0.525,1.044,5.570,-1.558,-0.098,-1.620,0.367,-0.082,0.167,2.657,3.098,0.147,2.030,-0.293,2.455,1.000
0.556,1.637,1.815,-1.047,1.673,0.337,3.270,0.494,0.106,1.827,1.837,-0.643,1.612,-0.699,1.168,0.000
-4.682,1.587,2.748,5.786,3.729,1.533,-0.844,-0.945,2.073,-1.648,0.737,-1.591,1.729,0.470,1.004,0.000
0.419,1.223,-0.320,2.090,-1.570,0.856,-0.989,0.517,-1.959,2.681,-1.281,-0.823,0.995,0.154,-1.008,1.000
6.069,1.991,4.745,1.114,3.512,1.508,-3.429,0.171,-2.241,-3.117,0.011,1.266,1.893,-0.945,-1.972,1.000
-0.501,3.586,0.052,1.453,2.275,-0.729,1.394,6.300,-0.150,5.042,3.367,-3.819,-0.064,-0.853,-0.621,0.000
0.109,-1.237,0.327,3.035,-1.868,0.808,-4.234,-1.512,-0.050,-0.660,-1.445,2.870,2.680,-2.487,3.054,1.000
0.797,0.711,2.640,-5.057,0.068,-0.798,-2.234,-2.027,-2.954,2.468,1.638,-5.026,0.964,3.342,3.536,0.000
0.363,2.650,1.027,-0.100,-1.451,-0.680,0.030,2.453,-0.077,-0.025,-0.370,-0.101,0.879,-0.621,-0.144,1.000
-0.064,-2.102,-7.008,0.498,1.468,-6.333,-1.526,2.020,0.383,2.685,2.439,1.904,-1.276,0.984,0.265,1.000
-1.662,-0.566,4.281,2.431,-0.993,1.744,-0.254,-0.092,3.063,-2.801,-2.351,5.325,-1.250,-3.655,2.267,1.000
-3.355,0.173,0.029,2.056,3.909,-1.898,1.174,-1.899,1.635,-2.951,2.995,0.198,-0.157,0.938,0.572,0.000
0.371,0.295,-0.391,-5.733,-3.256,-0.420,2.515,-3.957,0.887,1.693,0.947,-2.597,-1.929,-0.581,8.225,1.000
-0.406,-0.552,2.107,1.901,-0.271,3.878,-8.352,-2.037,-0.890,-1.571,1.238,0.120,-1.859,-1.097,-1.350,1.000
2.773,-0.997,5.247,-0.658,3.297,-1.715,0.204,0.434,-1.824,0.430,1.250,-1.320,1.793,-2.610,1.464,1.000
-0.123,0.119,-0.774,1.578,-0.215,0.508,-3.875,-0.572,2.509,-1.215,-1.215,3.157,0.667,-3.660,1.835,1.000
-1.922,1.612,2.247,0.354,0.479,0.651,2.578,-4.017,-0.161,1.523,2.223,2.107,1.317,2.088,1.551,0.000
-1.261,0.970,1.553,-0.080,0.313,-2.674,-1.180,2.786,-0.888,1.626,2.198,-1.858,-1.027,0.371,-3.860,0.000
2.670,0.092,3.520,0.800,2.815,0.689,-2.545,-0.157,-1.889,-2.504,0.645,0.624,4.305,-4.049,1.535,1.000
0.643,-2.602,0.724,0.708,-1.484,-1.604,2.844,0.671,2.720,-2.343,4.005,-0.182,1.704,3.474,-0.962,0.000
-1.003,1.559,1.591,-1.392,-2.332,0.424,-1.205,3.672,1.035,-0.465,-3.591,2.965,6.597,1.965,-1.333,1.000
-1.590,-3.039,0.663,3.237,-1.268,-1.045,-1.197,-2.336,0.660,-0.271,4.269,1.597,1.228,1.701,-0.981,1.000
-2.262,1.786,-0.147,-2.885,-1.840,-3.223,0.273,-1.119,2.534,4.504,2.990,-6.584,-0.859,0.316,0.830,0.000
2.709,0.483,3.335,-2.881,2.665,-0.694,0.286,-3.524,-5.368,0.155,-2.163,0.041,1.670,-0.437,3.343,0.000
-0.755,0.738,-0.553,-3.687,-1.139,-1.384,2.393,-2.990,1.770,2.682,0.837,3.270,-2.159,4.300,1.262,0.000
0.331,0.364,0.591,0.098,2.851,-1.181,1.767,0.183,-1.757,-2.188,-0.879,-2.633,-1.949,1.086,-1.415,1.000
4.673,-1.817,1.451,-1.765,7.496,-1.263,0.506,2.660,-2.265,-0.567,0.849,-0.825,2.942,-2.855,0.010,1.000
4.967,1.398,2.216,-0.866,2.245,-0.459,1.493,1.831,-3.133,0.869,-3.050,-0.930,1.695,-0.168,4.365,0.000
-2.689,2.190,0.695,1.155,1.370,3.740,1.500,-1.051,1.237,0.571,-0.032,1.033,0.120,0.715,2.124,0.000
1.266,1.040,2.959,1.418,0.950,-1.243,0.683,4.200,-0.643,1.580,4.354,-1.979,2.933,2.983,-1.570,0.000
-6.465,0.545,0.604,2.885,2.775,-2.145,5.230,-1.053,3.257,1.422,-0.038,-2.143,-0.121,4.440,1.187,0.000
4.433,0.103,-1.837,0.623,1.073,-0.448,4.960,2.935,0.495,4.631,0.725,-5.353,-0.543,-3.606,4.425,0.000
1.078,3.401,-0.298,-3.901,4.818,0.888,1.530,-1.931,2.865,-1.320,1.434,3.133,-1.894,-0.430,-1.042,0.000
1.527,-5.732,3.138,4.154,4.393,0.642,-1.138,-1.980,0.129,-3.085,-0.023,-1.665,5.449,-6.346,3.396,1.000
0.646,-6.194,-1.513,1.001,-0.775,-7.847,1.975,-2.776,3.535,2.558,4.456,3.836,-6.807,1.779,0.364,0.000
-1.254,2.559,0.189,0.994,-0.004,2.092,-7.100,-0.163,-2.245,-2.369,0.780,2.480,-2.457,0.820,-0.910,1.000
3.150,3.531,-3.005,-2.668,-2.310,4.274,1.563,-2.178,3.573,-0.814,1.530,-0.001,-3.426,-1.254,3.574,0.000
-0.406,1.261,-4.207,-0.104,0.286,0.552,2.030,2.887,0.065,-4.384,-0.670,2.493,-4.311,3.208,2.276,0.000
-1.544,-0.806,0.667,3.882,-0.226,-3.228,1.327,-3.520,2.406,1.077,2.149,-2.361,-3.687,0.862,0.341,0.000
-0.578,0.034,0.053,-0.230,-2.808,1.675,-2.932,3.862,0.980,2.148,0.443,1.691,3.862,-1.529,4.005,1.000
0.487,1.277,0.594,-2.694,1.412,-2.388,-2.176,0.973,1.067,-1.735,-1.928,2.100,1.024,5.918,2.530,0.000
-1.112,2.534,-2.168,2.173,2.863,3.955,-0.181,2.099,3.411,-0.980,-1.627,-1.201,-0.010,0.490,-0.507,0.000
0.617,1.939,-1.061,-2.944,-0.919,-0.733,-1.418,-2.078,-1.410,-0.388,-2.092,4.797,-2.623,5.446,1.589,0.000
-2.401,1.077,1.882,-0.630,0.167,-0.004,1.436,1.894,2.464,-1.445,-1.127,-1.878,3.257,-0.850,1.828,1.000
-1.072,-0.674,1.783,-1.791,-1.615,0.611,1.263,0.749,-0.653,0.047,-3.374,0.609,2.427,2.599,-1.532,1.000
0.469,0.098,2.721,-4.040,0.266,-0.084,0.480,1.012,-3.114,-0.907,1.704,-1.868,1.298,1.791,-0.642,0.000
-0.357,-0.171,-4.112,0.332,2.343,3.842,-0.625,0.424,2.444,-3.012,2.724,1.180,1.487,-2.499,0.742,0.000
0.636,0.744,-3.338,-2.382,1.243,2.821,3.678,-1.052,2.562,0.164,1.836,1.839,-2.676,-1.609,1.557,0.000
3.426,-4.541,4.890,-2.869,0.776,1.313,-3.281,6.768,1.096,3.209,-2.644,6.757,5.717,-0.091,4.751,1.000
5.027,-0.090,3.004,-3.152,1.458,-1.246,2.885,-0.970,-1.537,-2.703,-0.895,1.345,6.860,5.219,5.084,0.000
0.875,3.448,1.442,0.720,2.457,-0.713,2.204,1.587,-1.441,2.977,0.156,-0.164,0.838,-2.901,0.125,0.000
4.223,0.763,2.011,0.771,1.656,0.193,5.674,1.992,1.342,0.892,-1.063,-0.524,2.070,-0.196,4.327,0.000
-0.947,2.229,0.785,-3.198,-0.957,-3.031,1.467,3.978,0.642,0.878,2.011,-2.386,0.549,1.926,-2.653,0.000
0.592,1.207,-2.828,-1.289,-0.924,1.892,0.184,-0.938,0.621,-2.602,2.194,2.260,-1.034,0.811,2.277,0.000
-1.647,-0.407,2.296,-1.487,-0.520,4.851,1.354,1.024,-2.202,1.172,-0.859,-0.440,0.453,3.585,3.865,1.000
-3.490,3.203,2.573,1.443,3.570,0.905,1.306,-4.789,3.938,0.984,0.140,-2.747,1.714,0.564,1.288,0.000
3.865,0.515,-1.217,-4.219,-0.253,-3.453,1.627,4.175,-0.535,0.824,3.587,-3.942,3.059,-1.949,-0.874,0.000
0.423,-0.242,-0.014,1.062,-0.017,-3.547,1.108,-2.482,-0.222,-0.614,0.537,1.159,-2.785,2.292,0.243,0.000
4.884,1.661,1.926,-0.167,4.231,0.744,3.217,2.766,-1.252,3.271,-0.227,-2.986,3.134,-1.187,4.504,0.000
0.996,3.974,1.395,-1.365,1.524,-3.449,0.674,3.873,1.912,3.441,-0.494,0.054,1.114,1.897,-0.179,0.000
-3.682,2.496,3.566,4.046,6.308,-0.629,-3.098,-4.378,0.652,-3.958,0.371,-0.408,1.238,0.139,1.063,0.000
-0.642,-3.520,5.542,3.298,-0.082,1.115,-5.406,-3.273,-1.700,-2.358,2.531,-0.155,-5.183,-0.625,-1.723,1.000
1.056,-1.408,-0.186,-2.247,1.463,-4.386,1.445,3.412,1.645,5.116,2.841,2.493,-2.729,2.612,-0.119,1.000
1.157,-1.596,-2.172,-0.743,0.288,-4.353,-0.070,-0.284,0.447,2.173,-0.370,2.722,4.225,-2.417,1.208,1.000
0.177,-5.329,-4.079,0.979,3.552,-5.205,-0.557,0.342,-1.727,0.857,3.294,-0.249,1.898,-1.722,1.280,1.000
3.756,-1.406,-2.715,1.589,0.928,-0.085,-4.039,0.632,0.476,-1.398,0.343,3.289,-6.898,-1.900,-1.915,0.000
-0.810,3.076,1.549,1.402,1.667,2.022,0.882,-2.413,-1.407,-2.662,0.747,0.904,-1.037,-0.568,1.460,0.000
-1.087,1.601,-4.996,-2.791,1.536,-3.646,-1.450,-0.733,2.039,-7.767,-1.205,1.053,-2.649,5.128,4.147,0.000
1.604,-2.005,-2.416,1.098,1.449,-2.906,1.139,-0.552,3.301,1.007,1.314,0.341,-5.869,-1.038,-2.443,0.000
2.619,-1.992,0.951,-3.081,0.264,0.755,-0.325,3.568,-5.331,-3.152,3.970,-1.036,2.260,0.955,-2.046,1.000
8.456,0.711,1.070,-2.994,1.070,0.428,-1.052,0.795,-3.801,6.101,-0.998,3.110,-1.264,1.187,4.594,1.000
-1.087,0.984,1.693,-1.001,0.185,0.826,2.036,-3.726,1.925,2.130,2.179,2.714,-0.136,1.204,2.148,0.000
1.932,-2.199,5.249,0.033,1.618,1.847,-5.081,-3.152,-1.984,-0.046,3.103,0.221,2.010,-0.098,-0.522,1.000
4.689,4.942,-0.873,-4.026,0.875,0.764,0.513,-3.777,0.390,-1.665,-0.567,2.204,-3.797,0.710,0.586,0.000
-2.137,-2.742,-0.821,-0.537,-0.963,-0.121,0.402,2.894,0.584,0.548,-0.262,2.100,-1.373,2.829,-0.330,1.000
1.412,5.070,-0.424,-2.779,1.126,3.772,-2.668,-4.065,1.212,-3.191,2.091,1.884,-0.678,-0.097,2.191,0.000
-0.854,-2.067,-1.717,3.152,0.549,-1.141,-1.306,-0.895,1.139,-1.075,0.395,-0.106,-0.290,0.303,0.368,0.000
-0.194,2.032,2.449,2.511,3.858,1.621,0.034,-0.014,-0.499,0.481,-3.930,0.781,-2.094,-1.284,-2.089,0.000
0.441,0.855,2.485,-0.747,5.199,3.039,-0.379,-5.133,-4.591,-1.955,-1.956,4.969,0.681,1.847,5.776,0.000
-0.314,4.160,-1.957,-0.183,0.581,3.647,2.076,-2.084,1.746,-2.994,1.026,-1.826,1.416,0.221,2.731,0.000
3.157,0.212,2.419,-1.563,-0.530,-3.872,-0.699,-1.999,-0.410,2.040,-4.144,0.042,0.763,-0.133,-0.320,1.000
3.427,-0.970,2.087,4.374,1.553,0.222,-3.156,0.099,0.928,-2.155,1.201,1.287,0.439,-0.303,-2.071,1.000
5.709,-2.209,-1.992,1.225,4.243,-0.888,-4.374,2.592,-1.241,2.512,-1.144,-2.423,1.178,-0.431,-2.112,1.000
2.136,0.006,-1.413,-0.476,1.226,-1.741,-4.085,-0.609,-2.021,-0.394,4.146,1.288,1.855,-0.784,-0.910,1.000
4.157,1.881,6.274,-1.666,4.289,2.424,-0.479,3.946,0.459,1.155,-1.784,-1.374,0.241,-2.014,-0.942,1.000
-0.500,3.742,-6.689,-5.388,1.169,0.860,3.959,0.529,1.501,-6.355,-0.899,0.877,-3.040,3.338,4.399,0.000
1.900,4.207,-2.002,-2.463,1.329,2.954,2.059,1.069,-0.124,-3.081,-1.973,2.763,-4.084,1.171,1.774,0.000
