6.203,-1.722,-3.851,-1.949,-0.134,-1.731,2.965,3.581,-2.410,-2.239,0.102,1.393,-2.144,1.000
3.421,2.952,2.955,-4.345,2.762,-1.468,-1.158,-0.430,-1.351,1.604,-0.688,1.201,-0.510,1.000
2.253,-0.401,-0.662,-1.341,-1.709,3.679,-2.938,0.335,2.909,-3.001,5.931,2.209,0.904,0.000
-1.679,0.585,-1.234,3.738,5.673,3.993,-0.570,-1.785,2.497,-0.621,-1.993,0.373,-0.614,0.000
0.823,-5.449,-1.044,-1.034,-0.103,-3.060,-2.696,-0.787,-3.400,0.166,2.215,-1.496,0.601,1.000
1.776,-4.706,-2.475,1.589,-0.304,-0.679,-2.573,-1.124,0.282,-2.577,3.124,1.022,0.694,1.000
-0.304,1.457,4.252,0.096,-1.534,1.041,1.544,-0.501,-1.138,-3.237,3.787,1.876,2.924,1.000
1.165,1.508,2.769,1.657,-3.781,0.550,0.026,-6.415,-0.060,-0.310,-0.764,0.556,3.998,1.000
-1.466,0.514,-0.160,0.899,1.880,-1.698,-2.101,-3.688,2.273,0.460,-0.658,2.154,-3.018,0.000
1.375,1.881,0.248,-0.797,0.530,2.955,-1.972,-3.857,-1.221,0.834,-2.610,1.606,1.474,1.000
0.153,-0.212,-2.099,-0.009,1.935,-2.259,-2.083,-2.161,-2.377,-2.423,-1.140,-3.330,0.003,0.000
1.056,-1.998,-2.733,-2.595,2.530,2.454,-1.192,-3.002,-3.552,1.320,0.760,2.278,0.820,1.000
4.544,2.330,-0.849,-2.972,1.264,0.197,-1.178,2.770,0.529,-0.703,0.189,1.418,-3.972,1.000
3.432,-1.000,-0.558,-3.146,-0.062,1.028,2.472,4.154,-1.302,-2.955,2.823,3.432,0.708,1.000
-0.150,0.723,2.476,2.332,0.187,6.373,-2.205,-0.229,3.260,-0.959,3.549,2.173,-2.159,0.000
3.393,-4.845,-3.672,2.074,-2.349,0.503,0.297,1.806,0.443,0.535,-0.531,1.838,-0.405,1.000
-0.814,-0.105,-1.488,1.379,0.375,4.534,1.365,0.751,-3.331,3.606,-3.165,0.953,-0.454,1.000
0.003,-1.605,-1.226,-0.261,1.603,1.931,-4.530,0.413,-0.970,-3.078,2.038,-2.466,1.667,0.000
-0.614,1.808,1.083,1.138,2.129,5.238,-1.124,-0.021,0.258,0.304,3.262,-1.545,-2.167,0.000
2.479,0.367,-2.390,1.886,-0.644,0.331,2.164,-0.268,2.982,2.166,-0.161,2.601,-3.200,0.000
-0.120,-1.555,-3.216,1.427,0.985,2.257,1.113,0.020,-2.242,1.837,-0.975,2.286,-2.391,1.000
0.315,-0.176,-0.717,-1.243,3.110,0.317,-2.858,-1.896,-3.383,-1.457,-0.346,0.253,1.422,1.000
4.054,-0.694,-4.592,0.265,-0.907,-1.686,0.207,4.576,0.835,-1.660,-0.272,3.606,1.893,0.000
1.182,3.445,-3.276,2.094,-1.458,-4.404,1.867,0.041,1.630,0.590,0.808,4.083,3.027,0.000
-0.628,2.792,3.951,-1.788,1.025,1.646,-3.346,0.446,1.400,-2.453,1.635,3.614,-1.827,1.000
-0.796,-3.181,-1.829,1.334,3.006,-1.737,-0.650,-3.539,-0.340,3.023,-1.352,-2.715,-0.314,0.000
-1.019,1.694,0.629,-0.343,-1.534,-2.195,2.051,-5.792,3.164,-1.454,2.729,1.950,-4.933,0.000
1.185,-0.835,-3.465,-3.733,5.650,5.600,-3.922,2.325,-3.588,1.032,-3.560,3.415,-0.372,1.000
-0.452,-0.821,-0.412,-0.207,-0.293,1.277,-1.784,-0.259,-0.608,-1.193,-0.554,1.156,0.726,0.000
-2.318,2.682,0.910,-3.730,4.160,4.918,1.799,0.227,-1.327,-2.164,0.258,3.102,5.229,1.000
0.728,-0.358,2.207,1.057,2.549,4.051,0.894,-0.736,3.992,3.412,0.987,1.481,-4.549,0.000
0.049,-4.773,-2.854,1.922,-2.619,0.052,1.050,-2.783,1.600,1.955,1.044,2.007,-0.662,1.000
-0.019,2.000,-0.490,1.059,-3.499,2.504,-0.728,1.580,-1.248,-0.398,-0.776,0.526,0.802,0.000
1.138,-3.128,-1.955,0.293,2.564,-1.666,-2.459,0.998,-2.205,2.464,-0.928,-1.370,-0.400,0.000
2.639,3.210,4.592,-2.652,-2.792,1.513,3.534,-0.755,-1.913,0.308,1.723,0.020,4.742,1.000
-0.204,-1.100,-3.751,4.161,2.898,-1.978,1.699,-0.360,-0.028,-1.660,0.571,4.551,-1.159,0.000
0.770,1.707,1.120,-1.498,-1.639,3.794,4.023,3.214,0.698,-2.414,3.102,0.462,0.793,1.000
0.254,-1.612,-0.053,1.110,2.643,1.404,-4.422,-1.146,1.469,1.351,1.526,1.022,0.748,0.000
1.542,3.039,-0.388,-2.069,2.038,3.878,-1.464,-2.939,0.721,0.760,-3.816,2.905,2.563,1.000
3.243,-1.442,1.184,0.121,0.203,1.843,-0.282,1.502,0.635,0.080,1.124,1.754,-2.668,0.000
-1.115,0.578,3.716,-0.561,5.747,4.156,-1.948,-3.344,3.393,-0.828,5.893,-1.992,0.240,0.000
0.703,-0.186,-0.771,0.853,-1.627,1.701,-1.715,-2.780,2.797,2.534,-4.539,1.165,0.992,1.000
0.326,0.350,-1.390,0.266,-1.486,3.729,-4.692,1.620,0.120,-1.314,2.999,-3.989,-4.856,1.000
0.501,-0.438,-1.771,2.073,-0.085,-0.822,1.360,-1.878,2.031,-0.449,-1.380,0.992,-3.216,0.000
-0.747,3.195,1.218,-6.319,3.551,0.799,0.326,0.468,2.731,-2.982,-6.078,0.329,2.119,1.000
1.071,1.449,-0.468,-0.818,-1.260,3.270,-3.795,2.516,1.241,-3.104,2.454,4.149,-3.833,1.000
-0.978,0.849,1.421,2.292,-1.993,-0.687,-1.964,-0.913,2.332,0.501,0.722,-0.023,3.588,1.000
-0.310,0.305,0.027,2.015,0.675,1.007,-2.233,-0.091,1.019,1.003,2.443,0.935,0.957,0.000
2.063,1.402,1.314,-0.208,1.347,3.555,-0.548,-0.609,-1.357,-3.673,0.730,0.087,2.764,1.000
1.393,-0.977,-1.367,1.105,-1.223,0.296,-1.538,1.414,-1.437,-2.749,2.241,0.297,-1.411,1.000
2.935,-0.483,-0.888,-2.411,-1.950,2.271,-3.067,3.706,1.173,1.225,2.047,-1.147,2.241,0.000
-0.631,1.151,-0.626,-0.939,0.366,0.206,0.915,-2.409,4.379,-0.852,-3.908,1.252,-2.388,1.000
0.914,-1.641,-0.599,1.300,-0.230,0.525,-4.002,-0.981,0.512,-0.261,-0.734,2.505,-0.641,0.000
-0.974,2.687,1.082,0.676,-1.488,1.750,0.403,0.378,-1.482,0.709,1.863,-0.203,2.399,1.000
-2.138,-1.416,-3.955,-5.968,6.473,0.961,-1.882,0.512,-0.325,-0.238,-2.290,3.368,-0.577,1.000
1.638,-2.794,-0.465,4.226,1.652,3.606,-1.017,-1.187,0.804,6.232,-0.866,1.689,-0.121,0.000
0.480,-0.585,-2.722,0.859,2.702,2.890,-1.347,0.211,2.953,0.168,0.904,-0.396,0.648,0.000
-1.204,7.039,-0.761,-0.893,-0.611,2.824,-1.764,-2.578,3.676,-1.597,2.427,4.046,-5.013,0.000
2.143,-3.545,0.055,-1.168,-0.826,-1.201,-3.590,1.272,0.552,0.202,2.148,0.362,-1.131,0.000
1.688,-1.593,-1.833,-1.657,3.159,-0.151,-1.504,0.785,-2.081,-0.149,1.597,-0.780,0.372,0.000
1.764,2.596,-0.964,-2.655,-0.940,-0.574,-1.083,0.904,1.611,4.373,3.804,0.909,1.692,0.000
2.735,-3.113,0.042,0.937,-2.840,-0.969,-2.315,0.117,2.142,-3.773,0.591,0.573,4.526,1.000
-0.074,2.585,3.305,2.787,-4.549,-0.766,2.864,-2.363,0.016,-1.206,0.091,2.865,5.090,1.000
0.555,1.499,-2.399,3.491,-0.257,-2.233,1.670,0.828,-0.012,0.181,0.421,0.705,0.862,0.000
-3.884,0.372,-0.138,-2.642,3.410,1.832,2.005,-2.124,-0.506,-0.169,-1.025,1.009,1.020,1.000
2.729,0.400,0.139,3.854,-2.048,4.816,1.499,-1.765,3.213,0.480,1.825,3.061,-1.218,0.000
5.318,2.752,-2.229,5.254,-0.246,-2.528,1.444,3.740,1.357,-4.979,-0.511,0.942,1.737,0.000
-3.036,3.423,3.890,-1.474,0.883,3.856,0.183,1.191,2.434,-2.021,0.877,1.573,0.088,1.000
-2.380,1.835,0.974,-1.319,0.090,2.108,5.576,1.511,-2.435,0.974,-0.790,1.762,6.158,1.000
3.583,1.579,2.596,-1.089,-0.928,-1.480,1.029,-0.239,-0.749,-2.168,1.061,2.968,0.711,1.000
0.429,-1.568,-1.724,-2.177,0.184,0.923,-0.160,-2.569,-1.469,3.146,-3.233,1.499,2.697,1.000
3.222,0.585,-1.086,0.717,0.989,0.921,-4.067,-3.893,-0.360,-1.457,-1.211,1.700,0.869,1.000
-4.962,1.486,3.156,-3.326,0.680,1.064,3.130,-3.178,-2.208,-2.081,0.327,0.520,4.313,1.000
2.227,3.152,-1.499,1.546,-5.951,5.962,-1.848,3.414,1.177,-3.506,0.151,-1.603,-1.039,0.000
1.847,-2.276,0.699,-0.744,2.314,1.779,-2.092,-0.077,-0.156,0.786,2.653,0.859,0.476,0.000
1.959,3.394,4.463,1.938,-2.027,0.742,-1.937,-5.634,-0.175,-1.879,-2.235,-3.100,4.589,1.000
1.598,1.555,2.306,-3.209,-0.104,0.497,0.087,1.645,-1.957,0.330,0.121,7.040,2.847,1.000
4.652,1.122,-0.338,-3.751,1.305,-1.460,-1.494,0.747,-3.888,0.367,0.774,0.904,-0.818,1.000
-0.213,1.403,1.406,-1.265,0.709,2.215,-1.303,0.370,1.109,3.244,7.306,-1.141,-1.860,0.000
1.956,1.914,-1.279,0.244,0.052,-1.871,0.240,1.313,1.515,0.071,3.158,0.952,1.312,0.000
2.173,0.696,0.655,-1.482,2.768,-2.336,-4.875,-0.283,0.537,-2.416,-0.199,3.006,-2.717,1.000
-4.500,0.405,-0.619,-4.011,5.572,1.392,1.030,0.510,0.174,-2.481,-1.754,0.777,-1.375,1.000
-1.145,1.936,-2.943,-1.595,1.263,0.888,-2.468,0.494,5.344,-0.898,1.037,1.702,-3.319,0.000
0.890,-1.843,0.600,1.494,-1.515,4.222,-4.085,2.313,1.016,-2.173,-0.324,2.168,0.791,0.000
-0.250,-0.727,-0.245,0.318,-3.989,2.892,4.652,2.276,0.411,-1.897,1.194,1.048,4.280,1.000
5.477,1.184,3.427,-3.621,1.531,-2.925,1.256,-0.035,2.101,-2.652,1.343,1.703,1.902,1.000
3.742,0.634,0.107,3.625,-0.894,-1.209,-2.507,2.801,2.676,-5.715,1.900,0.348,3.225,0.000
-2.744,0.946,-0.303,0.552,2.750,-2.441,-1.526,-0.428,0.644,1.202,-4.744,1.245,0.627,1.000
1.837,2.926,-0.831,-0.838,-1.389,1.463,-1.323,0.243,-2.709,4.959,-0.955,-3.691,-1.460,1.000
0.255,-0.692,-2.658,1.718,0.082,-1.727,-0.921,1.035,-1.378,-0.399,-0.895,-1.034,-1.863,1.000
1.623,3.150,-1.576,3.518,-1.544,0.028,1.185,-3.007,-0.387,-0.416,-1.562,1.316,-2.702,0.000
2.780,-1.345,-0.623,1.901,-0.854,-0.037,2.813,-2.555,-8.378,-1.038,3.516,-0.477,-0.929,1.000
3.164,-0.587,-2.323,1.664,-3.427,1.850,-1.467,0.893,3.832,-0.703,1.106,5.004,-1.573,0.000
1.907,-2.351,-0.071,1.946,-1.329,-0.118,-1.598,-3.137,-3.349,-2.874,2.904,0.495,-0.727,1.000
-0.515,1.535,1.127,-2.332,0.009,0.987,1.986,2.100,-3.617,3.234,-2.651,1.297,0.332,1.000
-1.505,2.642,3.951,0.627,-3.635,8.302,-3.714,-0.804,2.841,-4.233,1.696,-0.379,0.026,0.000
-7.186,2.448,1.712,1.150,-1.209,7.443,0.999,3.504,-0.749,-1.766,3.656,1.828,1.257,1.000
4.735,-1.296,-0.949,7.728,1.641,-0.712,-1.525,4.919,-0.492,-4.037,-0.252,1.673,0.820,0.000
0.891,-3.989,-1.882,0.319,2.600,-2.652,-1.171,-0.925,-4.011,1.003,-0.045,-1.896,0.695,0.000
-2.401,2.791,1.810,0.829,-2.838,3.940,-0.102,-0.560,-1.630,0.728,2.382,-1.130,3.242,1.000
0.953,-0.200,0.195,-0.397,3.057,3.471,-2.763,0.867,3.068,-1.300,2.553,-0.084,0.040,0.000
1.635,5.412,0.842,3.054,0.805,-1.450,3.030,-0.909,-0.015,-0.105,1.534,3.422,0.325,0.000
-2.808,3.180,3.604,-2.265,2.798,1.694,-1.638,0.834,4.097,-0.607,-1.155,3.508,1.349,1.000
-1.164,-1.112,-0.771,1.193,-1.837,1.014,1.341,1.107,-5.452,2.673,2.734,-2.943,3.791,1.000
1.505,0.607,-1.206,-2.210,3.739,2.978,-2.796,0.364,-2.799,0.003,-3.428,0.442,0.574,1.000
-0.926,-2.542,-3.720,-0.989,2.790,4.042,-3.537,1.493,-2.531,4.417,-5.287,2.919,-0.867,1.000
1.275,-1.689,-0.969,0.521,-0.031,-5.725,0.449,-2.772,-0.617,1.559,-1.689,0.587,-3.722,0.000
1.310,-3.312,-4.282,-1.516,2.351,1.468,-3.232,-2.182,-0.097,3.243,-1.511,1.851,0.637,1.000
4.192,0.827,-1.094,3.543,1.114,0.178,-2.010,3.770,-0.011,-0.726,3.777,-1.656,0.468,0.000
0.886,-1.859,-2.347,-0.339,-0.791,-2.978,-2.445,-3.354,0.618,-0.154,1.174,0.980,0.453,0.000
0.225,-1.795,-3.178,-1.193,0.359,0.530,0.686,-0.305,3.141,1.423,-3.435,2.025,-0.674,1.000
1.141,1.801,-2.101,3.539,-0.911,1.916,0.221,1.369,1.766,-2.188,0.317,2.695,0.544,0.000
0.130,0.241,-1.285,3.187,-0.522,-1.574,-4.197,-0.738,-0.016,-2.087,1.394,0.225,-2.152,1.000
-2.305,-0.074,2.008,-0.677,6.537,1.689,-5.200,-0.755,0.802,0.574,1.228,-1.109,-1.179,0.000
-0.847,-2.796,-2.491,0.069,0.166,0.979,-1.820,0.069,0.164,-2.246,-1.650,3.547,1.980,0.000
1.954,-2.212,-2.232,-1.015,1.289,0.132,0.279,1.696,-0.951,-2.187,-0.381,0.440,-0.244,1.000
-1.211,2.506,-0.052,1.013,-2.953,0.666,-0.013,-0.587,0.508,-0.719,-0.499,2.730,1.770,0.000
2.439,-1.644,-3.306,3.418,1.243,-0.524,2.064,-3.060,2.131,2.618,-0.746,-0.481,1.264,0.000
-0.015,5.535,1.504,-0.988,-2.075,2.819,0.791,-1.333,1.740,-0.568,3.710,0.817,-1.393,0.000
-1.706,3.028,-0.549,-5.222,6.676,3.987,-0.839,2.739,-0.918,-3.116,-4.462,2.770,0.908,1.000
1.841,-1.657,-0.408,-2.000,-0.348,-1.183,1.976,-3.129,-2.776,-2.293,3.618,1.199,4.244,1.000
-1.204,-1.353,1.763,-1.526,0.411,0.644,0.928,2.110,-1.342,-1.364,2.739,0.359,3.431,1.000
3.539,2.260,-3.205,1.495,-1.216,-2.202,1.256,3.027,-1.555,-1.309,-1.048,1.620,1.319,0.000
1.859,1.033,1.800,-2.301,-1.653,1.638,4.563,1.751,-3.749,-2.378,1.244,2.731,0.407,1.000
-2.609,-1.641,-0.440,-2.396,2.276,1.160,1.660,2.151,0.023,-1.907,-1.239,-0.777,0.587,1.000
4.086,3.124,0.698,-3.960,2.563,-1.484,-3.024,0.878,1.415,2.685,-1.353,0.662,-1.231,1.000
-1.920,0.638,-3.047,1.195,1.683,-0.218,-0.666,-3.673,0.669,-1.836,1.139,-0.984,-0.240,0.000
6.416,-2.419,0.896,-1.975,-4.586,-1.639,10.009,2.120,-2.207,-0.654,0.596,-0.140,5.530,1.000
-0.303,-1.403,-1.894,-1.711,4.395,-3.632,0.080,-1.437,-2.133,1.440,-1.574,-1.918,-2.531,0.000
3.040,-0.655,-0.869,3.357,-0.919,-0.738,-2.642,3.324,2.647,-3.522,1.402,0.809,3.207,0.000
1.148,-1.404,2.500,2.601,0.802,1.645,-0.912,-3.171,5.087,-0.402,0.127,2.128,-1.983,0.000
1.564,0.299,-1.199,2.509,-1.047,0.259,4.149,-4.078,2.753,1.803,-0.110,0.307,-3.448,0.000
2.477,-2.950,-2.072,2.758,0.638,2.032,-1.686,2.114,-1.499,2.328,-0.935,0.585,-0.011,0.000
-0.373,-0.242,-0.176,0.687,-0.857,0.706,-0.011,1.214,1.256,-2.921,1.127,1.073,0.588,1.000
-0.800,-1.003,0.378,-0.590,1.363,-2.332,-3.499,-3.116,2.237,0.328,0.855,1.976,-2.427,0.000
2.555,-0.643,-0.705,-0.996,1.571,1.643,-3.847,-0.511,-4.646,1.497,-4.011,-1.647,1.517,1.000
0.186,-0.508,-0.301,0.931,-2.602,2.989,1.583,-1.897,-0.904,4.295,-2.555,1.192,4.706,1.000
-0.055,1.892,1.632,1.756,3.235,4.980,-1.828,-2.108,1.473,-2.607,1.366,-2.151,-0.009,0.000
5.563,-0.733,-3.429,-0.416,2.455,2.891,-5.760,1.485,1.746,-1.278,-3.530,3.591,1.260,1.000
-0.611,0.103,-0.458,0.964,2.014,0.302,-3.463,-3.159,-5.301,1.613,-2.740,-1.872,-0.703,1.000
5.322,1.554,-3.807,3.939,-5.136,2.732,-2.913,6.119,3.694,-5.627,-0.611,-2.380,3.386,0.000
2.653,-2.472,-4.870,-2.173,-0.781,2.701,-1.549,5.351,-4.970,-1.269,3.516,1.248,-3.441,1.000
5.563,1.678,-2.910,-1.355,-0.907,0.014,-2.719,1.539,-1.124,1.446,-0.361,-1.676,-5.204,1.000
1.744,1.186,-0.244,1.665,3.359,4.128,0.137,-2.080,1.505,3.843,2.018,-1.038,0.668,0.000
2.572,4.455,-0.708,4.885,-0.961,-1.656,1.553,1.209,1.829,-3.073,1.647,0.195,1.754,0.000
2.024,0.836,0.960,-1.223,-1.616,0.066,2.026,-0.178,-1.106,-0.201,-1.190,0.045,1.164,1.000
3.560,1.296,-1.770,3.005,-5.371,0.222,0.082,-0.494,0.020,-0.428,-0.509,-3.045,-3.588,1.000
3.376,-2.258,-1.445,1.865,1.182,2.593,-1.111,1.980,3.641,4.028,-0.327,3.776,-1.044,0.000
-4.367,-0.077,1.099,-1.658,-0.154,2.886,1.688,1.872,-2.686,1.648,-1.590,1.590,3.567,1.000
2.209,-2.242,-3.390,-3.012,2.082,-0.090,-0.560,-1.243,1.409,-0.165,-1.200,2.768,1.039,1.000
0.132,-1.875,-0.796,-0.263,-0.973,0.298,-0.525,-3.319,-1.033,1.936,-1.088,0.075,1.825,1.000
-1.693,-1.766,-3.054,1.024,-0.679,3.404,3.286,0.576,-0.481,4.850,-3.530,2.137,-1.638,1.000
3.223,2.680,-0.954,-1.771,4.442,3.906,-3.040,2.592,2.393,-3.536,-4.752,2.223,2.095,1.000
-2.395,2.432,1.716,5.154,-0.064,2.722,0.884,-2.504,0.341,-4.988,-1.303,1.679,-0.546,0.000
4.562,0.418,1.567,-0.257,-4.385,0.156,3.305,-0.809,-2.926,-1.396,1.639,-2.293,-0.051,1.000
5.086,-5.037,-4.901,-0.660,-0.404,-5.982,2.901,-0.282,-2.219,2.313,-1.054,-1.205,0.473,0.000
1.848,1.147,-0.304,0.973,-2.683,2.647,3.059,1.219,0.005,-2.863,4.691,-2.722,1.609,1.000
1.082,-2.306,-1.952,0.024,-0.914,2.429,0.108,-0.976,3.481,1.292,-1.812,1.482,1.846,1.000
3.782,0.126,-0.778,-1.626,-0.460,-0.639,1.784,2.853,0.500,-1.463,-0.979,5.134,0.254,1.000
-1.487,-2.709,0.319,2.818,4.356,1.487,-3.509,-2.143,0.124,3.146,0.071,-1.489,0.285,0.000
-2.036,-1.497,-1.733,0.415,-0.454,2.782,-1.457,2.854,1.499,-1.448,1.445,-1.412,-1.108,1.000
3.604,4.471,-1.150,3.553,0.868,-1.120,2.926,1.668,1.713,-2.195,2.495,1.144,0.236,0.000
-0.587,3.241,-1.319,1.362,1.673,0.550,-1.389,-3.455,1.175,-0.805,-0.448,1.208,-1.751,0.000
5.617,-1.719,-2.355,3.639,-1.335,3.470,3.208,1.791,3.271,-0.233,-1.607,0.798,-0.671,0.000
3.533,3.347,2.492,0.271,-4.480,1.813,-1.989,-1.413,1.825,-1.849,0.767,-0.439,-3.257,1.000
-0.980,3.903,2.732,-2.955,-0.060,4.324,2.642,1.789,-0.695,2.317,0.155,-2.650,0.460,1.000
2.171,2.061,-0.960,0.869,-1.386,4.902,-2.269,0.619,5.657,-2.398,4.193,3.661,-0.757,0.000
-2.568,-1.647,-1.170,1.286,-1.448,1.110,-0.284,-1.454,-0.240,-4.317,-3.344,4.012,0.643,0.000
-0.098,0.245,-1.073,-0.119,3.651,-0.493,-4.402,-1.049,-1.393,-0.092,-2.187,-1.709,-0.439,0.000
-4.252,-3.461,-3.221,-2.404,2.454,0.618,-1.425,1.491,-0.297,3.812,-5.274,1.324,-0.765,1.000
1.679,-0.225,-1.030,-4.655,1.977,-0.861,-6.819,0.592,-2.115,2.946,3.898,2.944,0.448,0.000
1.337,3.154,0.911,2.316,0.177,1.678,0.702,-0.046,-0.623,-1.245,0.412,1.611,-0.715,0.000
2.592,-0.538,-0.420,-0.433,0.539,1.781,-2.083,1.923,1.302,-2.213,1.550,1.478,0.144,0.000
0.354,-0.627,0.624,0.552,1.984,3.916,-0.103,-0.260,0.473,-3.974,0.297,3.355,-2.000,0.000
-0.436,-1.403,-3.347,-1.712,2.723,2.224,-0.309,0.043,-2.817,1.232,-2.019,2.559,-2.206,1.000
-2.709,2.626,2.372,-3.514,2.693,2.761,3.687,1.957,-5.595,1.796,-0.547,0.064,1.057,1.000
2.625,-1.907,1.892,2.538,-0.847,1.342,1.809,-2.123,1.665,2.951,1.823,4.728,-3.444,0.000
2.811,-0.919,-1.744,2.862,0.803,1.165,-1.355,2.910,-0.040,-3.090,0.257,0.210,0.600,0.000
1.184,-0.051,-0.815,0.226,0.944,3.552,-4.035,-1.410,-2.448,2.516,-5.478,0.258,-1.336,1.000
-0.757,-2.100,-1.126,-0.787,0.762,-0.268,2.698,0.280,-0.238,-0.957,-0.410,-1.086,-0.541,1.000
3.459,0.283,-1.996,2.416,-1.190,4.249,-1.135,3.950,-0.099,-2.645,-0.622,-1.329,-0.572,0.000
-1.521,0.409,0.190,2.458,-2.334,2.631,-2.945,-0.255,0.809,-3.418,1.340,-0.408,-3.047,1.000
-0.181,0.268,0.610,2.080,-0.584,-1.510,-0.646,-0.892,-0.091,-1.023,1.402,-2.152,0.994,1.000
0.218,-1.750,-1.086,1.531,-1.517,1.855,-2.394,-1.470,0.962,2.475,3.627,4.181,-0.872,0.000
0.164,-1.928,0.240,0.499,4.071,0.534,0.412,-2.037,2.424,3.800,1.433,1.387,-1.916,0.000
-0.076,2.940,-0.270,-0.344,1.085,0.560,-0.567,1.787,-1.128,0.347,-0.890,2.031,-1.831,1.000
-1.330,0.664,0.116,-2.589,6.473,-0.813,-3.199,-6.375,-5.152,-2.788,4.079,-0.306,2.525,1.000
3.724,-0.583,-0.874,3.002,-3.745,-3.328,1.052,-1.004,0.183,-3.946,0.089,3.564,0.378,1.000
-0.780,-0.954,-2.168,-1.540,1.676,2.926,0.450,4.059,-3.474,-2.855,3.584,-0.856,-1.348,1.000
-3.811,-2.124,-3.570,-5.643,5.948,0.020,-0.938,-1.753,-0.961,0.989,-2.055,1.971,-3.593,1.000
3.341,1.982,1.173,1.673,-3.597,1.673,0.955,-5.305,1.985,0.571,-1.737,1.516,4.240,1.000
1.505,4.462,4.900,-4.518,-0.679,1.010,4.555,0.846,-2.312,3.336,-0.546,3.552,5.555,1.000
-0.892,-1.512,-0.301,-0.826,2.002,0.573,-2.622,-2.510,-0.511,-1.684,0.221,-0.596,-0.182,1.000
1.804,2.255,-4.434,-0.790,0.885,-1.933,-0.204,-0.621,1.560,-4.367,-0.795,-1.848,-0.047,0.000
1.563,3.208,-1.835,0.125,-4.647,-0.434,-0.897,1.778,-0.036,-0.122,-2.027,0.956,4.235,0.000
-1.531,-3.368,-2.422,0.939,-0.835,1.618,2.519,1.439,-2.731,3.370,-2.323,-0.163,-1.326,1.000
0.179,-0.138,-0.958,1.346,1.505,-0.669,-1.677,-2.991,-1.240,4.068,-0.978,2.647,-1.570,0.000
2.866,0.412,0.493,-0.128,-0.151,-1.990,-0.325,-1.031,2.521,0.322,-0.659,-4.921,0.443,1.000
-2.522,1.531,0.251,1.166,-0.706,1.965,-3.124,-0.765,-1.931,-0.897,-0.983,-0.444,-3.023,1.000
0.658,1.497,-2.552,-3.123,-6.545,4.088,-3.498,2.196,0.826,1.059,-1.154,-0.268,2.621,0.000
0.594,-0.936,-0.048,-1.656,-0.670,0.713,4.395,1.777,-1.591,-0.306,-0.169,-1.055,3.281,1.000
-2.844,-2.186,3.277,-0.630,5.321,-3.190,-7.144,-4.596,-0.190,3.645,-0.713,-1.888,-1.761,0.000
-0.653,-0.923,-5.060,-3.757,5.435,6.628,-3.444,3.223,-0.584,4.456,-5.604,4.913,1.326,1.000
6.117,-3.717,-1.701,0.661,-3.282,-3.345,-2.626,-2.103,-0.938,-2.887,0.374,1.750,3.530,1.000
-1.920,-0.360,2.279,2.187,3.017,3.218,-5.636,-1.385,1.251,0.832,-1.159,0.104,-2.043,0.000
-0.369,-1.531,1.187,2.719,-3.606,-1.165,0.997,-3.331,2.488,-1.223,-0.092,-1.313,0.833,1.000
6.531,-2.151,-4.734,0.793,1.313,2.731,-3.305,3.526,2.300,-2.419,-0.911,4.213,-0.436,1.000
2.839,-5.420,0.893,0.803,2.152,1.699,-2.503,-0.152,-1.558,4.431,2.697,-0.496,2.118,0.000
4.182,2.058,-3.385,-2.414,4.819,4.878,-4.936,2.125,0.794,0.246,-6.814,4.748,-0.027,1.000
0.104,-2.725,-1.222,1.249,1.636,-3.620,0.254,-4.570,2.247,5.389,-0.917,0.511,-2.276,0.000
3.980,4.399,-1.458,1.554,-3.907,0.484,-1.504,2.939,3.041,-1.463,2.242,-1.889,3.092,0.000
2.034,-1.121,-0.192,-3.873,1.187,-2.061,-1.602,-0.424,-3.233,-3.308,-0.593,0.924,4.940,1.000
-1.768,1.224,0.426,-0.924,-0.259,3.091,0.629,-2.513,0.234,-3.642,-2.174,2.808,-0.115,0.000
2.057,4.207,0.727,1.119,-1.730,0.114,-1.301,0.860,0.506,2.290,2.243,1.644,2.335,0.000
-0.107,-1.768,-3.300,-0.513,1.976,-1.747,-0.374,-0.154,-0.039,0.742,1.431,2.718,0.684,0.000
-1.135,2.009,-0.355,-2.333,-1.011,-1.294,-0.501,-1.530,0.278,5.072,1.482,3.397,2.628,0.000
0.977,-1.699,3.149,1.886,5.001,-0.641,0.375,-5.096,2.262,5.631,-1.542,-0.034,-2.522,0.000
0.745,2.877,1.935,1.125,-2.097,1.058,3.908,0.299,2.017,-1.146,0.676,-1.390,1.490,1.000
1.566,1.879,-3.372,0.444,-2.464,-1.648,1.340,1.387,1.132,-0.771,-0.861,1.200,2.028,0.000
-3.997,0.873,-0.312,-1.282,-1.577,5.030,0.144,-3.407,1.323,-4.964,-0.068,0.553,-1.843,0.000
2.700,-0.378,-0.223,0.824,1.340,2.402,-3.753,2.566,1.430,3.333,4.259,0.577,0.957,0.000
-4.049,1.465,0.236,-8.812,8.215,1.679,-2.844,-1.922,-3.049,-2.168,-2.584,0.751,1.359,1.000
2.001,-0.309,0.989,-2.778,1.241,-0.534,0.572,-1.543,-0.586,-7.444,3.358,1.819,2.459,1.000
3.115,-3.240,-4.637,4.120,-0.702,-3.254,2.374,-2.733,2.073,1.128,-2.876,0.788,0.500,0.000
-1.559,-0.041,-0.324,-0.977,1.243,0.070,0.289,1.181,-1.103,0.407,-1.344,1.465,2.078,1.000
