-1.859,1.064,3.302,0.477,2.990,0.240,-1.591,0.018,-2.089,-1.240,3.923,0.913,-1.846,-4.133,-1.493,1.723,-0.800,5.266,3.749,1.982,1.000
-1.062,-4.265,-0.331,1.805,0.266,3.688,0.034,1.366,-2.027,1.457,-2.084,3.208,0.406,-0.982,3.308,-1.704,2.635,-2.637,0.269,1.064,1.000
-1.390,0.069,-1.279,-2.856,2.734,3.943,1.044,-1.437,5.391,1.243,-0.739,2.039,-0.611,-3.092,0.133,3.252,2.614,7.674,-0.922,1.012,0.000
-0.831,0.817,-0.857,1.917,0.269,1.457,-2.468,-3.941,1.407,-0.664,1.199,0.366,-2.288,-2.075,1.345,4.437,-1.300,0.817,1.477,1.999,0.000
0.425,-3.441,-1.544,1.915,0.853,2.135,2.869,-2.358,-1.068,-4.523,0.012,-0.176,-2.277,-2.972,-0.503,-3.896,3.731,-2.380,-2.258,0.523,1.000
-1.264,1.969,-0.953,2.195,2.143,1.023,1.090,-0.278,9.198,0.118,2.504,-3.580,-0.260,-0.207,1.148,-2.130,5.342,4.646,0.345,2.840,0.000
-0.873,-2.998,1.679,-1.576,-0.063,1.672,-1.340,3.404,2.120,1.250,-4.327,4.529,-3.792,0.017,-0.781,0.145,4.263,-0.449,2.068,1.737,1.000
-1.790,-3.313,3.408,-1.039,2.083,-2.581,3.150,4.526,0.209,-1.753,-0.166,-0.371,0.452,2.036,-0.716,-0.545,-1.786,-1.506,-2.614,-8.916,1.000
-3.527,-3.273,2.149,1.646,-0.729,-1.493,0.232,-1.111,-2.284,-1.300,1.837,1.435,-0.002,-2.383,1.530,-0.993,1.345,-0.045,0.999,-0.439,1.000
2.837,-0.961,-2.157,0.001,0.287,-1.642,0.761,-1.059,-1.170,-0.976,2.184,-0.799,-4.600,3.076,-3.902,1.348,0.513,-1.335,-2.325,-0.173,0.000
0.499,-1.267,-0.611,0.343,1.070,1.064,0.749,3.590,2.258,-1.880,1.624,0.714,-3.446,2.338,-3.080,-0.208,0.902,-4.416,1.803,1.252,0.000
3.270,-7.697,-5.322,2.058,0.513,0.175,1.161,1.663,2.754,-2.610,-2.291,0.744,-0.186,2.214,-3.444,-0.717,3.772,2.958,-0.425,5.441,0.000
-1.532,0.668,-1.108,-4.460,-1.510,1.965,-1.342,3.045,0.366,4.456,-4.573,-5.501,2.412,3.428,-1.186,-2.414,-1.006,-0.098,-0.164,-3.411,0.000
0.768,-1.937,0.589,-1.492,-0.196,1.231,-5.435,0.128,-1.811,2.319,-1.628,1.211,-1.759,-0.835,3.147,-0.169,1.308,-1.061,1.085,0.952,1.000
-3.800,0.328,0.538,2.797,-6.714,3.868,-3.430,-0.287,2.771,0.694,-0.490,1.017,-0.827,3.816,0.337,-0.201,6.509,4.009,-6.737,1.026,0.000
-2.916,-4.873,0.286,0.157,-1.560,1.768,0.997,4.685,0.995,2.664,-3.566,0.912,-0.005,1.863,0.962,0.631,2.356,-2.129,-0.375,0.509,1.000
-1.712,-1.232,1.994,0.919,-3.842,1.565,-3.919,-1.304,0.317,0.723,1.203,-0.508,-0.616,1.958,0.315,1.898,0.869,2.542,-1.172,1.371,0.000
3.530,0.921,1.033,-1.974,-3.893,4.446,1.670,2.713,2.655,-3.171,4.847,1.573,-5.542,-1.830,-1.695,1.528,3.479,2.443,-0.031,-1.721,0.000
1.999,0.261,3.058,3.914,-0.265,-1.181,-3.476,3.440,-3.744,-2.249,3.149,2.349,-0.543,-1.528,-0.715,-0.245,-2.419,5.163,4.001,4.754,1.000
-2.465,1.038,1.880,3.001,0.367,0.838,-4.583,-1.208,-1.291,0.661,0.662,-1.741,-4.055,-2.981,2.383,-4.088,-0.750,3.420,2.587,1.590,1.000
-0.289,-3.522,-1.650,3.628,3.858,2.850,-1.595,-2.216,1.693,-0.279,-1.828,-5.737,2.239,-0.236,-4.319,-0.157,0.312,1.453,-2.658,-2.208,0.000
-0.989,0.091,-0.902,-3.599,-1.108,-1.914,-3.092,-0.825,-2.290,4.670,-1.328,-1.827,1.670,1.218,1.084,-2.201,0.433,-4.465,3.684,-0.339,1.000
-1.557,-1.454,-0.573,-4.491,-4.475,0.736,-6.292,-1.842,2.000,-1.852,-1.976,-2.602,3.144,3.312,-0.281,3.930,-0.391,2.947,-0.346,4.022,0.000
6.093,-1.502,-0.959,1.759,5.106,4.058,-1.203,1.843,1.689,-4.294,-0.605,0.997,4.397,7.248,4.803,-4.992,-4.207,-4.165,-8.064,8.096,1.000
-3.149,-1.560,8.801,-0.332,2.516,-4.642,-1.867,5.591,-3.652,1.834,2.320,-0.382,1.910,0.452,0.961,4.413,-1.307,0.810,-0.590,0.901,1.000
2.430,-4.101,-2.400,3.639,0.181,-1.368,0.485,-4.951,-0.572,-1.832,-1.507,3.874,4.576,3.739,1.463,-0.623,-2.670,1.842,-0.372,1.472,1.000
-0.302,-2.956,1.399,-0.823,3.062,-1.655,-1.261,-0.973,-0.740,1.362,-4.195,0.761,0.996,2.135,4.680,-1.917,1.588,-3.257,0.717,-4.092,1.000
0.804,-0.776,-1.430,3.690,0.927,0.022,0.615,1.187,0.480,6.889,-2.108,-0.564,-3.043,-0.840,-2.155,3.442,1.595,4.662,3.099,0.426,0.000
2.318,-0.091,3.823,1.313,1.164,7.056,-4.687,2.371,-0.608,-2.115,3.619,-0.989,-2.350,-0.659,1.555,0.932,-1.754,1.280,0.610,0.792,1.000
4.604,-3.214,-6.593,2.922,1.225,4.101,3.473,-7.711,-0.654,-6.831,-4.592,-3.797,0.726,-3.210,3.857,-6.750,0.119,3.566,-2.594,-1.006,1.000
-3.704,0.304,7.057,0.993,2.248,2.364,1.189,-3.642,-0.775,-2.979,-0.489,1.929,-4.236,1.890,-1.421,-1.286,5.862,0.167,2.385,-1.254,1.000
-1.201,2.276,-4.060,2.953,-3.938,-7.532,1.540,-3.966,-0.520,-0.161,-5.537,-2.915,0.385,-0.630,0.918,-6.349,-5.070,6.614,6.473,-0.022,1.000
0.748,0.294,0.428,2.314,-0.476,-0.012,1.151,0.689,-2.101,-3.000,1.925,-2.492,-4.115,-2.109,-1.406,6.019,0.932,6.573,3.896,5.274,0.000
-2.362,-4.280,1.023,4.793,-0.386,-4.272,-0.973,-1.034,-2.848,-3.117,0.033,0.245,1.543,-3.334,3.452,-0.627,-0.087,1.231,1.113,2.163,1.000
2.559,0.412,1.418,0.368,0.169,1.286,-4.195,-0.012,0.449,-2.056,2.720,-2.236,-1.222,-1.279,5.836,-0.813,-3.758,1.357,-2.309,-2.476,1.000
0.122,4.444,-0.478,1.511,0.150,5.529,-1.206,-0.693,1.698,-5.796,3.769,1.423,-7.306,4.066,-3.278,-0.001,1.699,-0.841,3.143,0.414,0.000
1.175,1.416,0.584,-6.314,-1.902,1.743,-2.045,0.160,-4.677,2.662,2.202,-0.488,0.564,-0.535,0.258,-4.237,-3.768,-2.049,0.365,-2.320,1.000
1.496,7.919,-1.107,2.614,-2.527,7.066,-0.855,2.450,1.650,-0.798,5.016,1.045,-4.128,-4.134,-2.392,1.922,3.123,6.538,1.557,-0.313,0.000
0.505,3.062,-3.893,1.504,-5.115,-1.045,-1.826,-0.002,2.956,-2.637,5.126,-1.730,1.110,3.016,2.771,-0.080,2.660,-0.623,-2.299,4.283,0.000
-0.294,-1.368,-2.739,-3.954,4.406,-2.055,3.908,-2.464,1.491,-5.298,3.126,-1.250,0.685,-1.716,-0.757,0.301,-1.822,2.047,3.906,-0.604,0.000
-2.475,-4.651,6.399,1.698,3.679,-0.624,-1.318,2.299,-5.492,-2.058,3.410,2.609,-2.122,-5.052,-1.378,0.044,3.185,-0.825,1.502,2.949,1.000
1.463,1.911,1.431,1.926,-5.560,-1.427,-4.624,0.881,-2.322,1.147,0.085,4.093,-3.492,4.478,2.990,-0.812,2.918,5.247,-4.437,1.888,0.000
0.035,0.716,-7.750,-0.349,1.060,-1.657,4.950,-6.447,2.112,0.035,-6.740,0.647,1.942,6.111,3.412,-2.844,-4.191,2.316,-1.579,2.440,1.000
-1.860,3.175,0.344,-4.430,-0.135,3.500,-1.173,0.327,-3.081,6.049,-3.534,1.047,-2.190,1.455,-0.664,-8.705,1.431,-1.088,5.464,2.416,1.000
0.383,-1.426,-5.858,-0.944,-6.910,2.166,-5.114,-0.849,-2.803,-1.603,-2.866,-0.162,-0.680,4.658,-2.472,6.014,0.407,-1.496,-7.151,1.435,0.000
1.868,-3.416,2.869,-1.542,-4.070,0.950,-1.919,0.673,-0.306,3.841,-0.374,2.632,-2.255,3.167,-1.019,2.127,0.539,2.995,-0.361,3.415,0.000
-1.687,1.564,-0.125,-1.196,0.953,2.333,0.241,1.930,4.965,0.155,-0.908,-3.439,1.219,1.251,-1.361,2.075,3.592,0.701,-1.773,-2.260,1.000
-3.154,1.197,1.003,0.031,-2.903,1.618,2.545,-0.471,-2.195,4.385,0.845,-1.473,-3.693,4.140,1.402,-1.220,2.978,1.030,2.934,1.453,1.000
2.629,-1.386,-0.618,2.197,-1.448,1.814,-2.435,1.273,6.495,4.463,-3.765,0.982,-2.370,0.735,-1.825,0.851,1.454,4.652,-1.919,0.799,0.000
-0.436,-0.663,-1.310,3.955,-2.581,-0.612,1.819,-2.064,-1.725,-2.917,0.840,0.400,-2.427,-0.089,1.208,-1.216,-0.489,5.535,3.237,-2.473,1.000
0.529,0.952,-1.459,2.373,3.476,0.513,-1.375,1.596,1.595,-0.746,1.739,0.740,-0.085,1.247,-2.372,-0.531,1.354,0.033,0.715,1.081,0.000
-0.196,-2.767,1.188,-4.451,-1.253,3.663,-3.435,0.557,-2.283,1.456,-3.069,4.196,-1.850,-0.498,2.402,-3.298,2.620,-1.933,2.230,5.126,1.000
0.190,1.476,3.091,0.195,4.738,-1.371,-2.682,-1.563,0.311,1.798,3.727,2.576,3.398,0.073,1.616,3.658,-6.130,3.600,1.719,4.142,1.000
1.157,1.245,-1.310,3.683,2.763,2.217,-4.006,1.381,-3.092,2.505,-0.250,3.384,-3.027,2.574,1.587,-1.329,0.417,2.345,4.813,0.803,1.000
-1.239,-6.658,-0.140,-3.901,-0.339,-0.139,-0.320,3.399,0.721,0.819,-6.182,1.294,0.711,4.075,1.262,1.040,1.852,-3.528,1.423,-0.209,1.000
4.767,2.196,1.549,0.028,1.734,-1.656,-1.428,-0.138,-0.613,1.169,-1.685,1.157,-1.532,2.542,1.004,-1.879,-0.562,2.144,-1.349,2.532,1.000
-1.398,-1.512,-0.258,-3.917,0.509,0.584,2.965,-0.592,-0.176,-3.982,0.266,-0.474,2.425,-0.622,-1.159,-1.840,-0.697,1.912,1.811,4.787,0.000
0.098,-4.423,-0.554,2.008,0.801,1.355,-0.811,4.436,1.407,-1.710,-2.295,1.902,1.016,0.065,-1.426,-0.087,0.084,0.661,0.133,-3.779,1.000
-2.607,4.630,1.235,-5.880,-0.209,-0.162,1.787,-0.274,-1.667,3.433,-2.176,-0.769,-3.802,-1.873,-0.955,-0.408,-3.077,7.284,5.821,-1.409,1.000
-1.119,-1.533,-3.169,-1.969,-5.604,-1.656,-2.750,-0.015,3.349,1.341,-1.164,-0.688,0.048,7.368,-0.497,-0.365,4.170,3.982,-3.759,3.563,0.000
-3.495,-3.677,3.689,-0.756,3.451,-0.780,1.991,0.605,-1.214,-0.847,1.472,3.045,-0.528,1.822,2.522,-0.194,1.325,-3.247,-1.847,-2.620,1.000
1.484,-1.955,-0.700,1.530,0.203,0.041,-1.693,-4.013,-2.621,-5.142,1.953,-2.618,-0.522,1.019,-6.724,0.016,-0.344,-3.176,0.665,1.357,0.000
0.780,-2.305,0.785,5.001,3.260,3.044,-3.203,6.998,-1.184,2.398,3.110,1.449,-0.859,-1.415,-1.932,3.755,3.290,-0.074,3.730,1.394,0.000
4.335,2.259,0.604,5.457,0.476,2.631,-1.993,-0.130,1.612,-1.621,0.174,-2.364,-1.923,-2.769,1.325,1.883,-1.960,-2.522,0.417,-1.721,0.000
-4.811,1.803,-1.650,0.992,-0.918,-4.299,-4.649,0.392,4.898,-1.642,-0.305,-0.093,-2.090,6.250,3.562,-1.814,-7.276,-5.146,-1.664,2.800,1.000
3.155,0.274,1.395,0.763,-5.367,4.407,-3.783,0.040,-2.894,-4.030,1.511,0.370,-3.892,0.643,-6.243,3.584,0.627,-1.628,-4.537,2.915,0.000
0.843,-4.187,-1.908,0.110,4.404,-0.049,1.078,2.346,0.677,1.722,1.467,1.272,-1.829,-2.699,-0.737,2.058,3.280,-4.347,4.459,-3.345,0.000
-1.050,0.719,-3.139,-0.430,-0.165,-1.430,1.075,6.319,-0.617,5.868,-4.575,-0.981,-0.902,1.013,1.657,-0.191,-3.506,-3.196,5.213,0.651,1.000
-2.678,-1.013,3.297,2.779,3.971,-3.746,-2.326,-1.151,-1.969,-0.910,1.505,-2.548,-0.398,-5.727,1.756,0.287,0.917,3.572,0.584,1.573,1.000
3.210,5.596,-0.684,0.387,0.764,3.058,1.678,0.910,-2.263,0.500,-0.055,-1.715,-3.130,-2.441,-1.088,-0.103,0.220,3.599,0.600,0.730,0.000
-1.300,0.146,0.949,3.565,1.877,-3.809,1.108,2.378,-5.123,0.057,-0.648,0.674,-0.373,-1.381,-1.835,-0.846,0.667,7.638,3.746,5.340,1.000
-1.480,-0.460,2.163,1.304,2.844,2.137,-3.298,-0.198,-1.121,-2.856,0.547,1.766,-0.117,-3.538,-2.321,0.249,1.887,-1.399,0.280,-1.495,1.000
-1.092,3.107,2.041,-1.008,-4.117,2.506,1.683,2.090,-5.396,-2.692,2.980,-3.304,0.127,-1.486,-1.825,-0.496,-0.898,2.665,2.042,1.026,0.000
0.709,-5.209,-1.102,-1.572,4.961,-1.194,1.088,-4.066,1.604,0.377,-2.522,-3.892,-2.321,2.644,-2.117,2.201,-0.971,2.172,-1.975,4.296,0.000
-1.259,1.715,-0.298,1.924,-2.503,-5.350,0.461,-4.967,-4.039,1.862,-0.929,1.135,0.146,-6.036,-4.292,-1.215,0.162,5.755,7.087,1.931,1.000
0.057,-2.232,0.967,3.968,-0.642,3.009,-3.199,-1.027,0.283,-3.946,1.393,-3.274,2.995,-2.279,1.382,1.677,-2.100,-0.065,1.607,1.714,0.000
3.718,-1.023,-0.475,-3.567,2.054,1.376,3.491,0.369,1.450,1.246,2.514,-2.853,-6.137,0.856,-1.171,3.258,2.358,-0.152,1.787,3.667,0.000
1.862,-0.358,-6.181,0.043,-1.830,-0.306,-2.554,-0.670,3.450,0.148,-0.330,-4.817,2.806,3.361,-0.437,0.236,1.866,-0.105,-5.557,3.171,0.000
0.650,-1.531,4.155,-3.112,-0.920,0.569,-0.309,0.767,-1.166,0.553,0.792,-3.071,-3.673,-4.343,5.666,2.453,0.444,4.049,-0.549,-3.515,0.000
4.273,-0.130,-1.231,1.522,4.324,4.766,1.975,1.936,-2.896,5.255,0.255,-2.209,-2.401,-1.219,-1.696,1.522,0.113,-0.561,3.642,4.170,0.000
-5.183,-2.108,1.354,2.168,-3.171,-6.893,2.914,0.510,-3.299,1.883,1.238,4.448,-0.226,-0.299,-3.941,1.965,3.512,5.219,5.858,-1.016,1.000
4.594,-2.583,-1.781,1.307,1.922,-2.513,-7.227,0.579,-1.687,3.162,-1.192,5.442,-0.906,0.132,5.728,-2.888,0.181,-2.887,4.409,-0.469,1.000
-1.093,-2.187,-5.907,-1.525,0.890,4.826,-0.197,-0.869,2.241,-5.242,-2.450,-2.626,1.427,-1.566,-6.080,3.346,-0.339,-0.691,-3.589,2.134,0.000
1.998,-2.679,-0.953,0.216,3.210,1.032,1.659,-2.009,6.344,1.572,0.872,0.229,-2.652,-2.439,-4.115,2.571,-0.962,1.708,3.863,1.314,0.000
-2.706,-1.207,0.889,0.529,0.045,1.364,-1.733,4.077,-1.051,1.830,-2.761,-0.240,1.661,-6.423,-0.496,1.612,0.246,8.534,2.574,3.564,0.000
-3.220,0.424,-0.772,-4.046,-1.057,0.138,1.131,-0.613,0.171,-0.238,-0.592,-0.910,-1.687,-0.353,0.678,0.546,0.253,0.287,-1.541,-0.699,0.000
-1.344,0.062,2.611,2.752,2.255,-0.010,0.897,0.487,-0.913,0.755,0.209,4.609,-3.077,1.349,1.242,-1.444,1.560,-0.729,0.824,-2.104,1.000
1.087,-1.931,2.406,1.458,0.014,5.320,-0.865,0.013,3.962,-2.281,0.413,-0.138,1.974,-4.956,0.269,0.430,1.343,2.014,1.401,2.386,0.000
0.063,0.198,1.728,4.479,0.084,4.880,1.874,-1.210,-0.396,-2.712,4.606,-2.622,-5.545,-1.144,-2.354,1.493,3.888,-0.442,-1.749,2.160,0.000
0.180,3.185,0.534,-0.319,-4.681,2.621,-1.633,4.440,0.365,1.655,1.258,-0.021,0.613,-2.542,-0.197,-0.662,1.314,4.212,-0.269,-3.381,0.000
2.039,-1.158,-1.052,1.261,7.652,3.728,2.951,0.145,0.055,-0.003,-0.869,-1.497,0.186,-2.077,-6.120,-0.795,-0.608,-2.369,0.199,1.174,0.000
-1.585,-3.032,1.210,-0.548,-2.903,1.006,0.138,0.247,-3.485,0.337,1.782,-0.918,-4.216,5.810,-4.085,-1.456,5.240,2.952,-3.996,1.214,0.000
-1.257,-3.881,-0.720,-7.494,0.957,2.404,5.344,-0.644,1.861,0.425,-2.720,-2.365,0.502,-1.596,-1.948,-2.556,-0.951,-3.761,-0.017,1.313,0.000
-2.267,0.386,2.165,2.991,0.249,-0.663,-0.553,-1.756,0.641,-3.007,0.794,-2.845,-3.781,-7.782,2.583,-4.188,0.755,4.120,0.703,1.439,1.000
1.937,-4.842,5.085,4.624,2.661,-0.951,-1.988,3.654,-7.014,-2.646,4.370,3.084,2.009,-1.884,-2.072,1.581,-2.383,6.940,4.268,1.490,1.000
0.403,1.602,-1.186,0.979,0.318,4.617,-2.830,-0.227,-2.558,3.253,0.767,0.809,0.526,1.174,0.171,1.062,0.153,-2.005,1.163,0.231,1.000
-0.467,-4.936,4.788,-1.646,5.591,-5.408,-0.996,-0.116,0.890,-3.346,-1.909,2.234,1.936,3.694,3.794,-1.101,1.615,-4.289,-1.366,-7.478,1.000
6.197,2.198,-1.191,-5.429,-3.217,4.936,3.588,2.344,-0.309,-5.734,5.830,-0.911,-1.767,-1.030,0.446,-1.680,1.535,-0.737,-1.671,0.234,0.000
1.411,-1.204,-1.102,4.291,-2.690,-2.162,-3.296,1.610,-3.729,-0.114,-0.263,2.473,-4.303,2.166,-0.721,-2.873,-4.813,4.249,3.492,0.398,1.000
1.092,-2.024,-2.683,1.163,-0.000,-3.147,0.393,-3.253,1.692,-1.489,4.880,-3.832,-2.704,3.775,-0.307,0.245,2.913,-0.425,0.369,3.978,0.000
3.700,-0.030,-1.391,-0.292,-0.014,3.868,0.672,2.185,0.057,-7.373,2.177,-0.020,-1.811,-2.393,-2.154,2.027,0.435,4.742,0.773,3.312,0.000
-1.254,0.567,-3.499,-2.530,0.358,1.182,-3.107,5.001,-2.116,3.158,-1.401,-1.758,-0.398,-3.717,0.646,-2.601,-0.858,-2.594,4.621,4.569,1.000
-0.004,0.732,-0.845,-2.047,0.686,2.699,0.913,0.419,4.857,-2.390,1.632,-0.357,-1.653,-2.738,0.622,4.997,-0.014,3.625,0.260,2.394,0.000
4.673,0.352,0.466,-1.961,-1.568,4.326,0.668,0.867,0.501,-0.360,-0.523,-6.432,-4.062,-0.141,-1.136,0.033,-3.297,2.942,-2.055,2.063,0.000
-0.057,-2.048,-3.662,1.600,-1.518,-3.040,0.254,0.098,-3.707,-2.978,-3.628,0.379,0.712,-0.020,0.207,-3.755,-3.004,2.007,3.026,3.134,1.000
0.868,2.710,-1.043,-1.623,1.564,-0.568,3.159,-0.745,0.123,-2.104,0.433,-3.657,0.211,-1.027,0.298,-1.108,-0.867,-1.698,-0.716,0.422,0.000
-3.754,-0.975,1.979,0.048,3.075,-1.705,4.015,-1.568,-0.538,-1.496,-1.773,-5.147,-0.458,-3.957,3.366,-5.031,6.553,0.061,-4.158,-0.367,1.000
-1.918,-0.135,2.057,-0.736,-2.049,-1.450,3.434,4.239,-1.519,-4.456,4.018,-1.196,4.130,-0.692,-0.676,0.038,2.241,-2.269,1.974,4.180,0.000
-0.254,-1.198,0.603,-4.452,3.345,-3.252,-2.547,1.806,0.613,0.108,1.936,1.031,-3.434,0.992,3.776,-0.646,-0.868,2.704,-0.365,-1.542,1.000
-4.622,-0.300,3.161,-6.759,4.353,-2.972,2.090,-1.876,0.135,1.353,-2.012,0.153,0.764,-3.531,3.161,-1.683,0.945,-0.635,1.954,0.729,1.000
-1.546,-5.795,-0.388,-4.545,-2.749,-3.347,0.464,4.556,1.108,4.311,-5.423,-3.689,-1.873,6.873,0.654,0.957,-1.013,1.358,0.965,-5.409,1.000
-3.934,-0.653,2.525,-0.825,4.544,0.732,-2.409,-2.029,2.458,0.188,-2.490,1.038,-3.015,2.068,1.264,-2.320,6.970,1.248,0.699,0.444,1.000
4.143,-6.870,-1.753,-3.279,5.805,-0.529,3.631,-1.569,5.941,-4.522,1.778,0.094,-3.618,3.401,-2.701,0.445,1.052,-6.456,1.499,3.175,0.000
-0.930,-1.598,0.114,3.507,-5.069,0.895,-6.149,-5.333,-0.440,-0.542,1.498,-3.202,2.587,2.391,-1.210,0.829,1.198,-2.160,-3.122,-3.194,0.000
1.963,-1.090,-1.427,2.370,-0.987,2.103,-3.390,1.647,-2.194,-0.582,-0.812,1.187,-3.583,1.702,-0.483,-1.956,-2.693,0.633,0.820,2.609,1.000
-0.330,2.709,2.155,1.226,5.012,0.132,-4.676,0.981,4.692,-0.673,5.908,0.850,0.752,4.871,5.458,0.663,-5.719,0.554,-4.319,2.906,1.000
2.818,2.039,-7.157,-0.542,-2.840,2.574,-0.751,1.660,2.335,1.400,0.305,1.152,-1.163,-1.399,-2.322,-0.712,0.980,4.501,3.159,-2.591,0.000
-0.432,-1.966,4.340,-4.062,0.376,0.101,5.051,-1.127,1.436,-0.388,0.934,-3.903,-1.867,-4.509,0.650,3.930,0.950,2.573,-1.350,4.138,0.000
-3.171,0.329,-0.324,-2.854,-0.598,2.883,0.482,-0.701,1.067,-0.553,0.004,-1.466,-0.521,-1.819,-1.341,2.043,0.065,2.233,-0.570,0.578,0.000
2.047,3.012,-0.727,-0.860,-1.042,1.625,-2.107,0.713,-1.061,-3.015,0.074,-2.329,-0.850,-0.318,-1.151,1.293,-3.118,-1.721,-2.852,-3.446,0.000
0.126,1.652,1.035,3.390,0.602,0.512,-0.756,-3.646,-1.274,-4.553,2.808,-0.447,-2.168,-1.360,-2.005,-0.378,-1.809,-0.444,-0.186,-4.259,0.000
2.887,-2.692,0.830,-0.524,2.335,-0.149,4.007,0.404,1.315,0.231,1.367,1.619,-2.669,-0.376,-0.888,-1.757,0.188,4.332,1.138,1.529,0.000
0.559,1.581,0.380,-0.928,0.325,-3.636,0.384,4.596,-4.226,-0.929,3.999,4.860,1.905,1.026,3.075,-0.180,-5.553,3.666,2.049,5.113,1.000
-2.920,-1.417,2.613,3.336,0.601,-2.559,-0.026,-1.073,-1.881,0.016,2.948,0.727,2.296,0.270,2.565,-0.972,-0.704,1.069,0.618,0.770,1.000
-1.354,-2.556,-0.032,-2.987,-3.926,2.257,-4.238,-1.056,0.964,0.679,-1.175,3.300,-0.188,2.028,-0.582,5.992,3.770,3.883,-4.129,2.098,0.000
1.396,-1.763,4.660,1.311,3.534,0.341,-7.991,0.784,-0.726,-0.754,5.432,4.423,-1.918,-1.813,2.242,2.613,-5.549,4.937,3.714,0.865,1.000
-0.907,-2.503,3.363,0.423,1.191,0.857,-2.064,1.820,-0.138,-3.599,2.749,1.361,-1.907,0.433,1.126,-0.235,-0.812,-3.278,1.246,0.181,1.000
-2.542,-1.329,-0.250,-0.286,-4.110,0.796,-2.255,-4.694,0.313,-2.196,3.677,-0.528,0.603,2.003,-0.683,3.361,0.904,-1.029,2.315,0.020,0.000
1.257,-4.414,-0.095,-0.912,2.798,0.977,1.608,-0.501,-2.978,-0.462,0.193,-2.629,1.573,-1.693,-4.419,-0.717,-0.183,2.497,2.808,1.148,0.000
-5.591,1.922,-0.594,-0.599,2.877,3.049,-0.436,1.027,-1.184,2.174,0.691,0.218,-2.681,1.332,-1.821,0.146,3.719,0.481,1.674,4.329,1.000
1.727,-1.704,-2.258,6.481,4.068,2.412,-1.939,6.773,-2.475,1.541,-2.815,4.332,-0.756,2.826,1.452,1.657,-4.230,2.632,1.809,-2.915,1.000
-10.140,0.361,7.430,3.119,0.420,-8.620,-1.871,5.860,-4.762,3.178,2.599,1.534,-5.386,-0.480,-2.686,2.067,1.454,6.941,5.524,1.288,1.000
-2.091,4.289,2.743,1.435,-4.959,2.294,-0.693,-1.496,0.338,-2.416,5.622,0.249,-4.598,0.262,1.722,1.704,0.934,-0.771,-0.826,0.227,0.000
0.765,-1.576,0.337,2.155,1.066,1.174,0.165,2.891,2.336,-0.716,-1.616,2.264,-1.303,-2.425,1.106,1.033,2.452,-0.898,0.723,-1.760,1.000
2.867,-0.025,0.001,2.391,0.860,6.114,-0.047,2.124,1.995,1.180,-0.471,-2.364,-5.171,-0.967,-3.459,2.163,3.890,1.609,-3.119,1.683,0.000
0.317,-5.337,1.150,1.006,1.418,-0.274,-0.842,2.031,-2.808,-3.856,0.231,2.278,2.553,1.031,0.289,-0.532,0.980,-0.999,0.212,2.052,1.000
-4.536,-1.661,2.842,0.945,1.054,-2.863,-2.740,1.249,-0.736,-2.713,2.418,-2.062,-0.807,-2.402,2.731,-1.115,-1.082,1.835,3.258,-2.033,1.000
-1.834,-2.571,-1.729,0.021,0.554,2.352,1.258,-0.165,4.725,-0.863,0.440,0.427,-2.316,0.774,-4.682,1.787,4.792,2.193,-2.272,3.915,0.000
-0.048,-1.788,1.331,-1.318,-0.517,3.444,1.567,3.846,2.958,-1.844,-3.516,-4.997,-0.450,-0.098,-0.032,-0.977,0.709,3.967,-2.299,-6.068,1.000
-1.702,0.505,1.852,-0.486,4.182,2.571,-0.514,2.477,-1.006,-0.040,1.253,6.973,-4.212,-2.473,0.321,0.039,0.644,0.046,-0.471,1.951,1.000
2.257,-0.295,-1.552,-0.698,5.148,-0.413,1.042,-0.983,-1.849,-2.096,0.826,-3.228,-1.710,1.398,-0.917,-1.243,-2.063,-3.717,3.823,2.710,0.000
-1.034,-0.341,0.502,4.791,-4.427,-2.090,-0.649,-2.815,-2.891,-0.357,2.701,2.818,-0.899,-3.928,-1.909,-1.631,1.578,2.347,4.293,1.607,1.000
6.665,1.785,-2.800,1.156,-0.653,-4.449,2.426,1.590,2.282,-2.301,4.191,-3.969,-1.081,4.680,-0.562,-7.811,1.836,1.244,-2.786,2.606,0.000
0.101,0.328,-0.842,5.725,2.559,-0.971,-2.254,-4.346,2.183,-2.883,3.091,-3.090,0.356,-2.822,3.515,2.457,-2.376,-0.642,0.444,-2.511,0.000
1.353,-1.163,-0.857,1.181,0.564,-1.837,0.958,0.056,2.545,-3.269,1.774,3.890,-3.257,0.026,-2.035,0.491,1.965,2.592,1.840,0.556,0.000
1.565,1.218,-0.700,-8.613,-0.783,0.663,-0.541,4.292,-0.044,0.493,-4.532,-2.945,0.729,-3.811,0.405,-2.689,-2.266,-5.878,3.159,0.975,1.000
1.722,-4.966,-2.878,1.947,2.763,0.691,0.969,-0.617,0.030,0.652,-1.524,0.196,-2.407,1.390,1.067,4.976,1.690,-0.526,4.285,2.801,0.000
-1.438,0.063,-1.371,-1.905,-2.125,-3.263,0.049,-4.827,1.690,1.637,5.383,-3.001,2.652,5.036,-1.881,-2.576,1.277,0.039,0.651,1.948,0.000
-1.830,-0.708,0.816,0.749,0.807,-2.649,-1.180,-3.357,-1.858,1.406,-1.494,1.981,-0.875,-3.615,-0.044,-1.299,0.361,6.455,5.895,1.409,1.000
