3.139,10.122,0.614,2.289,-0.732,-3.298,-0.215,1.146,1.980,2.219,2.372,-3.835,0.277,3.890,-4.295,1.668,-6.375,-1.898,-0.281,-1.139,2.133,-0.379,-0.939,1.000
-2.505,-2.770,-1.001,0.750,3.250,1.124,0.405,-2.603,5.401,-3.442,-2.032,2.908,-1.490,2.998,0.730,2.822,1.150,-0.361,-0.885,-0.427,1.307,-3.570,4.726,0.000
-2.231,2.908,5.046,0.252,2.309,0.451,-3.169,-5.522,-2.441,-1.520,-1.735,-2.849,0.618,-5.906,-5.748,8.288,-4.589,2.489,1.316,1.533,-1.024,1.890,0.134,1.000
0.646,1.180,-1.357,2.422,2.760,-0.637,0.870,-4.573,-1.240,0.531,1.108,-4.055,-4.779,-1.929,-3.495,0.837,2.693,1.558,0.106,-3.435,-8.634,0.952,-1.611,0.000
5.246,-2.576,-1.666,2.406,5.711,0.472,1.888,0.278,2.610,-5.940,3.351,-7.053,-9.797,-4.609,-4.047,3.722,2.693,0.153,3.379,-4.768,-2.937,-1.602,-1.579,0.000
1.342,-4.971,1.191,4.130,-0.078,-6.315,-2.495,-0.640,-0.270,0.101,2.608,-3.122,-2.831,1.146,2.957,-0.466,3.241,-4.353,4.854,1.125,-4.772,-0.515,0.961,0.000
-0.830,3.737,5.718,3.944,2.820,-0.191,1.256,1.980,0.096,3.876,2.457,0.604,-1.070,-0.742,1.938,0.353,1.195,2.031,4.496,0.606,-0.782,-2.666,1.818,1.000
-3.969,7.442,-2.114,-0.963,-1.291,-2.773,2.523,2.118,-3.423,2.530,-2.802,-0.594,1.186,1.653,-2.072,2.973,1.268,-2.732,1.658,2.739,0.259,1.584,-5.423,0.000
-0.011,-2.749,-4.148,0.823,6.377,0.236,0.862,4.008,0.934,0.172,3.189,-2.598,3.940,0.994,-3.201,-0.110,7.918,-0.702,2.159,1.454,0.671,1.076,1.814,1.000
1.693,-2.402,0.603,-2.927,-3.511,-1.746,3.582,3.221,2.437,-0.416,-1.989,-2.552,0.891,-1.463,-1.538,2.280,0.560,1.860,0.461,-5.110,-1.839,0.504,3.208,1.000
0.065,0.546,2.604,1.840,3.425,2.057,-0.638,-3.826,1.453,0.501,1.651,-2.337,4.927,-1.454,0.212,0.124,-1.076,-2.185,0.200,-1.192,-0.230,-0.272,-1.733,1.000
-2.851,-0.699,-4.681,0.828,2.206,-5.516,5.626,0.495,3.172,3.460,5.408,-0.048,2.014,4.334,2.946,-1.287,1.145,-0.417,0.055,0.655,-0.152,-4.284,0.797,0.000
5.126,-6.585,0.505,0.620,6.860,0.435,3.970,-2.416,0.476,-2.451,-1.525,-1.616,-4.666,-2.498,-2.778,0.051,-1.858,-3.627,-9.161,0.236,-3.521,-0.360,2.702,0.000
-1.889,1.034,1.012,5.114,-3.176,-5.147,-0.655,-2.438,-0.442,-0.306,-2.365,0.736,-3.935,2.049,3.612,0.684,4.298,1.405,3.526,-1.131,-1.787,-1.152,-4.039,0.000
0.630,1.508,-1.671,-1.502,2.351,1.042,-2.240,0.552,-4.730,3.138,-0.867,-5.007,0.571,5.294,1.346,-2.622,0.076,-2.272,-3.190,-2.820,-2.944,-2.659,-1.545,0.000
0.231,1.625,-5.557,0.549,-4.423,-5.538,-0.218,1.455,2.185,1.818,-2.271,-1.455,3.147,0.292,-3.406,-3.168,-4.503,2.355,-2.189,-6.409,-1.355,-2.359,2.342,1.000
-5.465,-1.442,-0.863,-1.395,-0.708,1.366,-2.077,-1.323,3.552,0.956,-3.135,4.951,-1.953,6.406,1.817,3.720,2.114,-2.589,2.523,-2.998,-0.515,-3.869,-0.463,0.000
0.652,-0.065,-2.355,2.330,1.947,2.482,-1.229,-2.927,-0.646,-1.674,2.968,3.433,3.654,1.181,0.538,4.332,1.826,-2.564,1.500,-4.376,-2.076,1.081,5.400,0.000
2.979,3.404,1.968,-1.991,-3.900,-2.885,3.203,-0.509,4.030,2.109,3.140,-1.150,-0.988,-6.677,-0.824,1.390,-0.808,1.056,-1.393,0.615,1.734,0.989,-1.485,1.000
-4.179,3.868,4.613,-1.535,1.288,1.023,2.026,-1.186,1.523,-3.941,-0.789,-2.563,-1.873,0.978,-1.919,0.420,-4.223,-3.459,4.342,1.252,-0.518,1.057,0.932,1.000
-0.873,-4.005,0.477,0.265,0.721,-1.473,4.658,2.178,0.661,-5.756,-4.633,1.409,0.844,4.385,-3.218,6.357,-1.508,-5.401,0.212,-3.496,-0.259,-3.073,-3.299,0.000
0.200,-0.939,-1.783,0.472,0.210,-0.485,-0.160,-0.787,-2.887,0.487,-1.942,-0.528,0.047,-0.668,-0.147,3.563,-0.164,-0.903,-2.357,0.186,-4.502,0.066,-0.699,0.000
1.833,1.117,-1.835,0.923,3.407,-3.208,1.052,-0.993,6.262,-2.790,-0.927,-7.447,-2.815,2.890,-3.368,0.529,-0.619,-7.303,1.004,-2.179,0.570,-0.343,0.232,1.000
3.589,1.311,-3.949,-1.326,1.523,-1.482,1.515,-1.249,3.166,-0.620,4.073,-3.205,0.744,2.263,-1.234,0.174,1.660,-0.992,2.300,0.218,-0.166,-4.041,-0.709,0.000
1.480,-4.614,-3.022,-2.925,3.539,-2.902,-3.301,-2.821,-0.283,-1.701,-0.171,2.909,-3.860,-0.403,-2.249,2.907,-4.315,1.381,-2.186,1.112,-3.009,-1.183,3.215,0.000
-0.450,-0.223,-1.880,4.687,-1.272,-2.845,-3.948,0.921,-2.452,-2.604,-2.158,-0.756,-4.673,3.729,3.426,1.117,2.192,-0.261,3.353,-2.163,0.029,-0.015,-1.784,0.000
-1.971,4.259,3.862,2.117,2.794,-2.719,0.637,-0.629,2.095,-1.311,0.075,2.139,2.440,1.682,-0.884,-1.854,2.948,3.330,-0.528,-1.709,-2.345,-1.547,5.287,1.000
-2.997,-0.148,1.891,0.939,-2.651,0.107,-1.250,0.418,-1.124,3.666,-1.293,2.098,4.160,-3.641,-2.177,2.116,-3.440,-2.961,0.608,-3.643,3.154,-2.944,-1.041,1.000
-5.563,-0.794,4.117,4.969,4.157,3.888,0.978,-0.545,-3.062,2.489,-4.140,5.334,2.434,-1.845,0.565,-1.737,4.203,-1.674,2.903,2.244,-3.233,-3.241,-2.402,1.000
0.052,-1.496,4.638,-1.466,5.517,2.950,-7.680,-7.907,3.852,-1.790,-0.384,-0.917,-6.226,2.656,3.065,-3.233,2.342,-1.259,2.542,-0.574,-2.015,-5.689,-0.989,0.000
-0.967,3.156,-0.427,-4.462,0.578,1.578,2.251,-1.652,2.316,1.571,3.153,-2.342,2.351,1.753,3.379,-3.317,-0.658,-1.071,-0.753,0.590,-3.821,-1.081,0.541,0.000
4.987,-1.499,-2.844,-1.788,-8.018,2.699,3.369,3.127,2.517,-2.889,-4.334,-1.094,2.281,1.298,-1.855,-2.420,-1.338,5.504,-1.899,-4.899,-1.082,-6.502,8.050,1.000
-3.390,3.146,-0.466,0.371,-2.724,-0.571,2.804,-2.865,-0.954,6.895,-2.349,-3.652,1.132,1.086,-0.682,-2.132,2.304,-1.512,1.861,4.347,-7.539,0.977,-2.231,0.000
-0.924,-1.012,-1.885,-2.648,5.893,-0.186,-5.001,-6.137,-0.727,-4.038,0.277,4.339,-4.982,1.355,1.480,0.760,1.959,0.282,5.146,2.375,-1.558,-5.408,3.579,0.000
2.041,5.181,-0.559,0.082,0.418,0.473,2.718,-0.976,3.614,0.766,4.492,-1.854,0.732,-1.549,1.341,-2.145,1.612,-1.075,-1.963,4.485,-3.119,-0.830,2.731,1.000
-5.630,4.548,2.629,-3.207,1.888,-4.135,3.650,-0.931,1.522,-0.824,0.440,-1.880,-2.956,1.240,-0.950,1.470,-2.110,0.686,0.418,1.226,-6.281,0.582,-0.985,1.000
-5.562,4.153,5.204,2.425,-0.675,0.727,-3.000,-2.529,1.496,-1.519,0.698,-0.748,-0.706,0.726,-0.207,3.930,1.216,-1.756,4.371,2.712,-1.756,4.506,-4.903,1.000
-3.381,-3.982,-0.764,0.011,2.508,0.291,2.243,-3.193,-6.191,1.540,3.892,1.448,2.816,-4.142,-5.591,-2.456,1.083,-3.270,0.043,0.927,-4.960,2.293,-0.159,1.000
2.647,-0.879,0.046,-0.614,2.457,0.823,2.942,-0.697,2.654,-2.170,2.754,0.022,-4.158,1.089,-1.289,0.333,1.709,-1.261,1.841,-0.168,-1.488,-0.835,0.352,1.000
-3.197,0.074,6.055,0.866,2.483,0.310,0.741,-0.086,0.728,-1.378,-1.967,2.539,-2.970,-2.696,0.376,3.591,-1.465,1.930,4.711,0.580,3.145,-1.510,1.858,1.000
-2.100,-2.156,2.072,4.718,0.928,0.752,-0.295,1.216,-0.487,3.120,-2.394,3.223,1.661,3.864,-3.254,1.167,-2.421,0.730,5.897,-1.333,-2.117,-2.350,0.938,1.000
0.710,-1.588,3.877,5.837,2.498,-4.199,-1.820,-2.924,2.187,-2.808,5.947,-2.363,-7.591,-1.027,3.153,0.246,1.371,2.751,-1.327,-3.953,-3.028,0.249,3.095,0.000
2.136,2.255,-2.443,-2.602,-2.811,-1.805,7.302,2.858,2.492,2.392,-4.463,-0.872,-2.248,1.296,-6.132,-0.989,-0.391,-0.728,2.499,-2.519,-2.584,-3.514,-0.550,1.000
0.613,1.028,-5.308,-2.928,-0.040,3.178,0.144,-1.357,-0.823,2.649,0.572,1.106,1.857,-0.780,0.216,1.297,0.279,-3.415,-3.186,2.676,1.797,0.513,2.547,0.000
-2.117,1.867,-3.280,3.041,-3.682,-1.342,-2.907,-1.291,5.058,0.321,1.227,-5.217,6.892,-0.971,4.236,0.840,1.933,-1.647,1.535,-1.697,-0.639,0.089,-2.264,0.000
3.562,1.724,0.773,-1.346,3.254,1.018,-1.872,0.325,-4.668,0.635,-2.485,-0.885,-0.683,1.409,2.929,0.644,2.406,-3.693,1.813,0.391,-2.049,-4.772,-3.742,0.000
-0.756,-0.874,-0.867,0.920,-0.218,-2.492,2.282,-0.221,-0.509,0.266,-4.950,0.109,-1.667,-2.481,-0.845,-2.677,4.306,-3.548,8.596,-0.739,-2.265,-0.941,-5.293,0.000
3.030,-2.569,-2.363,7.535,2.807,0.213,-3.379,-3.882,-3.017,4.435,1.186,-3.422,1.167,-7.245,-7.873,2.622,-3.251,-2.872,-1.773,0.251,-0.280,0.562,-1.913,1.000
-2.184,-0.807,5.677,-0.290,2.265,-1.933,4.369,1.141,2.187,1.506,-1.755,5.678,-1.467,-1.628,-1.523,1.523,6.020,0.799,2.978,0.482,-3.782,-1.244,-0.970,1.000
1.642,3.495,0.029,0.890,-3.352,-6.857,0.175,-0.852,-0.006,1.812,-1.143,-0.572,3.193,-0.384,-2.768,-1.641,-3.810,4.112,0.658,-5.106,-0.363,0.090,0.329,1.000
3.496,-1.987,-3.575,0.905,3.139,1.940,0.965,-3.987,1.025,-1.101,0.283,-3.735,-4.244,0.167,-0.789,-3.443,-0.557,1.337,0.643,-3.117,-3.316,-1.938,-0.451,0.000
0.877,-0.459,1.946,-1.852,0.948,2.065,0.934,-1.820,-0.504,-0.113,2.971,-1.598,-0.526,-1.472,-0.778,-1.527,-1.801,-5.822,4.864,-0.591,-0.505,3.261,0.623,1.000
-1.665,2.229,-5.673,0.213,0.419,-1.103,2.879,-4.819,2.708,2.735,2.202,-0.454,0.485,0.294,-3.301,-0.411,-1.012,-0.540,3.070,3.170,-1.597,-0.779,-2.166,0.000
-0.735,-2.663,-1.005,-1.973,0.702,0.126,4.914,0.783,-4.813,2.535,1.479,-0.475,1.088,-9.525,2.250,0.862,-1.810,3.093,0.963,2.192,-2.688,0.611,-0.656,1.000
-0.546,0.300,1.796,-5.098,-0.794,1.059,0.437,2.045,-0.037,-2.734,-5.456,3.305,-0.654,1.335,2.329,2.854,-1.882,-3.699,1.749,-3.301,0.802,-2.562,-0.457,0.000
4.413,-2.138,2.488,6.432,1.664,3.764,0.836,-1.874,-2.283,0.051,2.679,-0.960,-8.996,-0.924,6.115,-1.504,1.709,0.868,0.434,-2.852,-1.560,-1.353,2.701,0.000
1.683,-0.743,-2.285,1.931,0.095,-0.769,-2.035,-1.221,-2.453,0.206,-3.386,-2.928,-3.023,3.488,0.902,2.883,0.489,-4.562,3.390,0.189,0.720,-1.413,-5.503,0.000
-0.486,-1.101,-3.559,-0.713,1.467,-0.360,-3.726,-1.259,-0.236,-0.344,0.570,1.325,-7.094,1.085,1.522,0.929,-0.649,1.846,-3.645,5.989,-5.071,1.392,0.579,0.000
-2.064,-3.088,-3.385,0.069,3.547,-0.557,1.762,-4.986,-3.154,1.184,-0.070,0.738,1.216,-3.356,-4.089,1.860,-3.794,-1.011,-4.786,1.892,-5.023,-0.346,5.698,0.000
5.360,2.539,-2.280,-2.339,5.448,-0.183,1.971,0.882,-7.249,4.556,1.950,-2.479,0.679,2.138,1.333,1.139,-1.680,-1.048,-0.719,-0.756,-2.424,-4.799,-1.981,0.000
-2.483,-5.128,0.047,0.416,3.625,-1.065,5.072,1.155,-1.198,-3.383,-3.600,1.537,-3.791,-2.237,-1.557,-0.070,0.955,-3.330,-2.893,0.709,-3.159,-1.142,2.554,0.000
-4.136,6.084,1.713,-1.277,3.390,-3.551,2.266,-4.719,-1.560,4.049,-1.871,1.258,3.785,4.453,1.433,-4.184,4.128,-1.252,-1.029,-1.917,-7.246,-1.967,0.056,0.000
-0.092,2.142,-5.214,-1.365,3.594,-3.365,0.164,1.179,-3.945,1.725,1.800,-2.344,-0.664,4.456,-3.930,5.244,-2.329,-1.875,-0.627,-4.285,1.534,-4.235,-3.426,0.000
3.970,-4.156,-6.968,1.153,1.586,-7.092,-11.031,-1.715,-0.243,-1.757,4.221,-1.597,0.064,-3.324,4.268,0.410,0.630,2.797,-1.441,2.916,-2.050,3.654,4.030,0.000
3.116,3.281,3.366,-1.305,2.861,-1.309,-0.608,-0.049,1.324,1.039,2.171,-2.710,1.391,0.365,-0.993,2.578,2.335,-1.990,2.941,0.344,0.329,2.029,-2.888,1.000
-0.774,-1.814,3.887,-0.100,4.097,2.123,-0.038,-0.604,-1.530,-2.530,-2.786,-0.995,3.753,2.267,1.240,2.450,-0.682,-0.543,2.657,-2.661,0.206,-0.964,0.240,1.000
-3.017,-3.347,2.343,3.292,-1.428,-7.204,1.813,0.028,1.764,5.728,-2.028,3.865,0.571,-5.407,-3.996,-3.536,3.404,3.704,-2.119,-1.402,-2.927,2.967,-0.742,1.000
-0.477,-2.450,-1.827,-1.138,2.234,-0.659,-0.681,-4.258,-0.864,2.671,1.644,-2.958,-2.859,-1.148,0.580,-3.875,4.079,0.150,-3.405,8.118,-3.318,0.364,3.170,0.000
-2.976,0.843,-4.897,0.066,0.361,-1.764,-1.266,-1.712,5.792,-4.173,0.219,-3.426,-1.762,-1.049,-4.425,-3.360,2.366,2.337,4.158,-0.929,-1.824,1.914,1.277,0.000
-2.526,-3.047,1.321,4.678,-0.328,-2.929,1.316,0.796,4.579,3.092,-4.624,1.496,3.737,-4.168,-3.516,-6.020,-0.564,2.610,-0.411,0.541,-1.553,-2.309,-0.006,1.000
1.495,0.501,-0.690,-1.629,-3.136,-1.655,2.576,0.156,2.079,-0.691,1.401,-0.686,-2.618,-3.112,-1.059,4.589,-0.711,4.380,-1.059,1.121,-0.028,6.359,1.140,1.000
0.233,-1.909,0.721,0.492,-2.520,3.371,-1.159,0.088,5.191,-3.413,-0.904,-1.545,-2.353,-0.272,-0.418,-0.657,-0.519,-5.869,2.163,-0.388,0.668,1.809,1.199,1.000
-0.828,-5.665,-2.859,-6.429,2.898,-0.006,1.920,-2.372,-1.301,1.708,-0.724,4.925,-5.319,3.038,-1.204,2.040,-0.180,-3.852,0.779,-3.015,-2.577,-4.724,5.030,0.000
3.032,-0.137,2.177,-2.528,1.138,0.479,-0.320,2.293,-2.960,-1.370,2.567,-9.380,-7.081,-0.120,2.856,1.699,3.858,-2.856,3.157,-3.697,-5.063,-1.663,-0.271,0.000
4.894,-0.784,2.413,-4.176,-1.414,-4.061,7.827,-0.920,4.729,-1.546,1.884,-0.605,-3.729,2.720,1.215,-3.475,3.341,-7.719,-0.695,0.511,-1.111,-3.281,-3.702,1.000
-1.003,0.684,1.754,-0.976,0.636,-1.573,-1.297,-4.176,4.750,-0.137,-3.978,-0.989,0.327,0.674,-1.074,3.132,1.075,-0.220,-0.627,-0.383,-2.609,-0.401,1.159,1.000
-1.496,0.852,3.355,1.470,-0.733,-3.878,3.236,1.750,-1.288,5.909,1.496,4.049,-4.547,-2.479,-2.602,4.610,2.790,3.147,1.337,-0.515,-0.410,5.288,-2.612,1.000
-4.057,0.084,-1.941,2.203,-1.139,-1.428,0.837,-0.262,0.892,2.994,0.617,3.132,-0.440,-6.661,1.974,-0.149,0.154,3.144,1.225,4.086,-3.267,1.668,-0.967,1.000
-2.626,-1.059,-1.782,-0.570,5.974,-0.513,-0.873,-7.046,-0.068,-5.199,-0.234,2.675,-2.939,2.282,0.928,1.083,1.625,-1.408,4.933,0.532,-3.725,-4.656,2.284,0.000
4.189,2.673,4.544,-2.648,1.818,3.868,-6.144,1.236,1.441,-0.804,0.207,0.329,-1.427,-4.231,2.577,3.841,-1.157,1.643,2.934,1.681,4.097,5.281,-0.437,1.000
2.741,-3.195,0.844,-4.077,-1.123,0.634,9.707,0.802,-1.105,0.243,-1.106,1.977,0.184,-2.855,1.397,-3.549,-1.465,-1.665,-2.105,1.093,-4.260,0.712,1.455,1.000
1.006,-1.231,-3.336,3.611,4.569,0.773,2.069,-2.986,-2.549,-0.166,2.222,2.776,-3.373,-6.862,-1.699,4.076,2.195,2.606,-1.222,-2.941,-3.661,0.641,-0.717,1.000
0.056,2.267,4.633,2.560,1.540,1.919,0.398,3.660,3.518,-0.999,-5.767,-0.661,2.574,0.147,-4.310,2.734,-0.932,-3.145,-0.642,-2.016,2.287,-2.230,-1.840,1.000
-4.668,-7.474,1.052,7.193,5.380,-0.203,0.413,5.069,-0.641,3.484,-4.634,2.588,6.110,5.555,-1.359,-3.238,-3.913,-0.662,7.195,0.776,-0.947,-1.857,5.086,1.000
-1.286,-0.941,-0.385,1.459,-0.299,-0.319,5.620,3.551,1.594,-5.445,-0.622,3.158,-3.092,-1.347,-1.021,-0.450,0.049,-4.281,-4.836,4.523,-2.972,2.604,-1.501,0.000
-3.961,0.094,2.628,-3.928,-2.358,1.244,1.472,0.751,1.538,-4.581,-2.423,-3.965,2.132,-0.645,-2.015,0.147,-4.000,-3.153,-0.199,5.940,-0.578,1.868,1.736,1.000
-1.246,0.065,0.221,-2.125,4.656,5.255,-1.335,-6.593,-3.457,1.020,-1.556,0.040,-3.780,4.059,-2.281,-0.730,1.639,1.851,-2.188,9.366,-1.989,-2.888,-0.621,0.000
-3.123,-0.546,1.074,0.852,0.216,-4.813,2.875,4.233,4.145,2.280,-2.168,4.479,-1.951,-0.328,-2.455,3.660,1.345,4.042,2.051,-1.420,-3.879,0.515,0.101,1.000
0.406,-2.812,0.719,1.536,-1.561,-3.380,0.543,4.864,0.184,2.345,-2.565,5.022,0.594,2.262,-2.997,-0.903,0.785,3.971,1.424,-2.418,-3.011,-2.763,4.105,1.000
-3.659,0.528,-0.094,-0.974,-8.191,-3.413,1.979,-2.554,-1.045,2.578,0.511,5.320,1.091,-7.658,-0.518,2.613,1.515,10.113,-0.547,-2.891,-3.057,2.828,-0.696,1.000
-0.133,-1.938,0.554,3.351,-1.465,1.494,3.380,-0.157,-4.891,2.138,-6.535,-1.226,2.112,-0.373,-1.031,-3.193,1.016,5.025,2.286,-5.799,-1.585,-0.621,-0.879,1.000
-0.542,3.104,5.156,2.254,2.680,3.307,0.964,0.331,-0.720,0.545,0.186,-1.291,3.454,-2.972,3.027,2.372,0.285,0.345,0.548,-1.782,1.935,-1.530,-0.269,1.000
-0.184,-0.730,0.973,1.128,3.519,-3.632,3.844,1.599,3.535,1.843,-4.281,0.497,-3.887,-0.537,-4.575,-0.990,-1.873,1.043,2.908,2.100,-0.659,-0.327,-0.549,1.000
-0.328,5.627,-2.219,4.675,1.934,-6.507,0.155,2.989,-0.023,-0.676,1.494,5.908,2.158,4.207,1.733,3.040,5.587,-0.465,-0.298,-0.677,1.975,-0.175,1.322,0.000
-0.927,2.778,-0.215,0.902,-2.722,-2.811,0.861,3.131,-0.120,2.618,0.463,5.075,-1.816,-0.375,1.712,2.491,-2.715,1.336,3.612,0.807,-0.661,-3.474,-1.539,1.000
2.234,1.076,5.962,-1.567,-1.685,-6.993,1.522,2.207,-1.234,5.077,1.986,3.770,-2.391,-2.527,-1.893,4.942,1.693,5.142,2.387,-8.107,1.476,0.408,0.057,1.000
-2.456,3.813,-0.732,0.266,-0.459,-3.629,1.355,-1.782,-4.463,-0.475,-0.265,4.715,0.026,5.970,2.817,-2.116,2.836,-1.429,-1.032,-5.836,0.371,-2.340,-0.002,0.000
7.586,-4.029,1.023,-0.070,9.229,3.924,0.700,-0.894,1.482,-1.253,3.299,-9.971,-8.883,-4.643,2.561,-1.386,2.061,0.960,3.474,-0.487,-1.979,-5.533,0.426,0.000
-4.426,0.317,1.304,-0.901,1.094,5.018,1.628,0.567,-0.427,2.010,-3.042,0.359,-0.354,3.287,-3.453,1.191,-0.933,-0.312,0.169,5.482,-2.595,-0.273,-2.319,0.000
-0.064,2.677,3.291,-0.261,3.295,0.919,5.563,-2.385,0.615,-2.081,0.899,-4.276,-1.668,-0.346,-3.148,-3.837,-9.670,-12.220,0.154,3.654,-3.647,6.445,-8.574,1.000
6.559,0.414,-0.586,0.082,3.338,0.482,2.392,0.031,0.654,0.724,4.966,2.916,2.279,-1.088,4.325,-0.911,2.903,-2.541,0.077,1.972,0.562,-4.208,-0.439,0.000
5.843,-1.565,1.396,4.314,0.948,0.163,-2.264,-1.863,4.722,-2.368,0.301,-2.029,-5.879,2.012,-3.745,-0.671,-2.550,-4.928,-0.177,-4.701,2.164,-1.758,-0.591,1.000
-0.946,-2.430,-0.488,-0.452,5.103,-1.784,3.575,-7.701,1.383,-3.126,2.726,-0.307,-6.178,0.186,-3.735,2.828,-3.580,-2.267,-2.066,0.064,-5.139,1.002,-0.230,1.000
0.862,2.082,-1.540,1.346,6.541,-1.247,-1.288,1.134,3.704,-3.674,-2.016,-5.241,-3.627,-1.630,-0.029,0.248,2.650,0.587,1.748,2.317,-5.185,1.454,-1.238,0.000
-4.160,2.120,-3.761,-2.036,-0.633,3.561,-2.701,0.180,1.589,1.403,1.058,0.756,0.064,2.583,0.942,1.016,4.713,-4.082,0.410,0.219,0.201,-1.718,-0.728,0.000
6.214,-2.929,-5.421,0.798,1.159,-1.463,1.172,-1.327,-4.569,5.289,1.176,-2.151,-1.935,1.979,1.331,4.297,-1.876,-3.707,6.266,2.354,3.984,-3.314,-3.122,0.000
-0.080,-1.405,-0.538,-4.125,-3.097,3.526,-2.011,0.273,-5.339,3.349,1.185,-3.973,-1.735,4.023,5.148,-2.205,-0.313,-3.268,1.189,-3.008,-0.828,-3.677,0.024,0.000
4.989,-3.002,-1.329,-2.431,3.491,1.592,1.554,-1.104,4.742,0.683,1.791,0.120,-2.156,1.188,3.692,5.068,1.527,3.441,1.910,1.371,-2.897,0.965,0.999,1.000
-3.931,1.618,2.417,0.959,0.160,-4.079,-1.601,-3.574,-1.318,-0.283,-0.624,4.808,0.469,-2.786,-0.107,3.995,-1.265,1.882,-0.322,-4.038,1.007,1.974,-1.212,1.000
1.599,3.273,5.478,-0.923,-1.624,4.724,0.262,-0.652,-2.032,-2.257,-0.490,-2.809,4.614,-1.720,1.740,3.105,1.583,1.835,-2.400,-6.140,2.343,-2.254,0.573,1.000
3.034,-5.016,-1.196,-1.873,4.415,-0.623,-1.122,-2.902,6.181,-1.694,-0.293,1.796,-7.735,5.700,-2.927,4.819,-1.497,-2.781,-0.601,-1.173,-3.304,-4.110,0.468,0.000
0.172,-2.311,4.114,3.567,-0.524,-0.013,1.564,0.387,-2.590,3.145,-3.196,1.881,3.826,-3.260,0.209,-3.485,3.811,3.868,-1.502,-2.949,0.970,-0.026,-2.297,1.000
8.247,-3.351,-0.872,3.491,3.860,4.194,-0.776,-1.362,-4.388,1.813,-2.288,-2.038,-4.672,3.344,8.205,-3.424,-0.111,-3.043,-0.191,-2.232,-1.544,-2.924,-2.551,0.000
0.196,2.993,0.089,-3.430,-3.442,2.895,-0.460,2.058,-2.066,-1.269,0.951,-0.419,1.644,-1.496,2.916,2.394,-0.082,-2.018,-2.486,-4.131,0.076,-6.333,5.526,1.000
2.872,-3.011,1.988,-1.651,1.280,0.193,-0.270,-3.080,-1.491,-0.642,1.315,-1.744,-2.467,-4.339,1.289,5.975,-4.054,2.011,2.466,0.258,-0.257,4.786,0.643,1.000
7.893,-5.413,0.854,-1.361,-0.670,1.919,0.830,0.753,-1.229,1.185,4.140,-2.234,-1.510,-5.222,-3.804,-3.444,0.879,-3.881,2.400,1.336,3.022,-0.314,0.601,1.000
3.531,-0.377,-2.360,1.655,2.901,0.460,-2.757,-3.134,-0.498,-2.127,-2.184,-2.976,-4.410,-1.944,-0.814,-0.633,3.786,2.070,5.851,-2.008,-3.852,-1.633,-2.004,0.000
-0.001,-0.914,-1.003,1.601,-2.974,0.792,2.436,2.513,1.561,2.626,-3.715,0.520,2.526,-2.257,-2.301,-2.358,0.718,3.347,-1.558,-2.839,-0.938,-3.139,0.891,1.000
1.274,-0.575,-0.186,0.865,4.660,1.853,0.710,-1.807,2.254,-2.607,-0.789,-1.238,-1.308,-0.293,-0.288,1.408,1.007,0.082,0.298,0.926,-3.440,-1.802,-1.186,0.000
0.131,0.072,-2.192,4.281,3.700,-2.219,4.049,1.311,-0.721,-1.178,0.541,-0.146,-3.871,1.259,1.306,4.636,2.965,1.567,1.680,0.405,-0.808,2.891,2.290,1.000
-3.639,-4.348,-1.519,0.118,1.232,-1.012,0.498,1.183,0.265,-3.151,-1.264,2.628,-1.116,-0.091,1.100,-0.544,2.782,-2.503,0.926,-1.340,0.480,-1.607,2.985,0.000
4.124,1.117,-2.047,3.863,2.883,-3.464,-2.173,-0.843,2.079,-2.146,2.412,2.960,-1.650,0.023,0.577,0.853,0.026,0.363,0.496,-2.737,3.416,0.454,-0.321,0.000
9.643,-0.837,-3.831,-3.260,5.324,7.333,1.156,-2.721,2.852,-1.097,2.486,-5.688,-4.036,-5.269,-3.173,-2.833,-2.578,-1.978,4.207,0.136,0.790,-1.072,-0.041,0.000
-6.496,-4.621,3.092,2.284,0.313,1.990,-0.822,-2.149,0.964,-4.402,-1.600,0.731,-0.301,4.365,2.521,-1.875,5.686,1.361,3.567,-5.906,0.006,-4.463,-0.723,0.000
3.528,-0.570,-1.348,-1.415,-0.139,1.932,-4.593,1.704,1.892,-3.177,1.782,-1.989,0.349,0.317,7.281,-2.671,5.718,-1.022,-6.715,0.856,4.065,1.877,-0.995,0.000
-1.819,-1.521,4.197,-4.211,-1.932,2.335,-3.685,1.292,0.665,-0.754,3.590,1.324,-0.882,0.925,1.296,-1.300,-1.129,1.071,3.677,1.430,2.213,3.873,5.290,1.000
2.565,-1.764,1.892,-5.414,0.333,-0.230,1.407,-1.409,3.058,-0.005,2.179,0.920,-1.311,-1.242,-3.120,-2.917,-0.479,-1.141,-0.747,-1.675,-0.645,-5.777,3.368,1.000
5.110,-2.876,0.485,-2.904,1.115,3.496,-0.488,1.567,1.287,-2.702,2.340,-0.133,2.562,-2.708,0.994,-0.009,1.786,-0.203,0.220,-1.308,4.330,-4.186,3.285,1.000
4.842,-2.215,0.348,0.090,-0.072,0.116,0.297,2.228,-0.388,-4.914,1.493,-2.092,-2.018,-1.694,3.109,-1.493,4.389,-3.005,-0.212,-2.604,-2.082,0.097,-3.012,0.000
-1.828,5.970,-2.821,-2.304,0.846,-6.849,3.589,-2.118,-2.076,3.671,2.213,4.167,3.961,1.109,0.406,1.110,-1.786,0.701,4.154,2.114,-1.420,-1.637,-2.345,0.000
