0.469,-1.606,2.227,1.001,5.508,-1.910,-6.534,-4.325,0.015,-4.930,-1.667,-3.015,-1.188,-8.272,7.118,-3.783,2.740,0.000
-2.926,3.184,1.180,5.650,-1.551,4.695,-1.612,-1.123,1.740,-0.438,-0.172,3.905,-0.011,-2.880,-1.050,1.526,0.567,0.000
0.157,-2.488,-3.651,-2.925,3.158,2.145,3.756,4.523,-2.436,-5.368,-0.611,2.030,2.487,-5.542,-5.617,-3.337,4.048,0.000
-0.157,-2.866,1.276,-1.261,3.913,-0.476,-0.191,-0.043,3.012,-1.713,-2.456,-4.229,0.234,3.333,2.183,0.047,-1.242,1.000
-0.621,-0.416,0.143,1.119,-1.018,3.978,-5.222,0.923,-1.592,-6.093,-0.262,2.034,0.484,-4.009,4.055,-1.912,1.521,0.000
2.750,4.144,1.936,-2.074,1.907,-1.892,-0.394,1.993,3.312,-3.417,-5.720,-0.769,-1.748,0.999,-0.698,-3.386,7.566,0.000
4.609,1.538,2.643,1.019,4.732,-0.925,2.089,-2.039,0.266,-2.523,-2.659,-1.069,4.485,-0.695,0.768,0.679,2.322,1.000
1.710,0.454,-0.399,-2.549,4.117,-1.868,2.835,-0.782,2.192,2.669,-2.963,-3.033,2.214,1.274,-3.689,-0.457,0.262,1.000
6.686,-1.750,0.190,2.109,0.636,-1.458,0.507,4.336,-0.538,-1.447,-5.902,-0.247,-4.821,2.249,-0.698,-3.300,6.720,0.000
-1.274,-4.045,-1.826,7.816,1.915,-5.595,-3.129,0.132,2.657,-0.235,-2.308,-1.303,-1.554,-4.121,-6.717,2.270,1.918,1.000
-0.348,-1.219,-3.257,-0.613,-1.046,-0.530,3.217,0.790,-1.812,-0.280,-0.133,2.147,4.637,2.571,-0.574,-0.638,2.798,0.000
-5.254,-1.860,1.252,2.341,4.814,-0.784,0.268,-3.099,1.495,-1.366,0.246,-1.262,-1.844,-1.759,-5.171,2.495,2.207,1.000
0.651,-1.771,-2.500,1.165,-3.239,-1.288,3.019,-2.483,1.546,-1.273,-3.577,-1.323,5.047,-0.977,-2.731,1.100,2.049,0.000
-0.956,-0.640,7.029,1.308,6.372,1.764,-5.293,-1.241,1.612,-1.182,1.790,-1.652,4.569,-6.927,5.933,-0.467,-2.954,0.000
1.532,-0.295,-1.358,1.372,0.367,-2.636,-2.171,-2.119,-2.924,-1.577,2.337,0.402,-0.574,-2.662,0.196,-2.785,2.668,0.000
-1.695,2.743,1.788,-0.770,2.263,1.227,-0.737,-0.443,2.684,-4.558,-2.459,1.251,3.429,0.506,5.134,0.697,5.947,0.000
1.955,-1.334,1.278,2.419,-4.728,0.505,2.142,-3.340,0.017,1.313,-3.184,-2.694,1.290,-1.926,-4.734,0.590,0.224,0.000
0.603,-2.469,3.268,2.533,1.842,-3.418,0.772,-0.456,3.710,-3.510,4.727,-2.189,-1.316,5.602,-0.654,-0.267,-1.000,1.000
5.241,3.814,1.780,4.342,-3.897,4.115,5.186,-1.886,0.108,-1.227,-0.674,1.464,-1.275,-1.845,-4.359,4.904,1.625,0.000
1.510,-0.961,-2.720,5.858,-5.098,9.289,-2.958,-1.472,2.265,-0.476,1.602,3.737,-6.155,1.497,1.917,2.102,4.804,1.000
-0.407,2.418,0.799,1.970,0.287,1.942,-0.918,-1.206,1.198,1.299,0.874,2.362,1.616,-0.985,0.464,-0.216,-1.012,0.000
2.234,3.114,6.108,5.368,2.473,3.872,-0.741,-0.593,5.171,-1.355,-7.006,1.312,5.962,0.672,1.226,0.758,1.037,0.000
-0.411,0.366,-3.887,3.517,1.092,4.238,-0.964,-1.796,0.009,-5.671,1.906,6.682,-3.693,-0.544,1.540,-1.437,0.360,1.000
2.107,2.050,0.646,3.401,-0.234,-1.499,2.513,-3.508,-5.883,1.341,-1.196,0.757,1.507,1.421,2.981,0.252,0.443,0.000
2.386,-0.888,-0.867,-1.557,-1.430,3.746,3.214,-2.179,-1.015,-0.012,0.555,1.675,-2.433,-1.645,-1.486,1.326,2.769,0.000
2.818,0.905,-0.412,0.315,-3.399,-0.161,3.961,0.576,0.777,-0.761,-2.575,1.989,2.357,1.552,-0.332,0.124,3.005,1.000
2.785,-1.051,2.660,3.119,-1.636,-4.454,-2.531,2.651,0.868,3.150,-0.521,-1.681,-2.042,-0.487,-2.931,-2.423,-2.877,1.000
3.733,-1.874,-0.973,-3.293,-0.248,4.733,4.039,0.842,0.931,1.032,-5.615,2.087,1.254,-1.331,-5.095,-1.716,3.195,0.000
1.247,0.177,-0.970,1.122,2.410,0.730,1.333,-4.201,2.530,3.259,-1.421,-1.833,-3.783,1.780,3.134,-0.070,-0.652,1.000
2.104,1.540,-0.894,2.953,-0.019,2.239,-1.879,0.694,3.550,1.393,-0.970,1.223,-1.454,-0.908,2.726,-2.204,-2.688,0.000
2.269,1.085,2.100,-1.264,-1.374,1.158,-0.722,-2.667,0.483,-3.089,-2.737,1.136,2.185,-0.623,-0.071,-0.136,2.450,0.000
0.685,-1.440,2.832,-0.973,-5.114,1.930,1.120,-6.153,-2.522,3.353,1.068,2.905,-3.833,-0.490,-2.490,2.214,-1.166,0.000
0.483,-3.699,-1.104,-4.182,-1.794,0.658,0.536,-3.889,-1.896,5.500,-1.050,1.920,0.049,5.082,2.191,-1.261,0.529,0.000
-1.200,-0.325,-1.605,5.849,-0.188,-1.766,-5.303,3.333,-1.604,0.095,-2.340,-0.742,-2.482,-5.634,-3.978,5.919,0.213,1.000
0.640,2.421,2.136,-1.124,-0.056,-0.186,-0.231,-0.925,-0.004,-0.540,-1.178,1.287,1.467,-0.787,-0.666,-1.049,0.376,0.000
-3.026,2.813,2.597,3.895,-1.744,2.773,-4.869,-1.280,-0.535,-3.458,-4.592,0.962,7.486,-6.011,-0.347,2.896,0.545,0.000
3.279,1.069,-0.582,5.236,-4.973,-4.292,-3.279,1.064,1.558,0.368,-4.537,-4.377,-1.480,-3.951,-3.766,-0.914,1.259,1.000
1.122,-1.936,-0.385,-3.263,-1.798,1.245,0.896,-1.019,-2.110,4.052,-4.449,0.289,0.143,2.197,-1.302,0.939,1.359,0.000
-1.077,4.279,-2.296,-0.274,-5.451,2.288,-0.666,-0.797,2.765,-2.092,-2.333,-0.228,0.520,4.190,-3.453,0.021,1.869,1.000
3.165,-0.652,1.207,-3.141,3.099,5.376,-0.163,-6.085,4.587,-2.618,-2.420,1.956,2.950,2.852,1.588,1.406,3.949,0.000
-0.137,-0.784,0.183,-1.467,-3.127,0.208,0.989,0.885,-4.263,-0.087,-0.835,1.528,1.457,-1.076,-3.587,-0.563,0.768,0.000
3.216,1.324,-1.239,3.300,-2.374,0.834,-2.077,-1.309,3.128,0.659,2.976,1.432,-0.423,0.598,6.478,-2.089,0.160,0.000
4.525,-1.549,1.933,1.104,-1.444,-0.117,-0.161,2.109,-1.339,-2.255,-1.588,2.663,-2.021,-0.408,1.570,-3.748,-0.737,0.000
-4.660,0.115,-1.174,-2.769,4.128,0.099,3.123,-4.769,2.613,-1.439,0.734,0.837,1.614,2.315,2.227,-1.042,-3.786,1.000
0.408,1.345,0.077,3.927,0.813,-2.902,0.405,-0.855,2.754,-5.699,-4.215,0.240,1.110,-3.611,-4.529,-0.369,-0.985,1.000
4.343,0.746,3.543,0.352,1.406,-0.352,5.528,-0.780,0.305,-0.359,-0.036,-0.398,2.130,0.013,1.098,-0.539,1.162,1.000
7.543,-3.596,1.398,-0.716,-0.210,-1.507,5.334,-2.823,-0.151,2.196,-1.846,-0.227,0.593,0.689,-1.168,-1.072,3.269,1.000
-5.719,-2.461,-1.082,-1.503,2.977,0.433,1.091,-2.023,0.508,2.990,4.047,-1.638,-5.908,3.260,-0.235,4.233,-1.638,1.000
3.058,0.766,-0.204,-1.787,1.309,4.683,4.300,2.752,-4.629,-3.490,-6.271,1.743,1.790,-6.399,-5.460,-2.798,4.375,0.000
3.107,0.233,0.543,0.070,-0.690,-1.859,2.522,1.516,-0.829,-1.637,-3.300,0.657,-0.495,2.707,0.545,-2.540,3.438,0.000
2.858,-0.211,-0.665,5.170,0.722,-0.590,-2.079,-7.953,2.894,-0.276,-0.830,0.821,-0.082,-1.586,5.415,-0.155,2.582,0.000
-1.065,4.051,2.140,-0.124,5.687,-0.927,1.451,-1.084,0.094,-1.054,-0.670,-5.452,6.615,0.850,-0.522,5.715,-0.216,1.000
0.296,4.336,-1.243,-1.205,-3.051,-2.792,1.284,2.574,1.211,-2.602,-6.169,-0.152,3.785,4.430,-2.221,1.335,2.341,1.000
3.734,-0.118,1.993,-1.775,1.230,0.357,-2.815,-1.575,1.207,-2.375,-2.379,-0.650,3.844,-1.391,2.346,-0.894,0.990,0.000
4.340,3.206,-3.017,-3.451,-2.042,-1.395,2.348,-3.282,1.376,0.959,-4.886,-1.346,3.626,4.161,-5.488,-0.197,3.814,0.000
1.502,-4.039,-3.557,4.680,-1.921,-2.960,1.145,-2.439,4.618,-0.523,-3.983,2.133,-2.013,4.198,2.580,-3.728,3.658,1.000
2.118,-3.485,-1.441,-3.258,-2.463,0.317,-0.520,-0.906,-2.343,2.276,-2.736,-0.112,-0.367,1.322,-0.105,-1.919,0.859,0.000
0.174,5.207,2.502,5.611,-2.726,-3.806,-0.294,3.035,-2.466,-1.413,-5.934,-1.447,2.069,-2.935,-5.824,0.647,5.055,0.000
0.867,-0.094,-2.570,-1.957,0.115,1.821,0.262,-0.844,-1.085,1.291,-1.881,2.612,2.305,2.014,0.769,-2.657,1.630,0.000
2.516,1.666,2.195,4.384,3.779,3.257,-3.437,2.078,2.600,0.496,2.268,2.003,-1.796,-0.613,0.281,-5.038,0.697,0.000
-5.103,-3.888,-3.799,5.516,4.120,-2.342,3.728,-4.242,1.483,-3.208,-1.394,5.851,2.754,-3.138,-5.787,1.663,1.233,1.000
3.830,-1.128,-1.083,-3.559,-0.840,3.498,3.857,2.419,-0.644,2.972,-4.220,-1.356,0.990,1.436,-2.863,-1.041,2.862,0.000
-1.456,3.892,-1.725,2.569,-1.070,3.289,0.899,-3.734,2.838,0.134,-0.624,3.533,1.015,1.566,-1.495,2.287,3.411,0.000
2.326,-0.216,-1.218,0.163,-1.042,0.702,0.844,0.003,-0.942,-1.254,-3.157,-3.051,2.300,2.180,2.838,-0.653,0.040,1.000
5.229,0.150,0.662,3.531,-2.645,-2.920,0.354,3.206,1.973,-4.814,2.335,2.156,1.682,0.083,-2.925,0.599,1.493,1.000
-2.380,-0.309,-5.304,-0.749,-0.051,3.996,7.794,-4.491,2.111,-6.140,-5.278,-0.232,4.537,2.535,1.880,0.347,1.472,1.000
-4.791,0.305,-0.377,-3.002,-2.189,1.474,4.839,-7.676,0.880,2.767,-1.308,-7.520,-7.426,6.047,0.708,-0.805,-1.607,1.000
1.180,-2.273,-1.170,-0.998,2.660,2.171,1.620,-2.833,-3.248,2.275,0.976,3.814,-0.239,2.371,-1.026,-1.778,1.950,0.000
-3.842,-0.239,-3.111,1.920,1.350,-0.821,1.129,-3.883,1.959,-1.951,-0.984,-0.440,-1.751,-1.974,-4.125,2.912,1.630,1.000
-1.331,-3.241,0.208,4.375,3.933,0.041,2.173,-1.939,1.650,-7.941,-1.147,0.334,1.988,2.357,-3.812,2.953,3.086,1.000
1.891,-1.874,1.294,0.723,-7.125,-0.131,1.375,1.123,-0.975,-1.560,-1.629,-1.237,-0.793,-5.122,-6.530,0.663,-1.325,0.000
-0.496,-1.378,2.011,-1.534,1.449,0.045,0.180,1.482,-1.841,-5.787,-5.962,-0.914,0.749,-1.720,3.130,-2.494,2.547,0.000
-3.611,-0.007,-1.094,0.571,1.401,-0.630,-0.322,-2.742,1.700,1.716,2.556,-3.531,-1.888,2.239,-0.380,1.408,0.884,1.000
-0.077,-0.817,-1.425,0.779,2.108,-0.336,1.404,-2.806,-2.788,1.412,1.833,2.459,2.413,0.536,-3.901,0.043,0.076,0.000
-0.770,5.775,-1.569,-3.574,0.682,0.307,1.573,-2.301,3.918,1.370,-6.139,-0.304,-1.072,1.659,-1.029,-2.801,-0.341,1.000
1.264,1.646,0.832,1.037,3.176,1.753,-3.725,-2.287,2.206,-1.004,0.206,-2.014,-1.682,-1.933,2.068,-2.761,5.639,0.000
-1.052,1.817,-2.388,-0.812,2.284,0.544,0.238,-5.338,0.033,-1.312,-2.725,-1.091,0.106,-0.249,0.140,1.020,0.542,1.000
-0.948,-2.550,-4.963,-0.323,0.534,3.202,2.244,3.132,-0.027,5.805,0.422,-2.480,-1.465,1.942,1.344,6.852,2.355,1.000
2.328,0.257,0.037,1.642,1.849,1.006,-0.073,-2.770,3.155,5.355,-6.910,-4.013,0.346,3.752,1.229,3.476,5.448,1.000
0.435,-2.461,-2.659,4.820,-3.268,-0.621,0.557,-2.466,-0.915,-5.316,0.814,6.385,-2.601,-1.299,3.899,-0.541,-0.438,1.000
3.476,1.308,0.346,2.122,0.795,1.263,-1.110,-2.623,-1.700,0.778,-1.811,-0.385,3.425,2.284,-1.388,-3.389,-0.301,0.000
3.529,1.392,4.863,6.174,1.971,4.220,-5.938,-0.009,4.090,0.979,-2.875,-2.266,0.464,-4.189,1.566,-1.907,0.527,0.000
0.685,-1.936,-0.264,-4.874,-3.138,0.773,-2.236,-1.674,-3.794,4.966,-5.099,-0.348,-0.985,1.191,1.639,-2.590,-0.367,0.000
3.714,-2.391,2.471,-4.038,4.797,2.245,-1.993,-0.757,0.337,-5.221,-2.931,0.837,0.316,-0.633,3.211,-4.240,0.984,0.000
0.289,2.214,-0.705,0.928,0.308,-4.063,-2.537,-0.585,3.066,2.051,-1.192,-3.633,0.675,-1.703,-0.549,0.027,3.094,1.000
2.864,-1.867,-0.119,1.288,-1.770,3.110,-2.597,-0.540,1.167,-5.262,-4.787,1.880,1.282,-1.650,3.977,-0.658,1.266,0.000
0.615,1.951,-1.283,1.348,3.322,3.827,-3.378,-6.081,4.695,3.599,0.609,1.242,3.866,-2.073,-3.783,2.840,-0.275,0.000
2.975,-2.007,-2.454,-3.250,0.774,-3.191,6.542,-3.085,-2.855,0.017,-1.611,1.424,2.616,0.049,-0.999,-0.264,1.571,1.000
4.400,1.660,3.697,-3.646,-0.291,6.422,0.761,1.003,-5.403,6.819,1.186,3.844,-6.233,4.593,-0.443,-1.163,-0.272,0.000
1.887,2.530,-3.221,1.433,-2.191,-2.148,-1.028,0.055,2.808,-1.128,-4.058,-3.281,-0.834,-2.155,-2.093,-0.069,-0.821,1.000
-4.351,-3.809,-2.019,-1.930,0.672,-3.322,-0.827,-0.188,1.533,-0.211,-2.907,2.445,1.942,2.045,-1.063,0.498,0.253,0.000
0.846,0.779,3.051,3.577,-3.167,-3.318,0.095,0.019,-2.234,1.892,-0.415,-1.385,-2.688,-2.957,-2.314,-1.481,-1.203,1.000
-1.841,-2.845,-0.645,1.066,-2.494,-3.762,1.673,-1.049,-1.234,0.555,-3.918,-0.934,4.648,2.467,-0.164,-0.056,-0.924,0.000
-0.691,-1.175,-4.175,0.777,1.761,-3.973,-0.170,-0.144,3.470,1.116,-0.043,0.586,-1.284,0.132,-2.009,1.702,-1.663,1.000
5.198,-1.870,-0.134,-2.994,-2.147,1.163,2.680,-2.848,-1.270,-0.248,-0.392,4.872,1.037,3.454,1.276,0.688,-2.365,0.000
-3.074,-0.810,-3.337,0.897,-3.279,-4.531,4.105,0.327,-0.364,0.508,-3.639,-1.205,6.529,2.085,1.376,1.591,2.081,0.000
-0.767,-0.147,-3.607,1.416,-1.821,0.412,-0.695,-2.005,4.484,2.849,-2.915,1.140,0.289,3.553,-1.428,1.596,1.874,1.000
-0.333,2.889,0.277,4.990,-1.396,3.099,-2.774,-3.913,3.893,-0.303,-0.328,0.566,2.433,-1.273,5.059,2.158,2.677,0.000
1.330,1.916,0.109,-1.244,-0.444,2.492,1.729,-2.476,4.455,0.454,-1.720,2.700,3.338,2.978,1.142,1.305,0.688,0.000
0.734,3.470,-2.766,-0.441,-1.672,-2.077,1.359,-0.483,-0.380,-2.521,-4.345,3.723,-0.088,1.861,1.494,0.851,-0.635,1.000
2.250,-0.435,-0.067,4.839,-0.280,4.322,-0.631,-5.081,4.346,-0.768,0.015,4.411,-2.211,1.425,6.779,-0.345,1.359,0.000
1.096,-0.829,-0.679,2.490,4.189,3.417,2.540,-1.849,2.335,3.745,0.188,0.782,-1.102,0.663,2.126,1.964,2.241,1.000
-1.558,-2.442,-0.782,3.967,2.833,-2.350,-1.795,-0.202,0.829,-2.615,1.935,-2.354,-6.687,2.220,-4.234,4.211,-3.633,1.000
-1.880,-1.111,-2.649,-0.521,-4.523,-1.927,0.258,-3.248,0.694,2.118,2.547,-2.238,2.489,2.280,1.026,0.529,0.187,1.000
2.813,-1.493,5.850,-0.537,3.605,-4.981,4.234,-6.685,1.294,-2.716,0.537,3.126,4.579,-1.903,-7.508,-5.603,-2.946,1.000
-1.912,1.198,-1.197,-1.157,1.189,-2.140,0.538,-3.012,-1.380,-2.442,-5.321,0.831,2.039,-2.128,-0.415,0.596,2.165,0.000
-2.415,0.763,-1.720,-2.804,-0.277,1.085,0.975,-1.271,1.059,1.166,-1.487,-3.252,-1.976,0.731,2.856,0.966,-3.419,1.000
-2.008,-0.230,-4.656,-0.965,-1.053,-1.396,-0.008,-2.855,2.460,1.148,-3.272,-1.511,-0.616,6.071,-2.412,-0.056,2.205,1.000
2.386,-0.662,-1.207,1.594,-0.150,-2.992,-2.293,1.672,1.298,0.003,-1.673,-0.283,2.778,-0.543,-0.238,-0.858,-1.255,1.000
6.209,-2.347,1.295,-0.644,-3.204,-2.571,3.713,-2.357,-0.390,-1.787,0.740,3.185,3.922,0.971,-5.374,-1.982,0.701,1.000
-4.337,0.852,-1.857,1.105,4.504,4.354,0.272,-8.285,1.572,-0.926,-0.565,5.069,3.206,-1.694,-1.567,4.966,-0.072,0.000
1.669,-0.847,0.897,-2.925,-0.459,3.537,2.658,1.825,-1.054,1.461,1.912,5.203,-1.838,2.615,-2.321,0.226,-0.003,0.000
-2.312,-0.680,-3.480,4.045,0.911,-1.421,-2.001,-1.346,2.330,-2.204,-1.926,2.516,-1.401,-1.086,0.916,-0.485,-1.984,1.000
-5.342,2.105,-4.185,-0.020,5.825,-0.117,1.971,-4.843,0.784,-0.818,-2.126,1.650,1.444,-0.099,0.161,1.648,-0.810,1.000
1.663,-0.055,-1.283,-4.024,3.882,2.361,-0.967,-2.156,2.950,-2.817,-1.195,1.444,-2.685,0.380,-0.722,-3.963,3.446,0.000
-2.237,6.807,-5.441,0.305,0.033,2.611,1.347,0.405,-1.036,-2.914,-1.726,-0.376,2.851,3.278,4.273,6.434,1.851,1.000
-4.415,2.141,-1.960,-0.031,6.710,1.226,-0.362,-4.050,2.985,0.492,-1.512,-3.882,2.135,3.755,0.068,2.465,2.762,1.000
3.924,-3.709,3.953,-4.610,5.582,0.757,1.180,-0.711,-0.714,-0.185,-1.931,0.257,-4.824,-0.878,2.704,-3.865,-2.103,0.000
-1.307,-1.055,1.079,4.421,0.359,-1.049,0.975,-2.603,0.947,-3.669,-1.117,-1.123,2.476,0.911,-1.508,-1.990,-0.887,1.000
-1.541,-0.637,-2.647,1.237,3.246,2.770,1.509,-1.215,1.392,-0.812,-0.396,1.481,-3.661,-0.837,0.826,-3.228,1.054,1.000
1.491,-0.349,-2.424,-1.892,-0.744,4.485,0.012,0.393,3.345,5.389,-1.951,-2.731,-0.847,4.135,-3.437,2.377,3.895,1.000
0.887,2.390,-1.453,-2.172,-3.046,3.354,4.577,0.832,-0.959,0.312,-3.615,1.660,0.909,-0.155,-0.371,3.200,4.900,0.000
2.646,-3.123,1.825,-3.013,-4.153,0.717,1.751,-4.091,-2.521,6.425,-2.482,0.625,-1.689,4.193,0.888,1.463,-1.066,0.000
-3.001,-2.865,-1.238,-3.954,-1.642,-2.493,0.843,-2.534,-1.225,-0.882,-0.963,2.306,3.111,2.847,0.935,2.948,1.139,0.000
0.162,-1.110,3.038,1.348,-1.545,-1.632,1.845,0.187,-0.707,0.656,-3.896,-3.118,-3.590,1.595,-0.463,-0.884,-2.776,1.000
-4.374,-3.303,1.124,2.101,3.032,-2.250,-1.101,-0.084,0.802,2.485,2.349,-0.166,-0.558,0.177,-0.413,1.661,-1.206,1.000
1.710,0.355,-0.247,-2.797,1.899,1.776,1.011,-0.481,0.587,-2.383,-4.845,2.395,2.566,2.057,-0.676,0.325,1.837,0.000
0.522,0.335,-1.526,-2.178,-1.932,-2.814,7.471,-1.223,0.236,2.798,-3.183,-2.074,4.304,2.721,-1.554,1.286,0.811,1.000
-5.731,-5.028,-2.056,6.011,7.928,-0.398,1.566,-2.253,-0.982,-5.183,-1.448,2.536,-3.203,-1.291,-7.503,7.198,1.233,1.000
1.573,1.000,-0.075,6.163,-1.866,-0.905,-4.700,2.333,4.046,-4.280,-2.774,3.407,0.403,3.258,-3.829,-0.926,0.235,1.000
0.097,2.068,-0.223,1.831,8.370,-0.915,1.901,-4.861,4.499,1.792,-0.131,1.722,4.027,0.675,-0.661,0.727,-1.833,1.000
4.217,2.771,1.514,1.663,1.546,-1.124,1.638,-2.026,3.441,2.260,-2.799,-1.341,1.596,2.342,-2.614,-0.953,3.315,0.000
2.727,2.475,-1.670,4.517,-1.416,2.058,-1.206,-1.046,0.004,-2.543,2.783,0.791,1.055,-2.190,-3.549,-2.736,1.113,0.000
-3.430,2.460,-1.534,5.317,0.506,4.164,-1.732,1.373,2.840,-4.317,0.290,-0.216,2.529,5.249,1.518,3.819,5.860,1.000
3.751,1.240,1.051,-1.143,2.054,3.040,-0.105,1.981,2.091,1.471,-3.367,0.506,-0.456,2.132,-4.768,-0.387,3.418,0.000
0.934,-3.787,-2.257,-0.015,-3.174,0.570,5.085,-0.285,-1.193,0.218,-0.023,-2.769,0.911,1.919,0.516,0.739,3.935,1.000
1.054,1.354,-3.639,-5.011,-2.675,0.371,1.968,-0.568,3.790,1.994,-1.191,-3.581,-2.000,3.812,1.810,-0.501,-1.917,1.000
1.583,-0.633,-2.652,2.022,1.094,-0.269,-0.187,0.491,-0.749,-0.537,4.626,1.184,-2.188,1.666,2.825,-4.663,2.670,0.000
-1.517,-2.077,-2.888,-0.686,-1.489,3.786,8.209,-4.545,-2.837,-3.615,-2.393,0.707,-1.317,4.559,2.207,0.074,-3.552,1.000
1.597,0.896,1.096,1.464,2.205,0.288,0.819,-4.255,-2.486,-6.182,3.132,0.757,3.619,-5.577,-1.384,0.407,-2.620,1.000
-2.976,0.118,-3.231,-0.448,3.561,2.397,-1.985,-1.473,2.643,2.782,-2.479,-1.384,-2.401,3.431,-1.162,2.805,2.344,1.000
1.020,3.748,1.912,4.117,-0.535,0.817,1.181,1.398,3.343,0.372,-3.994,0.700,0.971,1.327,3.169,-3.178,-1.424,0.000
-2.739,-3.234,-2.723,-3.009,0.962,-2.295,-2.007,-1.516,-3.890,1.575,-0.476,-0.134,2.626,2.246,2.673,-4.893,1.521,0.000
2.429,-2.888,0.596,-2.499,-0.352,0.112,0.771,-2.393,-3.456,3.831,-6.479,-1.841,1.710,2.394,0.649,-3.223,-0.886,0.000
-3.032,-5.569,-0.912,2.125,-0.333,2.686,2.943,-1.842,1.785,-1.134,-0.218,0.717,2.730,2.180,-0.024,-0.127,1.601,1.000
-3.756,-3.542,-1.081,0.024,2.236,1.322,2.260,-2.363,1.350,-1.454,-1.569,-3.664,-3.532,5.553,1.168,1.548,-4.032,1.000
-0.959,5.449,-4.232,-0.006,-1.108,-1.997,0.694,-2.192,0.043,-6.244,-4.047,4.293,3.158,0.739,2.938,0.692,-0.178,1.000
-0.036,1.935,-2.394,0.257,-1.515,0.685,1.577,0.845,1.571,-0.969,-1.885,2.889,-0.279,2.476,2.113,-0.463,2.923,0.000
2.987,-0.817,0.216,0.533,-3.468,-0.627,6.125,-3.573,0.718,-0.176,-2.945,-1.526,0.365,0.942,1.054,-2.119,4.337,1.000
7.606,-2.527,1.761,2.091,0.870,4.061,1.811,-1.214,-0.056,-2.840,3.590,6.419,-2.603,-1.860,-2.596,-4.533,1.429,1.000
1.608,2.006,-1.284,-2.230,3.085,5.796,4.311,3.375,-3.377,-5.942,-0.063,6.970,0.470,-6.532,-6.595,-1.500,5.032,0.000
-1.367,-4.103,-0.552,5.126,1.727,-1.008,0.814,0.485,0.639,-4.476,-2.098,2.107,1.420,0.012,-2.840,3.287,1.566,1.000
-1.122,0.505,-0.664,0.106,-1.080,-0.964,-1.344,-0.653,-1.155,-2.134,-3.843,-0.883,4.564,-3.518,-1.896,3.015,1.866,0.000
4.185,2.744,2.325,0.151,1.326,2.395,2.458,-2.980,2.319,-0.554,-0.357,-1.421,1.958,-1.322,-1.711,-2.066,-0.017,1.000
0.997,0.427,0.114,1.836,-0.197,1.576,1.962,1.415,-0.472,-1.478,0.159,3.860,3.194,2.428,-2.170,3.855,2.364,1.000
0.630,-0.713,2.566,1.154,-1.452,-0.382,3.153,-4.005,-1.259,-3.630,-1.275,-1.549,1.484,1.699,0.012,-3.187,-0.456,1.000
2.211,2.295,2.749,0.515,3.644,-0.565,0.522,4.393,3.547,-1.805,-4.316,-4.317,0.455,0.694,0.013,-6.485,1.948,0.000
0.416,-0.127,-3.815,1.540,3.148,-1.036,2.651,-1.407,-2.926,-0.077,-4.476,-0.052,5.955,0.849,2.496,-4.308,2.782,0.000
-0.151,-0.856,-0.514,4.026,1.014,-2.486,0.623,0.052,-2.341,-2.825,-4.912,0.280,-3.914,-2.396,-3.685,2.207,-3.959,1.000
3.183,4.820,-1.795,-0.072,-4.765,-1.417,0.442,4.263,-1.230,-6.724,-3.258,4.477,0.818,0.553,-1.042,0.334,-1.659,1.000
-3.326,5.797,-2.778,0.378,-1.372,-0.967,5.572,-1.507,0.522,0.265,-2.180,4.090,4.546,3.640,-5.446,0.985,-0.318,0.000
4.090,1.344,8.425,4.126,1.383,-0.445,-6.267,0.339,-0.401,0.914,-0.570,-3.210,4.176,-7.380,3.235,-0.864,-3.890,0.000
0.777,0.417,-0.001,-2.401,5.429,-0.322,0.374,1.162,3.555,-4.182,-0.171,-0.750,0.442,2.523,0.000,1.169,-2.829,1.000
2.267,0.139,-3.412,0.070,-1.354,1.747,4.361,0.497,-5.247,-3.255,-0.267,0.627,-1.495,-3.582,3.443,2.325,0.682,1.000
-1.897,-1.586,-3.489,5.821,-0.059,0.418,2.911,-1.719,-0.415,-6.927,-4.792,0.431,-0.520,-1.282,-4.016,3.694,1.080,1.000
4.098,1.512,1.511,1.293,-1.032,6.960,-2.590,1.043,-1.898,-6.050,1.660,4.117,-1.085,-1.415,-2.026,1.426,4.153,1.000
-2.676,-2.864,0.980,1.011,5.681,0.174,0.432,-0.635,0.108,-1.694,-0.040,-2.420,-0.580,3.825,0.495,3.010,0.989,1.000
-1.608,6.258,-2.062,-0.391,-1.442,3.989,0.144,3.446,2.263,-1.473,-1.202,3.503,1.485,2.308,-5.853,0.210,-0.926,1.000
-1.850,2.139,-1.334,-5.603,2.409,3.610,0.834,0.011,-0.973,1.362,-2.692,-1.813,-3.637,-0.230,0.228,1.998,-4.606,1.000
-1.010,-0.475,0.945,-1.715,3.759,3.034,-3.757,-2.529,-0.440,-2.365,-3.151,0.029,2.083,-4.860,-2.517,0.454,1.029,0.000
-2.117,2.907,-4.389,-2.510,1.101,-2.018,5.926,-1.142,-1.272,-2.116,-3.448,1.177,-0.762,0.479,4.483,-0.346,0.766,1.000
-2.184,-5.320,-0.829,1.767,3.692,1.857,0.524,1.268,0.466,-2.074,-4.090,-2.635,-4.751,3.126,-1.497,3.888,-2.908,1.000
2.080,-0.877,2.147,-2.607,2.079,3.184,-4.523,1.872,-2.727,1.372,0.405,2.498,-2.335,1.372,-4.548,-5.090,-2.823,0.000
-2.076,2.924,6.064,2.405,3.592,2.566,-5.007,-1.309,3.342,-2.327,-3.518,-3.451,5.640,-6.243,3.056,-0.962,-0.260,0.000
