-0.262,1.504,2.255,-2.034,0.215,0.058,2.053,-1.880,0.147,-2.473,-0.947,-1.297,-0.166,-2.764,1.000
-1.833,-0.103,1.145,0.592,1.470,-3.772,0.786,-3.506,3.090,-3.144,1.514,-3.278,0.475,1.498,0.000
1.749,0.751,0.319,0.003,2.449,-0.840,-2.037,1.005,0.669,-3.105,-0.085,-0.186,0.797,-1.924,0.000
-0.137,-0.653,0.574,1.572,1.165,4.990,1.735,-2.698,-0.463,-1.227,1.156,-1.097,0.846,1.785,1.000
2.170,1.011,-0.176,2.759,-1.186,2.548,1.009,-2.051,0.970,1.549,0.634,-0.125,2.128,-1.867,1.000
4.258,1.565,-1.284,0.211,2.462,-0.691,-1.390,-1.438,-1.936,0.779,-1.477,-0.009,2.542,1.848,0.000
0.165,4.400,-2.543,-1.092,3.305,1.892,-3.466,-2.392,2.010,-3.712,0.505,-0.837,-2.358,-1.199,0.000
0.434,-1.339,-1.898,-1.109,-0.299,-0.155,2.012,-3.398,-3.262,-0.164,3.808,-0.685,3.684,1.531,1.000
-0.046,3.044,2.587,-0.580,0.315,-0.470,2.446,-3.716,-0.833,2.373,2.830,-3.124,4.090,-1.797,0.000
-0.435,4.487,1.970,-1.735,0.055,-0.815,3.722,3.212,-2.164,-2.069,-4.854,1.989,0.850,-5.349,1.000
3.314,3.858,-0.780,-1.074,-1.612,1.881,2.411,1.000,-5.733,-0.876,-1.011,0.738,-0.829,0.248,1.000
1.157,-2.999,1.559,0.985,-1.672,0.724,1.852,-5.695,3.978,-4.549,2.023,-2.980,-0.828,0.974,1.000
7.832,1.517,-1.705,0.448,2.352,0.422,-3.129,-3.746,-3.447,3.811,-2.741,-0.868,0.840,1.943,0.000
-1.509,2.560,1.723,-0.328,-0.854,1.992,-0.462,-3.221,1.027,1.496,0.603,3.133,0.392,-1.394,0.000
-1.808,0.435,0.189,-0.666,0.391,-0.427,1.337,-5.285,4.182,1.187,2.256,-2.121,1.150,1.472,0.000
-3.013,-3.527,3.233,0.389,0.565,-5.621,-0.027,-1.141,1.359,2.292,4.535,-2.917,3.328,0.852,0.000
-0.784,-1.864,-0.566,0.373,0.555,-3.817,-1.525,0.164,3.808,-2.344,-0.240,-2.774,0.690,0.859,0.000
-4.187,3.087,2.858,1.959,-2.322,-2.369,-3.114,-2.469,-0.118,-2.872,-1.129,-1.289,-1.850,-0.155,0.000
3.312,-0.910,3.176,-4.559,-1.196,-0.173,2.372,3.897,-4.765,3.288,-2.215,0.849,-0.480,0.511,1.000
-0.898,1.140,0.695,2.393,-5.656,1.539,-0.375,-1.555,-0.238,-2.900,-0.717,-0.480,-2.579,6.147,0.000
-2.462,-0.243,1.700,0.696,1.784,-0.711,-2.610,-0.610,0.076,-1.186,1.042,-3.609,0.787,0.688,0.000
-0.479,1.900,-2.346,5.083,-4.094,1.707,-1.478,-2.290,-1.971,-0.197,-4.090,-0.512,-3.200,2.537,1.000
-1.666,1.078,-2.460,1.242,-5.096,0.190,4.465,3.161,-1.428,-1.185,-0.622,-0.263,0.294,-3.900,1.000
-1.383,3.692,1.571,2.332,3.113,-0.189,-1.873,-1.189,-2.099,-1.707,1.855,-1.175,-0.563,-2.644,0.000
3.584,-0.234,1.833,3.086,0.875,-1.357,-0.476,4.224,0.231,-2.125,-0.591,-0.277,2.414,-2.783,0.000
1.361,-1.955,1.504,3.460,-4.234,1.723,0.796,-0.897,1.002,-2.310,-0.371,2.521,-0.018,-0.871,1.000
3.101,2.050,1.514,-2.134,2.575,0.537,0.611,-1.827,1.609,-2.542,2.388,-1.744,2.830,-1.237,0.000
0.566,-1.394,1.703,0.759,-1.180,0.730,-1.710,-3.233,0.944,-2.226,0.779,-1.991,-0.830,1.981,1.000
-1.755,2.670,-2.375,0.112,-5.396,-1.434,1.693,-1.736,0.408,1.074,-0.587,-4.465,-0.549,0.177,1.000
4.470,1.604,2.185,-3.018,3.770,2.443,0.637,-3.056,-2.499,-0.770,0.106,-1.179,-4.477,0.056,1.000
1.306,0.787,-0.114,-1.899,0.276,3.018,-2.873,-0.689,-0.710,-1.652,1.548,-1.947,-0.286,3.171,0.000
-1.707,4.951,2.852,-0.708,0.593,0.761,-0.669,-3.031,-3.087,0.055,1.559,0.896,1.514,-3.678,0.000
0.319,4.597,-1.774,3.279,-1.443,-2.649,-4.540,-3.203,-3.585,3.581,-4.903,-4.389,-8.628,-1.392,1.000
-1.353,1.146,0.580,-3.468,2.581,-0.223,0.260,1.142,-3.021,0.030,-3.155,2.932,-0.560,4.590,0.000
-1.366,0.956,-3.689,4.639,3.104,0.140,-6.077,1.145,1.566,-2.335,-0.860,0.372,-3.754,-0.828,0.000
3.878,3.517,-6.083,3.852,-2.494,-0.126,0.867,-1.133,-2.181,1.758,-5.197,2.752,-0.346,1.926,0.000
-4.757,-0.712,-1.002,3.329,-1.711,0.234,0.895,-2.752,1.032,1.302,-0.386,-0.869,-0.294,3.550,1.000
1.889,3.697,0.782,-0.275,-0.581,0.714,-0.498,1.640,1.781,1.833,-0.946,0.494,0.150,-0.659,0.000
2.362,-3.807,3.556,2.620,-0.474,2.053,1.229,-2.721,-0.673,0.162,-3.225,-2.735,2.732,5.225,1.000
-0.778,1.079,-2.350,-1.978,-1.040,-1.174,3.633,-3.436,-0.978,1.224,3.556,-2.635,1.251,1.126,1.000
-0.269,1.222,2.441,0.370,-6.736,-5.896,-4.027,2.781,-4.868,2.934,-5.636,-0.947,0.952,-0.319,1.000
6.573,4.584,2.777,-1.843,1.840,3.144,-4.602,3.573,-3.689,-0.569,-0.686,0.992,0.423,1.466,0.000
3.710,2.406,-1.825,-4.793,0.088,6.582,-1.364,2.468,-4.698,1.925,-3.505,2.747,-4.428,0.337,0.000
-0.273,0.341,-4.533,0.278,1.960,1.556,-1.238,-1.580,-0.920,-0.639,-1.395,-2.645,-0.268,1.661,0.000
-1.772,-0.769,0.190,2.768,-1.547,0.597,-0.134,-3.749,0.606,0.355,0.585,-1.530,0.211,1.796,1.000
2.192,-1.113,2.105,2.231,0.882,-1.125,-0.939,2.688,-1.236,-0.231,-0.543,0.957,2.378,-0.872,0.000
-0.354,-1.606,1.934,-0.596,0.091,-1.945,0.087,1.168,-2.181,3.507,-3.166,0.932,0.188,1.102,1.000
-0.909,-1.842,1.225,4.021,-2.783,2.104,0.554,-6.276,1.988,-2.411,1.070,-4.313,2.757,1.057,1.000
2.312,0.836,-2.149,-2.166,1.653,3.657,-3.293,0.617,-3.621,-0.330,-1.548,-0.017,-1.268,3.061,0.000
2.328,-0.793,3.548,2.188,-0.803,2.974,0.010,-1.340,1.783,3.419,-1.875,1.494,2.307,-0.967,1.000
-0.097,-2.571,3.504,3.779,-2.030,1.894,-2.053,0.429,-0.350,-0.047,-6.773,0.235,0.205,3.768,1.000
1.277,-0.562,-0.752,1.059,1.999,-2.197,1.641,0.474,-2.331,1.987,0.147,2.133,-0.073,0.586,1.000
-2.027,-0.065,2.019,-0.964,1.571,3.606,1.034,0.777,4.120,-4.107,-4.964,2.528,-2.392,-2.856,1.000
0.997,1.817,4.134,1.324,-0.661,-0.883,-0.399,-0.180,-0.505,-2.971,0.022,-1.110,1.268,-2.135,0.000
0.518,4.019,2.931,-0.289,2.779,0.317,-0.799,-1.233,-0.992,-5.090,1.654,2.144,0.351,-3.430,0.000
1.033,0.173,1.657,3.816,-6.305,-0.944,3.320,-0.053,-1.242,-2.892,-2.904,0.712,2.036,-1.228,1.000
-2.743,2.014,0.653,1.566,-0.565,-0.785,-3.294,4.559,-2.221,-2.509,-5.185,3.704,0.001,-3.682,0.000
3.537,-3.716,5.217,2.489,0.199,3.279,-0.609,1.805,-2.528,1.265,-3.498,0.729,-0.461,0.989,1.000
-3.891,-1.007,2.210,2.194,-0.648,-5.655,-1.493,-0.637,2.065,0.398,2.503,-1.953,2.420,-2.016,0.000
-1.655,2.057,1.982,0.784,-4.375,-0.508,-1.943,2.496,-3.476,2.282,-3.651,-2.629,-1.561,1.175,1.000
-4.209,-1.624,-0.466,1.305,1.255,-0.861,-3.238,-0.749,3.814,-1.513,-0.663,-1.278,-0.873,1.077,0.000
3.045,0.281,-0.307,-1.433,-0.674,2.149,3.228,0.768,-1.144,-3.217,2.538,-2.384,0.876,0.137,1.000
0.113,1.267,-0.065,1.518,-1.275,-0.034,0.353,-3.205,4.895,-0.696,-0.487,-2.689,0.068,1.287,0.000
1.478,-0.076,1.424,2.255,-2.373,1.931,0.276,-0.093,-1.161,0.557,-1.062,-1.137,-0.367,-1.148,1.000
-1.056,-0.747,1.730,2.974,-3.359,0.439,0.056,0.387,2.988,1.580,-0.825,1.996,2.867,-1.445,0.000
1.084,2.257,0.123,-2.646,-3.700,-1.572,1.695,1.564,-2.862,1.792,1.717,-0.437,-0.367,-3.669,1.000
0.411,1.710,2.655,-1.582,2.311,2.894,1.442,-1.019,-3.303,0.718,-3.467,-2.534,-2.454,-3.148,1.000
-0.927,1.650,0.801,5.052,-0.688,1.639,0.578,-0.844,1.925,2.630,0.443,1.930,-0.983,-3.485,1.000
-2.236,-2.924,2.806,4.755,-2.832,-3.791,-0.545,1.620,3.429,-0.555,-0.625,-0.608,1.566,-0.548,0.000
5.939,-0.076,4.527,-1.249,-0.951,0.838,1.296,1.810,-0.891,3.163,-2.574,0.574,1.893,-2.770,1.000
0.937,-0.155,0.206,2.720,-2.052,-1.784,-2.493,1.214,3.352,-3.118,-1.981,-1.743,0.318,-0.240,0.000
-0.821,-1.206,1.622,2.837,-0.108,0.410,-1.845,-0.850,-1.636,4.721,-0.416,-1.115,0.791,0.779,1.000
4.196,-2.072,1.362,-2.378,-0.051,2.075,4.080,0.086,-0.351,-3.664,3.297,-2.553,0.280,-0.904,1.000
-1.864,0.407,-1.156,1.036,0.046,-2.637,-1.152,-1.078,3.453,-1.581,-0.564,-1.185,0.069,0.336,0.000
-1.665,2.427,-1.327,0.556,1.181,1.026,-1.296,-0.060,4.038,0.292,2.437,-4.071,0.742,-2.346,0.000
2.131,-3.021,2.870,-0.266,0.061,3.187,1.596,-4.125,-0.074,1.681,1.629,0.925,5.930,3.371,1.000
3.650,-2.113,3.241,3.714,2.840,5.159,0.266,-1.023,2.346,5.659,-5.546,-2.052,2.064,1.899,1.000
-0.459,3.365,-2.326,2.087,3.944,-0.352,-4.115,-0.875,-0.387,-2.391,-0.318,0.786,-3.744,-1.154,0.000
-1.604,-3.083,3.988,1.130,-2.651,0.557,2.328,-1.714,5.486,0.559,2.274,-0.865,4.892,-0.439,0.000
1.774,0.012,0.937,-3.167,0.648,1.339,-4.668,-2.436,-0.560,5.250,-0.069,-0.952,2.727,0.672,0.000
1.539,-0.319,0.805,-1.002,-1.674,2.122,1.290,1.024,-2.135,2.501,-1.268,-0.633,0.222,-0.295,1.000
-0.094,1.421,1.680,-1.053,3.135,1.963,2.460,-0.662,-2.666,1.021,-1.257,-0.721,-1.073,-4.146,1.000
-3.899,0.448,6.679,3.034,-2.550,-5.907,0.646,-2.210,-1.412,-1.194,1.474,-1.695,-0.233,0.030,0.000
-2.238,1.548,5.038,0.162,2.319,-2.179,1.116,2.688,-0.111,-0.414,1.271,-0.820,4.793,-1.174,0.000
-2.633,1.143,-0.188,-1.277,-5.679,-5.803,-0.507,2.008,-3.198,1.397,-3.535,-3.050,-2.509,0.656,1.000
2.186,-0.729,1.856,-1.221,-0.102,-2.027,-0.608,1.725,0.336,0.226,1.633,0.703,3.768,-0.322,0.000
-1.191,-1.654,-1.238,0.828,-2.293,1.659,2.444,-3.161,-1.806,-2.137,1.175,-2.656,0.413,4.105,1.000
1.414,1.844,-2.481,1.634,1.071,1.058,-0.548,-0.910,-0.637,0.639,-1.275,-4.449,0.310,0.469,0.000
0.841,-2.294,6.363,3.914,-2.350,4.073,-1.638,-2.309,-0.305,2.465,-1.682,-1.835,2.470,1.701,1.000
0.556,0.996,3.576,-1.898,1.992,4.393,0.426,0.705,4.199,-2.786,1.257,-0.012,0.943,1.179,1.000
-1.469,1.171,1.606,4.149,-1.478,2.715,-0.596,0.795,-2.107,-1.917,-0.065,-0.091,-1.659,0.783,1.000
0.435,3.545,3.601,0.299,-1.136,-0.041,3.229,-3.034,1.762,-2.965,1.371,-3.637,4.148,-3.269,0.000
4.668,5.934,0.754,-3.372,0.684,0.875,-0.461,0.341,-6.425,-1.277,-4.691,-4.822,-4.162,0.544,1.000
-0.023,2.943,-3.790,-0.786,2.793,-0.417,-2.055,-1.888,1.216,-1.475,0.610,-5.477,1.851,-1.521,0.000
-0.864,-1.616,-1.698,1.284,-0.615,-2.412,-2.752,1.888,3.836,-0.859,-0.898,-0.594,1.086,0.014,0.000
-1.161,0.454,-2.748,1.178,-1.159,-1.382,0.139,-1.202,2.490,0.533,0.149,0.459,0.467,2.291,0.000
-1.211,-2.484,-2.731,-1.501,-1.446,1.884,0.765,-1.416,-2.094,0.129,-1.705,-0.683,-0.462,3.946,0.000
0.476,-2.819,3.166,3.348,-0.708,3.746,0.114,-1.897,2.266,-1.233,-5.529,-0.977,1.140,3.080,1.000
-2.995,-0.861,1.830,0.713,-2.027,2.435,1.101,-1.137,-0.868,0.827,1.564,-0.541,-1.348,2.288,1.000
-0.828,1.341,-1.313,0.335,2.725,-1.629,0.500,1.459,-1.811,1.116,-0.876,-1.189,6.943,-0.825,0.000
1.825,1.338,1.716,-0.610,-3.480,2.091,-0.177,1.063,-2.955,2.681,-0.106,-1.436,1.331,0.288,1.000
0.588,0.501,5.449,3.015,-0.954,-2.213,0.996,1.506,-1.710,-1.488,-0.863,-0.299,1.728,-1.602,0.000
-1.345,0.821,3.870,-0.603,1.577,3.843,-5.864,2.805,-2.432,-2.281,2.758,-6.026,3.012,0.082,0.000
2.022,1.660,-2.171,-5.681,5.747,1.274,-1.214,-0.644,-1.964,0.980,-0.775,-1.160,3.350,-2.113,0.000
0.154,0.372,-0.593,2.001,-1.398,0.218,-0.442,-1.459,-1.692,1.580,0.473,-1.870,0.892,-0.745,1.000
3.229,-3.728,3.015,0.345,-1.875,3.037,0.883,0.197,-1.210,0.747,-1.914,1.676,0.839,1.179,1.000
-3.519,-1.418,0.076,2.121,-2.385,0.281,-0.961,-1.868,-1.719,0.116,0.913,0.068,-0.971,2.792,1.000
0.451,3.594,1.489,2.426,-1.897,2.026,0.476,-4.128,-0.181,-2.029,-4.505,-4.426,-1.468,1.854,1.000
-2.711,-0.686,1.783,1.745,-3.439,-2.139,3.722,1.753,1.677,-2.129,-2.314,1.742,1.356,-7.058,1.000
3.778,0.864,0.560,-3.998,-0.003,3.293,-1.349,-0.674,-3.449,1.806,-3.162,2.708,-0.762,3.589,0.000
-1.333,0.407,0.364,1.016,1.648,0.560,-2.053,-1.062,0.336,-0.217,0.782,0.365,0.457,-0.868,0.000
0.780,4.011,2.004,1.772,-1.791,1.802,1.170,-1.654,-0.010,0.001,-2.923,-3.290,-1.695,-0.947,1.000
-2.014,1.057,3.067,-0.192,1.583,-4.523,0.042,-0.625,0.371,-4.156,2.458,-1.242,1.704,-2.602,0.000
0.207,4.037,-0.320,-1.837,0.452,2.158,-1.674,0.373,-1.525,-0.497,-0.778,-2.269,0.703,0.397,0.000
0.551,1.203,0.875,3.619,-0.174,2.639,2.018,-1.429,2.022,-1.916,-2.783,5.025,-1.033,-1.714,1.000
-0.440,-4.196,5.382,3.391,-2.067,0.087,-1.644,-4.476,3.233,-1.776,2.159,-0.780,2.474,1.010,1.000
-1.696,-0.049,2.467,3.704,-0.040,3.240,0.935,-0.203,3.776,-0.193,-2.287,0.896,-0.517,-3.394,1.000
3.761,-4.361,2.230,1.765,2.049,2.340,1.541,-2.122,-0.441,1.349,-3.360,-1.696,2.620,3.102,1.000
2.443,-0.506,0.621,0.306,4.288,1.449,-1.071,-2.325,-0.351,1.452,2.260,-1.451,-1.113,3.772,0.000
3.902,0.645,1.442,3.437,-1.682,3.502,0.669,-2.568,2.487,3.258,-3.417,-1.152,4.705,-0.152,1.000
0.513,0.295,1.225,0.100,-0.287,4.187,2.325,0.249,-0.355,0.079,0.346,-1.570,-0.841,-2.743,1.000
4.352,1.939,1.798,-0.490,-2.338,2.244,-2.473,-0.960,2.011,2.163,-0.018,-0.880,0.578,-0.066,0.000
-1.182,-1.037,3.723,2.368,-2.725,3.288,-1.215,0.095,-0.758,-1.175,-4.051,1.573,1.842,4.284,1.000
-2.344,-2.268,1.786,2.591,1.553,-0.367,-4.017,0.655,1.979,-0.285,2.067,1.393,-1.949,1.910,0.000
3.384,-5.180,4.621,0.703,0.105,3.149,1.181,1.664,-2.382,0.305,-4.365,0.877,-0.031,4.167,1.000
3.585,4.059,-0.686,3.800,0.326,2.835,1.494,-3.349,-1.529,-2.772,-6.585,1.421,-3.705,1.753,1.000
-1.380,4.806,0.285,4.725,-6.376,1.183,-2.402,0.047,-0.613,3.108,-5.317,-5.778,-4.562,-1.312,1.000
2.799,0.384,-0.720,2.407,-1.427,3.529,0.843,-2.000,2.608,-2.579,0.561,-3.344,-2.606,1.194,1.000
2.129,4.177,-1.106,0.666,3.392,-0.423,-2.823,-2.220,-2.193,-0.268,1.953,-0.844,-1.662,-0.692,0.000
-4.484,4.725,-1.013,3.295,-4.289,-2.788,-1.792,-3.290,0.661,1.391,-2.547,-6.715,2.033,1.187,1.000
-1.680,-0.866,-0.732,1.120,0.402,-2.137,-1.596,-0.080,4.761,-2.365,0.129,-2.020,1.531,-0.532,0.000
-0.933,-2.110,-0.067,2.438,0.269,-2.912,-3.278,2.431,3.426,-0.555,0.693,1.528,1.214,-1.970,0.000
0.465,-2.013,2.984,-2.538,2.057,1.716,2.773,-0.228,-1.127,-2.748,-0.157,-1.364,0.941,-2.508,1.000
4.990,2.888,-4.295,0.055,3.708,-0.199,-1.085,-1.722,-3.156,0.545,-2.609,-0.668,1.564,1.011,0.000
-0.544,1.540,0.145,2.791,0.156,0.544,-2.514,1.683,-0.491,-0.140,-0.848,1.031,1.444,-2.717,0.000
-3.367,-0.521,3.137,4.048,-2.315,0.980,-1.477,-1.290,0.855,1.680,-0.725,-0.235,-0.317,-0.371,1.000
-0.857,1.624,-0.811,2.860,-2.495,-0.264,4.172,2.148,-2.497,0.685,-1.848,-0.059,0.063,-4.781,1.000
1.243,-1.996,1.242,4.934,-2.106,2.331,-0.085,-1.180,0.015,2.587,-2.165,-0.123,-0.234,1.078,1.000
1.743,4.620,-7.077,5.504,0.300,-1.761,-1.530,-3.257,-3.040,-1.302,-0.544,-4.687,2.267,2.658,0.000
-0.168,4.833,-0.370,-3.877,-3.732,3.066,5.025,8.963,-5.790,0.158,-1.071,-0.042,2.185,-4.170,1.000
-2.766,-1.130,5.231,4.529,-1.289,-3.407,1.384,-0.405,0.463,0.242,1.268,-0.738,1.502,-0.536,0.000
1.163,0.180,0.233,4.571,1.160,0.925,-2.925,0.903,0.611,-1.605,-1.476,-1.035,-1.679,0.467,0.000
0.556,-0.496,1.992,-2.125,-0.568,0.122,1.012,0.740,-3.683,0.774,-3.728,2.994,1.710,5.630,0.000
-2.518,3.407,0.364,1.531,5.379,-1.898,-1.843,1.827,-1.947,-0.806,2.001,-4.966,5.566,-1.057,0.000
-0.346,0.115,1.638,-1.236,2.114,-1.935,0.411,-3.368,0.648,1.564,0.146,-1.945,-0.573,2.052,0.000
-4.569,-0.087,0.770,3.212,1.089,0.508,-1.565,-3.409,4.440,-0.176,3.320,-2.317,0.261,-0.503,0.000
4.714,-2.234,2.104,1.624,1.034,5.331,1.370,1.158,-1.677,2.719,-0.506,1.706,-0.408,0.354,1.000
3.100,0.827,1.930,2.100,-0.066,1.247,-0.590,-3.558,-3.686,-1.279,-2.002,-1.883,-0.453,2.468,1.000
6.391,5.312,-2.932,0.514,4.442,0.226,-2.561,-2.289,-5.072,-1.289,-1.742,-2.356,2.687,0.879,0.000
-3.802,-3.010,5.623,1.980,-0.182,-2.069,-3.353,1.144,-0.341,1.387,1.983,4.332,0.669,-0.310,0.000
0.421,-1.441,1.741,0.274,2.178,1.239,-0.932,-2.373,0.687,-2.264,-1.420,-1.518,-1.736,0.781,1.000
2.081,1.002,0.314,-3.123,-0.862,-0.254,3.871,0.601,-6.220,-3.820,-0.621,-2.135,2.652,0.358,1.000
4.261,1.318,-0.357,-0.423,0.862,1.196,-1.491,0.527,-4.146,1.471,-2.634,1.480,0.125,2.295,0.000
-1.079,1.200,1.691,3.665,-0.779,3.851,0.659,-0.596,-0.327,0.060,-2.856,0.389,0.842,0.258,1.000
0.052,-0.544,3.450,2.805,-1.073,0.307,-2.042,-0.456,-2.010,1.461,-4.310,-0.132,4.299,3.741,1.000
-4.186,1.408,6.159,-1.014,-0.905,-6.231,3.136,-2.310,-0.866,-1.048,2.215,-1.929,4.371,-3.253,0.000
3.403,3.502,1.997,0.185,2.920,1.295,-1.894,3.230,-3.887,-1.427,-0.408,-0.769,-1.296,2.091,0.000
2.986,-0.997,2.512,-1.126,2.759,2.498,2.341,-4.390,-3.154,-3.800,-0.751,-1.231,1.202,2.391,1.000
-0.221,-0.632,-0.807,-1.290,-1.435,-0.561,2.504,-2.233,-0.555,0.715,2.048,-1.346,0.628,1.041,1.000
-2.928,0.634,6.780,0.906,-3.765,0.461,2.531,-4.356,1.566,0.671,1.677,-0.452,1.466,1.587,0.000
3.766,3.950,2.260,0.256,4.456,0.092,-3.735,2.733,-4.259,2.229,-1.354,0.360,1.949,-0.130,0.000
-3.011,2.634,0.253,1.547,-4.281,0.183,-1.399,-4.951,2.834,-0.409,-1.462,-4.637,-1.301,1.941,0.000
0.182,1.903,2.727,2.359,-1.751,0.938,3.108,-0.108,-0.522,1.148,0.192,-2.202,1.669,-2.759,1.000
1.810,-3.377,1.302,-5.018,-0.351,4.437,-2.208,-1.220,-2.606,-0.643,-0.634,0.919,-1.809,6.093,0.000
-2.687,0.122,3.221,1.154,-1.027,0.567,-0.207,-1.337,0.124,2.232,1.192,0.322,2.528,-1.376,0.000
1.394,0.942,-0.907,-5.417,1.072,2.398,-1.325,-0.295,-0.623,0.807,-0.469,1.478,1.936,1.219,0.000
4.925,2.032,0.103,1.152,4.866,-0.803,-0.694,-0.934,-1.388,-0.430,-1.370,-2.330,-0.751,1.151,0.000
3.155,-1.391,-2.296,6.837,-1.023,-2.507,-2.139,-5.706,0.091,0.812,-0.831,-4.467,-0.493,4.139,0.000
1.233,1.629,2.229,-0.302,-1.891,0.438,0.476,-0.260,-1.295,-3.602,-3.752,-0.345,-0.397,0.692,1.000
4.533,-1.746,1.940,-1.988,2.902,0.787,4.462,0.862,-0.562,5.357,-0.557,0.601,0.437,-1.240,1.000
-1.255,1.712,0.958,4.260,-2.878,-1.433,-3.700,-1.932,-1.102,2.393,-2.436,-0.840,3.666,-0.471,1.000
-2.158,-1.199,-1.071,1.615,0.613,-1.352,1.847,-3.238,1.456,4.013,-1.833,-2.229,0.296,-0.767,0.000
0.745,4.220,-0.229,-1.848,-0.868,3.264,4.542,3.288,-1.149,-0.944,-1.243,-1.179,-0.872,-4.416,1.000
-0.888,-0.625,4.179,1.981,-1.479,2.030,-1.844,-1.853,-0.992,-0.105,-3.180,-0.773,-0.199,0.400,1.000
2.783,-2.124,1.491,0.306,-1.812,1.217,0.124,-3.056,-0.866,-3.166,1.058,0.586,-1.116,1.644,1.000
-1.631,0.346,-0.252,2.645,-2.356,1.361,0.845,-2.409,1.520,1.183,-0.881,-1.880,-0.494,0.908,1.000
-0.493,0.596,0.350,-1.814,-1.769,-2.936,1.110,2.030,-3.972,3.660,-0.567,-0.761,-1.922,0.993,1.000
1.002,2.352,0.356,-1.333,-0.121,0.951,-0.443,-1.321,-0.916,3.915,-0.916,-0.084,2.986,-1.764,0.000
0.785,0.588,2.658,0.744,-1.384,0.504,-1.858,2.096,-1.022,-1.180,-3.011,1.829,0.514,-0.486,0.000
0.155,-3.833,0.650,0.784,1.682,2.168,3.831,-1.004,-1.976,-1.180,0.492,0.739,-0.137,4.636,1.000
0.452,5.499,-0.057,0.402,2.932,5.367,-3.162,-1.761,-3.099,-0.312,0.206,-0.210,-0.734,-2.442,0.000
-1.014,1.466,-2.950,-1.961,7.181,-1.399,0.340,0.074,-0.462,-2.597,2.441,-3.136,4.582,-1.549,0.000
1.094,2.005,2.405,3.041,3.325,-3.019,-0.632,0.363,-1.071,-2.842,2.434,0.752,0.414,-3.442,0.000
-2.387,0.809,0.165,-5.682,3.180,2.633,0.062,1.456,-0.572,-1.468,1.092,-1.226,1.981,-1.381,0.000
3.600,-1.254,-2.697,-4.582,3.884,2.778,-1.438,-1.547,-2.463,-0.022,-2.766,2.134,-2.378,2.488,0.000
2.237,-0.265,-1.012,-1.764,-0.351,-2.350,2.210,-1.664,-1.781,2.489,-0.220,-2.980,2.813,-0.541,1.000
1.090,1.431,-0.095,2.067,-1.892,3.038,-0.085,-2.822,2.051,4.470,0.298,-1.904,1.897,-2.647,1.000
0.674,2.005,0.106,2.866,3.491,1.571,-2.904,-0.161,0.175,-2.886,0.128,1.010,-2.711,-0.104,0.000
0.712,1.581,-3.065,3.751,-6.335,-3.281,-1.332,-1.021,-7.418,0.541,-4.699,0.092,-4.173,0.195,1.000
-2.367,0.398,6.018,1.373,3.169,-5.116,1.554,-0.813,-2.152,-2.093,4.450,-0.071,0.428,-1.072,0.000
2.606,1.405,1.788,-0.688,0.727,1.142,-3.003,0.406,-0.044,-0.221,1.835,-1.929,0.839,2.004,0.000
0.724,-1.592,2.244,6.475,-0.924,5.608,-1.783,-2.336,1.609,1.496,-2.497,-3.502,0.641,0.553,1.000
-1.103,-0.507,1.056,-1.375,-2.732,-2.822,0.863,-1.982,2.906,1.483,0.099,0.791,2.849,0.432,0.000
3.084,-5.678,3.025,0.852,2.257,3.707,2.797,-4.787,-0.910,-2.669,-2.492,-0.822,6.042,6.106,1.000
1.936,-3.393,4.175,-4.813,2.179,-1.099,1.830,-1.847,-2.039,-3.119,2.752,-2.888,0.858,-2.762,1.000
-1.367,4.256,-0.401,2.550,4.875,0.449,-5.354,-1.254,-3.391,-2.012,-0.437,2.648,-5.911,-1.223,0.000
1.091,-2.817,0.063,-1.049,2.004,1.242,0.676,-0.365,0.052,-5.433,-1.707,2.614,-0.930,0.490,1.000
3.538,1.397,-1.108,0.294,-2.651,-1.551,-1.181,-3.455,-6.439,-1.250,-0.065,-2.792,-1.784,4.411,1.000
1.744,-2.828,-0.259,-0.957,0.577,0.348,2.294,-1.730,-2.306,0.639,0.261,-0.122,2.409,3.678,1.000
0.220,-0.928,2.408,-3.841,1.869,3.264,0.337,0.647,-1.170,-2.544,-1.429,-2.501,-1.283,-0.832,1.000
-1.504,-0.047,-4.864,-0.105,-1.270,2.052,1.403,-1.293,-0.752,1.731,-3.255,-0.630,-1.101,1.274,0.000
-0.693,1.065,-1.097,1.318,-1.235,1.962,0.395,3.058,-2.107,2.307,0.339,-0.311,-1.586,-2.638,1.000
1.306,-0.554,0.788,-2.849,1.158,0.100,-0.797,-0.531,-2.653,4.563,-2.537,2.196,2.273,2.022,0.000
-1.716,-2.886,-0.389,1.432,-0.321,-0.910,3.527,-2.629,-0.615,-1.471,0.722,-0.347,0.758,4.350,1.000
2.043,2.939,-3.426,-2.726,1.828,1.341,0.337,-1.863,-1.477,0.338,-0.679,-1.940,2.270,-1.084,0.000
0.055,2.432,-5.848,1.402,0.229,1.249,0.154,-1.426,-1.525,-0.901,-1.547,-2.692,-0.037,1.253,0.000
-0.542,0.901,0.096,0.664,-3.340,-0.526,1.622,2.264,-2.551,0.549,1.010,-1.163,0.996,-3.176,1.000
-1.651,-3.708,1.089,5.695,1.690,3.804,0.026,-4.553,2.293,0.307,-3.303,-1.133,3.635,6.142,1.000
2.792,-1.108,2.641,1.717,1.003,-0.766,-1.079,-1.077,-3.556,-0.476,-2.426,-0.867,-0.097,6.549,0.000
