1.514,-5.838,0.587,-6.156,1.434,3.018,2.073,3.177,-2.704,-2.763,-9.775,2.031,3.730,1.272,3.685,-1.451,-8.591,4.234,-0.100,3.913,-3.547,-5.532,0.000
-4.577,1.372,3.281,4.386,2.222,-0.579,-1.182,0.820,-4.458,-0.886,1.491,0.024,-0.608,-0.280,4.966,-1.151,-3.368,-5.046,-6.728,-3.754,-0.315,-4.376,0.000
4.789,-1.269,0.618,-2.235,1.304,1.399,3.898,5.498,3.489,-4.446,-2.760,0.738,0.654,-3.711,-2.077,-3.122,0.322,-2.717,0.775,3.701,1.134,4.136,0.000
-2.685,1.457,-2.921,1.685,-2.037,-1.784,2.009,-1.267,-2.388,-0.907,-1.834,-1.020,2.898,4.025,-0.369,0.132,-4.733,1.192,1.601,-3.156,-3.032,-0.193,1.000
0.867,-1.843,-3.456,-0.801,-0.935,1.799,-2.805,4.720,-0.425,1.042,-3.696,-0.943,1.147,0.772,0.090,0.693,-1.593,-2.704,-0.923,-0.828,-2.550,0.978,1.000
-0.663,-0.293,-1.972,-1.022,4.968,-4.480,1.234,-0.105,1.741,4.019,-1.486,-0.700,-3.606,3.687,8.054,-1.527,-1.338,1.763,0.768,-2.112,4.587,2.716,0.000
-2.269,0.811,2.068,4.434,3.448,-1.711,0.646,1.946,1.078,-2.456,-1.162,1.254,-0.096,-4.036,0.629,0.395,-1.582,1.602,-0.693,1.257,0.146,-0.642,0.000
-2.073,1.704,-4.247,-3.682,0.766,4.215,1.951,6.422,-4.966,-1.664,-5.066,-3.123,0.121,2.097,1.146,-2.021,-2.033,1.046,-3.126,1.282,1.075,-0.628,0.000
-6.955,0.809,-1.342,0.735,2.515,-1.883,1.811,0.997,2.202,1.172,-1.770,5.164,-2.843,0.375,3.099,0.277,-1.311,2.336,1.677,1.412,2.328,0.224,0.000
1.587,0.982,2.703,2.869,3.267,-1.251,3.563,2.831,2.969,-4.387,0.116,-4.945,5.491,0.040,1.143,-4.350,-2.417,2.089,6.935,-2.888,-0.199,-3.205,0.000
2.055,-3.940,1.644,-2.032,0.780,-1.577,-0.804,-0.059,-1.307,-4.586,0.797,-0.497,6.601,0.689,1.704,2.532,0.788,-3.824,3.051,4.417,-2.366,2.386,0.000
-0.293,-2.301,-1.041,-2.025,3.896,2.806,4.529,8.923,-3.268,0.927,-5.856,-0.255,-2.015,0.165,1.513,-1.272,0.307,-5.525,2.696,-1.449,-1.493,0.241,0.000
-1.227,5.460,-3.262,-4.020,2.791,0.197,-1.830,-0.083,-1.403,0.634,0.680,-0.340,2.563,0.029,1.516,-0.159,0.039,-5.204,1.292,2.807,1.455,2.919,0.000
-0.471,-1.647,3.360,-0.584,-0.828,2.806,-0.777,-0.099,2.948,-1.064,-1.904,3.111,5.842,1.814,-5.131,-0.896,0.936,-1.294,-2.881,-0.255,1.417,-3.407,1.000
1.801,0.309,-0.065,1.066,-1.738,3.212,-0.336,-3.624,4.014,-1.100,1.718,-4.646,0.981,-0.642,1.651,-6.513,-0.389,1.483,1.756,0.576,5.774,-3.683,1.000
0.052,-3.370,1.263,-3.206,-1.324,0.778,0.593,-0.057,-3.416,-4.767,-1.902,0.720,5.783,-0.929,-1.163,-2.653,-3.853,-0.156,-3.765,1.704,0.436,-2.109,0.000
2.740,0.551,-1.082,-4.388,3.057,0.871,3.618,-5.863,3.895,-3.411,-3.293,-1.679,4.840,-0.925,-1.522,-0.173,1.586,1.399,-0.477,6.940,0.611,-0.712,1.000
3.463,2.504,1.155,2.869,-2.367,3.602,-3.848,2.132,-0.001,-1.692,0.394,0.926,-1.398,0.371,-1.217,-2.207,-0.460,-1.897,5.343,-1.342,-1.099,0.633,1.000
0.903,-5.800,2.583,2.147,-2.466,-2.748,0.874,-1.571,2.359,1.019,-3.193,2.816,-0.884,-0.574,3.697,-0.371,2.559,2.506,-1.129,0.037,-0.754,1.479,0.000
4.405,4.746,3.747,-2.531,3.102,-1.400,-2.320,1.388,-0.713,-5.752,-0.539,-4.605,-1.563,5.206,-3.188,-0.144,5.178,-2.962,5.793,1.272,0.580,-2.947,1.000
5.379,-4.221,4.589,-1.428,0.611,0.405,5.247,2.467,-0.897,-3.772,-6.069,-3.279,-3.169,-2.256,-0.259,3.707,-2.657,2.645,3.661,0.860,-1.493,3.794,0.000
1.268,-0.744,0.099,-0.367,2.896,-1.244,-0.297,-1.809,2.568,-0.008,-2.515,-0.303,-1.829,-1.909,-0.767,3.471,0.749,0.321,3.111,0.353,-2.846,4.538,1.000
-1.826,-2.809,-7.077,0.481,-3.541,0.862,-3.359,4.637,-1.570,4.549,-4.101,0.888,-0.663,4.695,1.436,2.568,-4.914,-2.827,2.124,-3.442,-3.542,-2.537,1.000
-1.515,-4.674,4.806,4.033,0.006,-0.197,-2.094,-0.944,-1.867,-1.604,0.933,-0.100,2.432,4.459,2.032,-0.205,-0.399,-1.574,-4.527,-1.586,4.993,-4.229,1.000
1.866,2.177,-4.113,-1.525,-5.882,-0.555,-1.334,-3.100,-4.169,1.563,-3.225,-3.187,2.506,4.619,4.016,5.404,-0.133,0.106,-1.617,-0.711,-2.520,-2.049,0.000
-4.113,3.842,-2.117,2.711,-1.006,-7.625,-5.721,0.383,-3.788,-3.282,4.330,1.011,-4.101,-0.206,4.218,1.827,4.476,1.026,-3.399,-4.357,3.487,4.290,0.000
-1.800,0.177,-0.438,0.485,-6.424,-4.580,9.145,0.916,0.681,-4.262,-0.771,-3.053,-0.423,0.829,6.072,0.465,-3.225,2.438,-6.183,0.773,-2.718,1.345,0.000
-3.364,1.640,2.069,-3.465,-4.203,-0.317,3.406,-5.726,-1.750,-0.974,1.827,-1.100,2.220,-3.326,3.224,-2.323,-0.637,2.915,-4.768,3.283,2.959,0.204,0.000
2.928,-4.567,0.884,2.721,0.336,-0.093,-1.238,4.460,-1.612,4.520,0.894,-7.058,-0.675,1.329,4.094,-1.409,-0.440,-1.116,-1.701,-1.893,1.650,-1.149,1.000
1.396,1.333,3.290,-3.305,-0.364,-0.513,-2.946,-0.737,2.041,0.019,1.787,-0.051,4.256,-3.195,-1.697,5.018,-1.679,-4.764,4.076,1.101,-5.143,1.981,0.000
2.097,3.390,-0.326,3.886,-4.696,-0.917,-5.426,-1.763,-0.647,-2.957,-0.614,1.124,-4.911,-0.771,-1.459,5.103,2.424,2.202,2.299,1.533,3.430,5.052,1.000
-2.006,-1.489,0.562,2.972,1.406,-5.194,0.504,-1.581,-1.205,-3.299,-1.663,-3.136,1.409,-1.615,1.203,-2.528,-3.452,-0.329,-2.725,-1.531,0.484,-0.891,0.000
-0.782,-0.886,3.508,-0.675,-3.259,-1.742,-1.308,-1.957,-4.133,2.499,3.656,5.436,6.247,0.763,2.312,-0.196,-3.265,-0.893,-2.046,5.503,0.846,0.681,0.000
-1.156,-0.174,0.593,3.676,-0.829,-3.980,-2.311,-2.175,-4.087,-5.608,-0.080,-1.060,1.590,1.589,-0.963,-2.309,0.039,1.583,-4.819,0.395,4.567,-0.503,1.000
-4.276,6.649,-4.086,-0.712,-1.377,1.408,1.198,3.062,1.397,-4.854,-0.868,-3.318,0.884,-1.123,-2.079,0.108,-0.348,1.792,3.239,-1.970,1.077,-6.139,0.000
-1.485,-0.344,-0.191,0.952,4.519,-0.385,-3.623,-1.980,2.931,0.366,2.682,0.809,-1.286,2.332,-1.156,-3.652,-0.822,-0.404,1.025,3.887,1.974,2.045,1.000
1.854,-1.212,2.748,0.846,-2.779,-2.801,-0.071,-1.256,2.044,-8.230,3.723,-4.247,2.059,-5.926,0.376,2.900,0.546,-1.854,1.979,2.943,-1.147,5.624,0.000
4.628,-2.019,0.062,-3.646,8.340,4.044,-5.959,2.648,-1.417,0.569,-3.892,5.177,6.299,-3.851,-2.943,-4.874,-5.938,-2.422,4.390,2.629,0.001,-1.848,0.000
-3.116,-10.639,3.262,-1.867,-6.617,-3.383,-4.238,4.260,-1.227,-5.003,3.702,-2.696,3.837,-4.594,-0.749,-0.036,2.629,-6.062,0.190,3.902,-2.566,-2.112,0.000
-0.070,2.934,0.591,3.659,-2.145,2.178,-5.428,1.096,-1.055,0.441,3.993,0.990,-9.146,2.401,1.517,-1.429,-0.639,-5.078,4.676,-2.557,-3.507,-4.668,1.000
-0.736,-1.797,3.561,2.973,-0.577,0.280,2.316,-7.110,2.962,-0.616,-2.068,0.260,7.716,2.494,-6.630,-3.018,-5.612,-1.313,1.819,-5.507,-1.530,1.233,1.000
-2.664,2.835,-0.131,-1.287,-0.659,-0.636,-2.003,0.697,-2.253,-2.912,3.145,-2.678,4.035,-0.658,-2.719,-3.015,-0.725,-0.823,3.068,-2.517,0.771,-0.041,0.000
-0.771,-0.765,-0.759,-2.473,2.604,-1.874,-1.068,-0.315,0.112,-0.836,-0.018,2.853,-3.593,1.355,-0.268,1.850,2.251,-0.475,1.545,-2.108,0.033,3.130,1.000
-2.617,-1.238,-1.407,-2.325,4.645,0.620,-1.363,2.230,4.746,-2.251,-0.137,-0.432,3.362,3.325,-3.659,-0.308,0.049,-5.590,-0.810,2.997,1.764,-2.064,1.000
2.624,-5.664,0.980,0.634,2.623,3.794,0.983,1.933,2.616,2.920,-3.300,-4.280,6.618,-0.121,0.453,1.839,-4.823,-8.392,-2.596,-4.358,0.180,0.880,1.000
0.937,-2.200,2.166,1.461,-4.046,-5.082,1.752,-3.635,-1.513,-3.369,1.804,-3.354,1.541,-3.217,0.301,2.978,-2.086,-2.451,0.716,0.766,-3.278,3.179,0.000
1.708,-0.953,-4.554,1.976,-1.674,0.036,-1.889,0.740,-2.465,5.192,-4.092,-3.892,-3.244,3.301,0.214,-3.544,-3.836,-0.019,-0.660,-5.461,0.888,-0.369,1.000
2.102,3.005,0.220,0.292,0.879,1.669,3.087,-1.689,1.036,1.894,1.069,5.145,-1.102,-0.660,-2.651,-1.886,1.965,-3.664,2.398,0.275,3.354,4.955,0.000
-0.163,-1.518,-5.794,-2.749,-0.548,5.745,4.801,-6.271,-1.110,-1.186,-0.274,8.616,0.957,-5.846,3.881,0.142,1.859,5.677,-1.745,1.985,-2.712,2.925,1.000
-2.698,3.208,-0.903,3.167,5.508,-1.468,7.216,-1.444,7.235,-2.809,-0.350,-3.861,2.327,0.899,1.475,-3.593,3.178,4.261,7.144,-1.010,3.896,-0.811,0.000
3.946,-4.013,-4.437,-2.698,-0.646,-9.093,1.958,2.062,0.165,-2.196,-3.116,-4.404,0.689,-1.601,2.987,-0.318,-5.156,6.524,2.482,-2.999,1.906,1.269,0.000
-1.240,-1.586,0.911,-1.166,1.422,-1.311,4.220,0.554,2.941,-0.149,-4.597,-0.365,4.021,2.480,0.050,2.379,-0.373,2.330,-0.134,-1.651,1.671,-4.523,0.000
0.614,0.014,-1.825,2.516,-1.718,2.666,-0.277,-2.258,3.103,-0.315,0.162,-0.576,3.006,3.807,0.250,0.543,-0.379,-2.791,3.419,-3.737,0.983,1.926,1.000
-1.813,-2.253,-0.500,2.737,-0.256,3.039,-3.581,-3.882,5.198,0.983,-2.511,1.102,0.751,-5.000,-5.774,-2.039,2.910,-1.239,-3.452,-3.316,2.584,1.398,0.000
2.608,-3.806,3.563,-2.894,-0.459,-6.019,-8.901,2.809,3.979,0.654,-2.447,-1.443,1.520,-6.623,3.533,4.002,2.307,0.267,4.428,4.916,0.969,-3.912,0.000
0.971,-0.402,0.832,0.136,-0.269,-2.335,1.239,0.522,-0.516,-4.379,3.124,-2.519,2.795,-0.717,-1.528,0.972,-3.581,-1.123,2.084,1.453,-3.653,4.764,0.000
1.449,1.473,3.458,-1.166,-4.031,-0.727,4.364,0.912,-0.877,0.434,0.595,-1.477,3.776,2.216,-0.133,2.267,-3.231,0.485,-4.672,3.698,-2.932,1.952,0.000
2.087,3.224,0.590,-2.526,2.193,2.866,0.824,2.334,0.793,3.766,-4.026,1.709,-1.800,0.060,3.548,0.412,-5.121,0.990,-0.719,0.310,-3.221,-1.029,1.000
0.660,-5.022,2.134,1.438,-1.228,0.803,0.357,4.853,-0.715,0.144,3.749,-0.891,-0.438,-1.195,0.317,-1.070,2.212,-0.324,-4.364,2.610,2.543,-6.033,1.000
1.093,3.380,-2.510,-0.089,-0.337,2.156,-6.640,-0.043,4.084,-2.935,-1.238,-3.783,-0.829,4.582,0.130,-1.839,-4.022,-2.614,0.034,9.481,-3.761,-1.297,1.000
5.711,3.036,-0.023,1.160,-2.029,0.904,3.226,-1.430,-0.123,2.602,-2.017,-1.374,-1.010,1.699,0.886,4.592,3.680,-2.544,2.934,-2.762,-0.834,3.559,0.000
-1.400,-3.039,-2.314,2.440,0.948,1.448,-0.575,1.196,1.902,1.641,0.262,1.581,-1.164,0.569,2.240,-1.825,-0.769,0.417,-3.185,-2.246,1.907,-0.275,1.000
3.780,-0.253,-3.682,3.743,5.292,-0.698,-0.478,3.666,-1.945,-2.584,-1.365,-6.671,0.350,-0.826,4.947,-3.613,-2.941,1.068,1.635,0.380,2.670,1.468,0.000
1.603,-0.570,-2.678,-1.199,-1.213,-0.041,-3.521,-2.054,3.094,-3.836,1.333,-4.279,-2.594,1.170,2.568,-0.718,-3.096,2.420,-3.079,5.172,0.633,-2.860,1.000
2.067,-0.769,-1.450,-1.050,4.403,1.343,3.849,-6.361,-2.940,2.275,1.191,1.487,-2.639,-1.357,3.123,-7.607,2.399,0.598,4.125,1.576,-1.154,-0.350,1.000
1.842,-0.527,-6.173,-1.627,3.624,-0.696,0.116,0.078,-2.082,-3.868,0.485,-3.977,-0.078,0.718,3.834,-0.611,0.554,1.049,-0.969,-4.780,5.254,2.990,0.000
-2.079,4.673,-3.007,6.646,6.337,0.661,1.802,2.505,-0.249,-6.037,1.445,-3.988,1.067,-3.996,-0.982,-3.873,-0.703,1.382,2.788,1.042,3.774,-0.711,0.000
-0.329,2.317,-4.832,-1.810,5.618,-2.214,-1.813,1.775,-0.423,-2.673,-3.244,-3.918,-5.514,-1.402,1.455,-1.636,0.173,-3.058,8.466,-0.744,3.428,3.184,0.000
-0.194,0.324,0.222,2.706,0.797,0.115,-2.161,-3.561,0.655,3.734,-1.346,0.265,1.014,2.287,1.412,1.182,-2.940,-1.844,2.343,-4.770,-2.174,3.147,1.000
1.289,2.362,-0.388,-0.695,1.280,2.554,-2.987,-4.453,2.939,-1.199,-3.519,0.998,3.622,-1.516,-3.143,-3.250,-2.227,1.251,-1.840,-0.170,1.795,-0.620,1.000
3.477,0.868,2.099,-3.695,1.505,5.252,0.051,0.993,-1.813,-2.634,-1.998,2.714,2.132,1.754,-0.037,-2.049,-0.323,0.262,1.581,2.147,-5.176,-0.654,1.000
0.870,-1.352,-5.985,-0.153,-2.090,4.549,-3.482,2.699,3.860,-0.757,-2.825,0.421,-3.379,0.134,-0.100,-1.411,-0.772,1.382,1.805,2.457,0.006,0.597,1.000
2.903,1.113,-1.300,0.887,-4.562,4.585,-3.163,-0.261,-0.306,-3.172,1.585,3.377,2.844,-0.870,1.185,-0.215,-2.326,2.446,-3.441,-0.069,-0.645,-2.136,1.000
0.233,-3.039,-3.809,-1.089,4.053,0.556,1.781,-0.442,0.541,1.948,-1.491,0.820,0.966,-2.553,-0.622,-3.883,-0.277,2.063,-0.776,0.106,5.447,5.175,0.000
1.691,-2.231,1.487,-0.304,0.879,-0.691,1.482,3.438,-1.817,0.316,-3.039,-2.222,0.220,1.203,-1.757,-1.144,-0.377,-1.301,-5.236,0.222,3.464,-1.704,1.000
-1.762,0.858,-1.891,-2.944,2.149,0.908,-0.559,-4.489,-1.333,-0.789,0.807,3.444,-4.827,-1.212,0.902,-1.401,3.747,0.443,5.464,-0.689,1.211,2.886,1.000
-0.819,-1.043,-7.543,-2.034,-2.682,2.499,-2.042,-5.188,-2.033,-2.522,4.888,2.477,-6.647,-1.719,6.380,-2.649,-0.659,4.068,-2.099,4.435,-2.411,-2.210,1.000
-0.422,-1.362,-2.436,4.722,-1.540,-0.856,-3.892,-0.209,-2.873,-2.269,-1.740,-3.207,3.492,3.975,1.875,0.730,-1.195,2.369,4.247,0.385,0.261,-3.420,1.000
0.365,-0.794,2.401,1.432,3.083,1.690,0.471,2.213,-5.612,3.869,0.349,-1.305,-3.054,-2.597,3.643,-3.940,0.883,0.534,3.559,-0.965,5.032,0.994,0.000
0.709,1.158,-3.233,-0.166,3.155,-1.066,-1.839,-4.065,3.732,-1.184,0.268,1.215,1.387,0.801,0.980,0.259,0.038,2.582,3.759,3.029,-1.564,1.455,1.000
-1.581,3.694,-0.192,1.785,4.334,-1.668,0.265,-4.009,-2.197,-8.197,2.865,-3.938,2.526,-0.865,-0.240,-4.474,-1.512,0.086,-0.187,1.759,0.843,0.360,0.000
-0.219,0.460,-3.233,0.181,2.101,-1.625,0.104,-0.530,3.485,0.762,-2.779,1.126,-0.524,2.063,4.452,-0.254,3.043,2.340,-1.918,-0.439,3.101,0.364,0.000
-0.380,1.684,4.854,3.026,-1.507,-1.999,3.131,7.586,0.875,0.141,-1.138,1.732,1.935,-6.348,-3.353,0.368,-4.635,3.899,2.927,2.551,-3.823,-2.611,0.000
3.553,-1.857,-3.271,-0.368,2.814,3.565,-5.983,2.002,-1.271,4.088,-6.340,0.115,-0.673,-0.277,0.664,2.418,-0.860,-1.033,-2.112,-0.180,1.723,-2.897,1.000
-2.026,-0.160,-0.439,-0.955,-3.375,-1.160,-1.969,0.361,1.525,-2.020,-0.681,0.994,2.899,1.540,-2.020,-1.409,-1.596,-0.990,3.924,-0.983,-3.981,2.455,1.000
4.791,1.282,-2.001,4.309,0.683,2.196,0.820,-3.528,-1.890,-1.035,5.188,-0.392,1.523,-1.540,1.550,-5.834,-1.744,2.465,5.455,-0.061,-1.587,-8.552,1.000
-1.287,-0.141,-0.399,1.588,0.865,-2.483,0.153,3.855,4.970,-0.759,-4.824,-1.753,-1.752,0.239,-0.145,3.617,0.583,6.172,1.161,-0.698,2.483,-2.890,0.000
7.297,0.377,1.552,1.592,0.556,9.877,-0.871,-8.459,9.938,6.089,-0.798,0.961,2.363,-1.249,-6.226,-3.990,0.172,-3.538,5.794,-6.127,0.456,1.775,1.000
-1.232,-3.409,-0.496,-4.546,1.076,5.712,-0.230,4.017,0.226,1.010,-1.585,6.110,3.391,3.612,1.278,-5.180,1.800,-5.161,-3.736,0.495,-1.047,0.772,1.000
0.850,-4.820,3.320,3.782,1.222,-2.699,6.476,1.385,-4.893,0.498,-0.975,-2.146,5.386,4.980,-3.311,3.597,-2.844,-2.698,-3.543,-3.318,0.026,-1.428,1.000
1.388,2.423,-3.283,-0.592,-2.091,-0.359,-5.385,0.133,2.528,10.681,1.372,-1.931,-3.947,0.346,-0.166,-2.790,-0.768,-1.605,1.198,-5.525,-1.625,1.490,1.000
0.544,1.336,3.186,2.062,4.321,0.465,0.258,-2.047,-2.417,-4.003,5.942,-2.064,4.458,-2.157,2.153,-9.365,3.339,-0.896,2.106,-0.763,2.366,6.074,0.000
-0.655,-6.655,-1.227,-3.881,-3.099,-0.339,3.180,-0.776,1.414,-6.739,-3.406,-0.059,-2.312,-5.207,3.010,-4.097,0.848,1.646,0.988,-0.632,2.186,-2.035,0.000
0.600,0.391,0.246,3.490,0.345,-2.976,-0.717,0.000,-2.333,-2.908,0.539,-0.342,2.138,-2.037,0.421,1.412,-1.220,-0.946,1.084,2.147,0.578,2.837,0.000
-0.007,2.018,1.968,0.832,0.148,0.500,0.189,-1.864,6.145,-1.262,-0.937,-0.877,-2.779,-0.007,-2.853,2.339,-0.027,-3.721,0.883,3.329,2.932,-0.063,1.000
5.230,-4.462,2.889,-2.167,0.064,1.347,0.786,2.439,-0.663,-4.289,-0.345,1.665,3.371,0.327,1.039,0.090,-1.777,0.256,2.559,3.117,0.340,3.154,0.000
-2.942,-0.044,-1.540,-0.217,2.966,-0.183,-3.260,-2.127,2.300,-2.695,-0.644,-1.940,-2.242,0.190,-3.938,0.917,1.150,-2.480,0.523,4.552,4.293,-0.118,1.000
4.502,3.812,0.628,-1.518,1.032,-0.875,-1.644,-0.517,3.206,-2.580,1.108,-3.352,4.791,1.843,-1.150,-0.024,0.242,0.098,1.397,1.033,1.022,-4.011,1.000
3.379,-0.586,-1.148,0.771,-0.712,2.288,-2.998,4.146,1.468,4.021,1.103,-1.639,-5.317,2.956,1.788,-2.921,0.155,-3.140,-2.745,-0.600,3.496,-0.810,1.000
3.383,-3.263,1.352,1.972,6.386,-4.879,0.139,2.095,1.048,-0.952,-3.453,-3.135,5.738,2.093,2.486,-0.203,0.353,2.141,-0.872,-1.312,3.706,0.623,0.000
1.758,0.938,1.014,4.607,-2.601,3.115,-1.082,-0.749,0.966,1.826,3.818,1.769,-4.254,0.685,3.259,-1.513,-1.624,-2.587,2.557,-2.397,-2.113,-4.263,1.000
1.120,2.920,-5.235,-1.489,1.521,-3.361,-1.992,-2.806,8.931,-6.313,5.187,-2.658,-3.625,1.303,3.250,-0.022,-4.972,2.805,0.671,2.267,0.833,-1.835,1.000
5.650,-3.194,1.222,-2.821,0.613,2.263,-0.836,0.365,-1.234,-3.775,-3.952,2.064,-0.047,-3.460,-0.876,-0.480,-2.647,1.166,3.138,2.020,2.896,2.485,0.000
7.277,7.823,-1.357,-3.533,2.561,-6.885,0.815,-7.501,2.057,-0.649,-0.105,-6.091,0.032,-1.416,4.229,0.701,2.467,5.321,6.706,1.030,-2.524,-0.904,1.000
-0.446,-3.214,1.028,3.049,-1.136,0.692,-3.336,0.970,-0.244,0.353,0.371,-2.584,-6.280,4.439,2.295,-1.132,-4.368,-5.809,-3.574,5.371,-1.189,-4.374,1.000
3.836,4.963,2.229,-2.501,1.381,0.165,-3.546,5.500,-0.286,0.012,-6.022,0.950,-0.917,5.102,-0.670,0.435,3.227,-0.599,3.503,4.424,-1.795,8.585,1.000
2.585,-0.916,-7.911,-1.091,-4.467,-4.131,4.267,1.834,1.643,-5.033,-5.371,-0.003,1.681,-0.903,-2.250,2.467,1.139,5.094,0.127,-4.703,2.729,-2.600,0.000
-1.754,0.095,-6.890,0.315,3.929,-2.110,-6.074,-1.070,1.888,-2.546,1.662,1.150,-2.139,3.295,3.360,-0.677,2.380,0.459,1.368,3.565,-4.358,0.452,1.000
3.400,-2.743,-0.437,0.129,0.609,-1.700,0.929,0.806,-2.089,0.440,-3.990,-0.137,-0.662,0.830,1.242,3.117,0.343,-3.118,4.328,2.111,-1.178,3.031,0.000
4.574,0.401,-0.422,-0.537,2.013,5.361,-2.305,-0.644,3.249,6.712,-3.284,-1.947,-5.002,2.633,2.575,-3.663,2.538,3.102,1.476,-1.635,5.777,-1.684,1.000
-0.636,-1.098,5.909,0.042,-0.048,-3.038,2.132,-1.872,-2.929,-2.174,2.197,-3.972,2.159,-5.851,3.095,1.883,-3.019,0.722,0.956,2.451,-1.543,3.343,0.000
2.072,5.690,-2.650,-0.027,0.673,-2.414,-6.036,-0.607,7.305,-1.120,3.717,-4.762,3.050,6.091,3.355,-6.620,1.241,-7.126,4.299,2.168,0.239,-5.623,1.000
-2.190,4.580,-0.635,3.093,0.214,-6.194,3.657,2.892,3.040,-0.429,-3.542,-2.183,0.120,1.039,3.366,4.836,-2.051,0.647,3.314,-1.775,-1.488,-4.643,0.000
-1.262,-2.759,0.012,2.386,-0.243,1.151,-1.300,-2.350,-0.419,-0.285,2.858,-2.060,-6.873,-0.846,-1.924,-1.986,2.504,-5.549,-4.196,1.195,2.369,-6.020,1.000
-4.646,4.704,-3.381,1.225,0.231,5.341,1.680,-0.261,-0.645,0.324,1.400,1.142,-1.362,-1.057,3.122,-3.300,0.224,-3.752,1.432,-0.558,0.388,-0.501,0.000
-0.258,-4.034,-2.839,-0.509,-1.703,-5.683,-5.668,4.778,-0.307,-5.571,-0.859,-5.022,-0.163,-3.188,4.773,-0.253,1.638,-3.299,2.400,1.007,1.949,-2.070,0.000
-2.003,0.823,2.590,4.404,3.302,2.113,1.323,5.159,5.945,-0.116,-1.980,-7.613,0.085,-1.557,2.503,-0.885,0.183,4.498,5.190,0.743,0.176,-4.071,0.000
-1.602,-1.031,-2.611,-0.407,-0.729,-3.753,-1.354,1.350,-4.803,-0.210,0.544,-2.436,-0.506,-1.620,2.381,-2.244,-4.532,-1.058,-2.229,-1.576,0.880,1.666,0.000
-3.111,-6.193,-2.907,-1.673,2.398,4.610,0.772,-1.286,1.877,1.853,-3.282,3.205,0.819,-1.753,3.494,-0.601,-5.428,-1.096,-2.920,2.314,-5.683,-0.478,1.000
-5.552,-3.143,2.102,-1.655,2.447,1.806,-3.716,2.328,-8.435,-0.307,-4.423,-5.983,0.371,-4.239,0.633,-2.328,-4.926,2.554,-0.469,5.614,1.531,-3.562,0.000
0.470,-4.374,-0.202,-0.775,1.564,-3.687,4.732,-1.750,0.383,-0.040,-3.763,-0.215,1.626,-0.865,0.066,-2.520,-4.844,1.241,-1.345,-0.546,1.475,1.234,0.000
-1.575,2.949,-3.242,-5.676,0.697,0.753,4.963,1.538,0.043,-2.745,0.414,-0.855,0.268,0.990,3.724,2.184,0.433,-2.401,1.396,-4.960,-3.149,2.025,0.000
-1.301,3.452,-0.084,0.177,-2.532,-1.568,2.842,-5.393,-1.994,0.338,-1.308,-0.811,0.034,-1.767,4.577,-1.376,-2.602,2.450,-3.623,1.106,2.809,-0.827,0.000
4.260,-7.420,-1.455,1.306,3.026,6.312,-3.807,-0.012,2.166,6.835,-3.318,2.381,-1.029,-1.446,-4.701,-1.545,1.481,0.963,-0.133,-0.291,1.334,-4.422,1.000
1.435,1.795,-1.497,1.125,-0.431,2.985,-2.710,-5.185,3.178,4.220,-1.960,0.926,1.690,1.746,-2.562,-0.443,-3.029,-5.036,1.117,-3.092,2.371,-2.039,1.000
0.172,0.599,3.304,3.640,-0.894,1.470,-2.225,-5.959,0.239,-1.787,1.485,-1.643,6.157,3.222,-0.486,-2.265,-0.961,-0.217,3.522,-4.783,-1.546,0.209,1.000
-0.644,-3.095,-6.328,5.044,-4.027,2.068,-0.866,1.264,0.492,-3.492,2.349,0.578,6.469,0.516,-0.981,1.387,1.232,-5.281,-0.718,-2.000,0.252,-1.203,1.000
2.126,0.113,-4.318,-1.655,-0.798,-3.518,0.257,5.531,3.599,0.934,1.061,-0.095,-2.132,-0.424,4.405,2.836,-5.759,5.485,10.338,-4.949,0.792,-0.541,0.000
-3.552,2.705,-1.894,3.168,4.151,3.750,-0.391,2.357,-2.987,-6.943,2.493,0.027,2.192,-3.850,-2.710,-8.151,0.401,1.123,-1.703,1.335,3.292,1.649,0.000
-3.587,-2.714,2.345,4.855,-1.020,-1.510,3.706,2.702,-0.249,2.532,0.891,-3.352,5.749,8.693,3.663,0.260,-6.956,-2.326,-1.906,-3.841,0.648,-5.167,1.000
1.725,-3.760,3.389,1.202,5.679,2.518,4.202,-2.942,-2.107,-1.410,2.272,2.921,-0.862,-0.087,-3.860,0.184,-0.506,1.552,0.706,0.734,-1.489,-1.935,1.000
-1.747,5.046,-1.944,1.558,6.238,-1.829,0.711,-1.623,-5.438,-9.956,2.790,-5.819,6.886,-4.638,-2.126,-7.373,-0.352,-2.115,-0.611,-0.227,3.479,2.049,0.000
0.739,2.366,-1.274,1.503,-0.131,-0.400,-4.193,-6.295,1.333,-4.316,2.172,-4.562,-6.603,0.953,-2.302,0.082,0.133,-0.806,3.966,5.602,0.453,-2.540,1.000
-1.062,-3.292,4.061,-0.118,-5.455,-3.601,-0.609,1.019,0.248,1.610,0.645,-0.954,1.339,-3.672,0.043,0.244,2.679,-3.316,-2.353,2.919,0.242,-2.796,0.000
-3.773,3.179,-3.165,3.122,3.810,0.838,-4.192,3.120,-3.196,-2.625,3.686,-3.319,0.215,-5.958,-3.720,-0.859,0.594,0.223,-3.529,-1.642,5.246,1.846,0.000
