1.460,1.223,0.920,-2.860,0.529,-3.599,1.277,-0.930,0.750,-2.513,-3.650,0.894,-5.164,0.953,-0.360,-4.427,1.000
-0.964,-1.224,2.471,-0.237,0.725,-3.189,-4.259,1.976,3.757,0.413,2.592,-1.194,0.932,1.084,5.657,0.548,0.000
0.827,2.138,2.140,-3.063,-3.777,0.812,-1.972,0.936,1.170,-2.486,-0.196,-1.702,-2.410,-0.191,0.019,0.671,1.000
1.483,1.395,2.383,-2.558,1.875,-1.331,-0.355,-2.305,1.970,-0.803,1.260,0.379,-2.569,0.755,2.801,3.391,1.000
8.429,0.758,8.946,3.577,-1.954,0.160,3.704,-1.597,-6.055,-6.492,0.733,-0.690,-1.784,0.225,0.892,2.893,1.000
0.591,-2.264,-4.509,4.891,1.348,-0.993,-1.309,-6.343,-1.751,-3.568,0.743,-1.059,-0.537,-4.342,1.970,1.717,1.000
-2.182,0.192,-0.839,-4.557,3.326,-4.686,-2.272,-1.758,6.104,0.727,0.150,-3.803,-2.937,-0.547,3.383,-0.137,0.000
1.201,-3.048,-0.635,3.212,-2.279,-3.594,0.890,-1.488,-1.680,-5.679,2.100,-3.198,-0.954,-2.266,3.207,3.340,1.000
4.195,-4.892,1.111,0.840,1.951,-3.467,3.268,-2.382,0.745,-4.764,3.918,-2.420,-1.641,-1.574,0.266,0.070,0.000
-0.585,0.952,1.827,1.552,-3.269,-2.914,-4.882,0.370,2.399,-2.274,1.505,1.278,-1.075,0.039,2.281,2.487,0.000
-0.982,-0.495,2.697,2.078,-1.932,1.299,-1.841,2.894,0.870,-3.965,-2.143,-0.807,-1.890,-1.655,2.533,0.109,1.000
-1.306,-1.684,1.395,-3.669,-2.205,0.398,-0.370,3.347,3.817,0.643,-0.386,1.326,-5.585,-1.999,4.780,0.378,1.000
-2.568,2.829,2.292,-0.997,-1.832,-2.378,1.387,-3.086,3.142,-1.088,3.323,-2.859,-0.739,-0.973,4.986,1.801,0.000
1.278,0.378,0.449,1.177,0.077,3.174,-3.567,-0.023,2.516,-0.020,2.493,2.542,-3.243,-3.068,4.139,1.309,1.000
-2.319,-0.279,4.853,-0.560,-4.315,-0.124,2.549,-0.743,-3.324,-1.722,1.737,1.123,-3.595,-0.079,1.757,0.827,0.000
-4.131,0.460,-1.531,-3.554,4.479,-0.350,-2.027,-1.578,2.061,2.807,1.213,2.712,-0.249,-2.484,3.758,0.730,1.000
-2.236,-1.892,-1.943,-0.988,-0.352,-1.491,-2.617,-3.943,-2.950,1.289,-0.383,5.011,-2.582,3.865,2.494,2.482,0.000
2.032,-6.369,-2.850,0.641,1.454,-6.262,-2.701,-3.038,6.300,2.936,-1.242,-7.696,-4.566,4.053,1.776,0.232,0.000
3.418,-0.308,2.984,-2.603,-1.293,-1.759,4.577,-2.516,0.342,-0.578,-0.102,2.599,-4.819,-5.920,-1.937,1.687,0.000
4.180,-1.652,5.671,-0.700,-3.908,2.054,3.843,-2.279,1.651,-2.627,3.396,2.719,-4.914,-2.962,0.974,2.276,0.000
0.367,0.116,-0.528,2.239,-2.945,-1.783,0.300,-0.898,-1.709,-2.159,-0.743,-3.477,0.494,-0.528,1.834,-0.538,1.000
0.335,-2.214,3.673,0.961,-1.587,5.009,-2.113,2.810,-4.105,-2.825,3.890,3.570,3.619,-4.562,-0.159,-0.074,0.000
-0.729,-2.198,-0.883,-2.720,0.960,-3.317,-1.914,-1.253,3.107,0.717,-2.096,0.554,-3.123,0.005,0.587,-1.683,0.000
3.732,-0.904,3.941,6.529,-2.594,-1.428,2.743,-1.610,-0.822,-0.004,2.928,-3.306,3.333,-0.480,-1.156,-2.515,1.000
1.231,-2.709,7.335,-0.845,-1.093,1.354,-1.398,0.574,1.002,-1.404,0.978,-0.208,1.071,-0.092,3.874,2.735,1.000
1.817,-5.425,-0.456,1.323,1.922,-5.109,1.172,0.080,0.658,2.119,1.745,1.174,1.010,-1.727,0.812,0.538,0.000
0.867,-1.354,3.304,0.578,-5.892,4.024,0.192,-0.215,3.283,-1.901,-2.725,0.832,-0.491,-0.205,-2.874,-1.249,1.000
2.593,1.406,2.492,1.989,-1.000,-2.325,5.625,-0.757,-1.311,-4.370,-0.121,-1.906,0.188,-3.230,-0.214,0.818,1.000
-2.512,2.710,0.130,-2.624,-1.267,-1.627,-4.888,-0.335,2.133,-1.297,1.461,0.842,0.374,-1.704,0.339,2.559,0.000
-0.122,0.002,-2.641,-0.025,-0.664,-0.310,-3.221,1.532,-3.681,2.358,1.676,-1.300,-0.299,3.116,-0.204,1.759,0.000
3.429,-1.550,1.193,2.820,-2.658,-0.809,0.527,0.925,1.124,3.152,-0.502,0.338,0.945,2.782,-2.979,-3.577,1.000
1.660,-3.403,-0.214,-1.904,3.132,-1.326,4.725,-3.372,0.503,2.075,0.762,-1.448,0.280,1.173,-0.509,3.044,0.000
1.514,0.577,-0.742,3.396,4.956,-0.365,-3.211,0.967,2.917,5.472,2.897,-3.163,-4.980,-1.754,2.860,1.747,1.000
-1.672,-2.088,-4.431,-2.093,2.772,4.909,3.045,-0.656,1.156,-1.482,5.906,-0.174,0.656,1.291,2.721,2.133,0.000
0.120,-0.676,-1.132,0.244,0.082,-0.749,-1.981,-2.444,1.562,-0.333,-0.839,-2.251,-1.975,0.613,0.159,-0.608,1.000
0.064,0.332,-2.764,-1.543,3.670,-3.097,-0.298,0.074,-3.661,0.644,-0.995,-0.430,-1.039,-0.751,-0.036,1.310,0.000
2.512,-1.084,3.177,8.048,-0.819,0.911,-2.927,0.662,2.968,-0.225,2.357,-1.503,-4.528,-2.069,-1.100,1.521,1.000
-1.464,-0.178,0.586,-3.133,-1.662,2.163,0.542,-1.598,-0.407,1.870,0.472,3.012,-1.471,-3.579,1.215,2.621,0.000
7.139,-0.105,5.174,-0.263,-1.177,0.462,-2.403,-1.815,1.153,-2.369,-1.929,-3.320,-0.635,1.566,0.990,1.176,1.000
2.933,-0.929,1.426,0.895,-1.227,-0.469,5.856,-0.071,1.940,1.523,1.787,2.952,-4.120,-1.751,2.635,1.553,0.000
0.419,3.517,3.441,-2.813,2.874,-0.214,2.326,-2.824,-0.080,0.858,5.382,5.798,0.721,-0.427,-0.789,2.745,1.000
-2.688,-3.489,-3.015,0.718,-1.135,-4.650,-6.406,1.136,2.679,-4.218,-3.317,-0.421,-4.550,-2.675,-3.147,-0.965,0.000
1.610,3.704,2.435,0.674,-0.732,1.088,-1.283,0.697,1.302,0.677,-3.357,-0.998,1.324,-1.104,-0.193,-4.933,1.000
3.811,0.824,-1.891,2.328,4.094,3.822,-2.706,-2.800,1.201,0.884,3.408,1.598,-2.886,0.677,0.745,4.818,1.000
0.927,-3.792,-0.713,-1.344,-1.479,-0.473,0.252,-0.249,-1.567,-0.266,1.759,0.204,-1.312,-0.670,0.135,-0.906,0.000
2.667,-2.991,1.828,2.149,0.517,3.482,-0.827,-4.676,0.321,-3.505,4.444,2.649,-0.720,-3.608,2.814,3.405,1.000
-0.065,0.468,3.198,-0.391,-0.214,0.172,1.908,0.564,2.511,-1.200,-0.766,1.395,-1.650,0.270,0.764,-1.035,1.000
-0.156,-5.255,-2.087,4.001,-1.391,-0.322,-5.386,-1.318,2.619,-0.699,3.360,1.104,-4.065,3.096,0.106,-2.574,1.000
1.211,-2.103,0.938,1.168,0.111,-1.057,-1.436,-1.077,-0.189,0.694,0.146,-1.987,-3.379,-2.952,2.567,0.802,0.000
-2.561,-1.010,0.122,-0.427,-0.004,0.080,-0.080,0.179,-2.276,-2.922,2.605,0.930,-3.137,-0.950,2.990,2.466,0.000
-0.927,2.501,-0.731,2.218,0.195,1.767,0.061,-0.750,0.452,1.280,3.602,1.819,-2.072,-4.290,1.844,-0.049,1.000
-2.596,0.012,-0.805,-2.210,-2.405,1.516,-1.665,-0.479,2.664,-2.349,1.575,3.058,-0.948,-1.819,0.241,1.262,1.000
-2.792,1.114,4.216,-0.958,-3.088,-3.406,2.778,-2.263,2.278,2.134,-0.324,0.730,-1.760,3.820,4.728,1.423,0.000
0.968,-1.283,-1.441,2.411,2.223,-1.977,-1.939,-3.556,1.171,-2.104,0.635,0.300,-2.293,-1.931,1.781,-3.037,1.000
2.484,0.948,1.508,2.432,-0.024,-0.815,-0.964,1.133,0.812,-1.608,-1.063,-2.406,-0.690,-1.721,0.781,-1.646,1.000
2.055,4.331,5.095,-0.594,-0.135,1.140,-1.362,-1.489,-1.112,-3.928,-1.275,-0.081,3.738,-0.240,0.368,1.115,1.000
1.196,-10.595,0.344,0.595,-4.030,-2.264,-4.493,1.087,2.747,-0.849,8.099,0.823,-1.577,1.970,5.919,4.244,1.000
-2.230,-6.131,5.149,2.570,0.343,3.639,0.683,1.286,-1.680,-0.808,2.192,1.676,0.617,-7.600,2.345,-3.894,0.000
-1.254,0.007,7.714,0.764,-1.855,-0.691,2.577,-2.547,-1.133,-3.849,2.700,3.284,-1.849,-1.128,-0.927,4.587,1.000
1.053,0.429,1.041,0.101,-0.790,1.429,-4.445,2.276,4.418,-3.298,0.379,0.037,1.793,-1.373,3.109,-1.008,1.000
2.136,0.834,1.447,4.537,2.672,2.220,-2.783,2.311,2.237,2.549,0.449,1.053,-3.156,-1.329,2.891,-0.488,1.000
0.968,1.006,1.488,-1.043,-2.821,0.875,3.818,-0.684,-0.905,-3.231,3.251,1.221,-6.849,-5.446,-1.064,0.871,0.000
4.634,0.648,2.255,0.016,-1.511,-0.839,2.645,1.007,1.299,0.193,1.341,1.502,-1.488,-6.009,-0.186,1.540,0.000
-0.382,-2.435,1.016,-1.494,-2.915,2.623,1.887,-3.187,-1.753,-0.320,2.824,2.284,-6.663,0.901,4.041,-2.423,0.000
2.228,-6.913,-0.439,1.248,3.239,-0.651,-6.094,0.047,4.480,-3.961,0.398,5.000,-2.304,-0.896,7.330,0.005,1.000
3.371,0.341,3.351,-0.266,-0.027,1.576,-3.784,1.859,4.707,0.110,-0.716,0.770,0.098,-1.570,2.938,-2.238,1.000
3.299,-3.911,6.028,1.528,2.462,-0.173,-1.091,-0.841,2.790,-1.945,1.453,2.819,0.349,-0.087,3.610,-1.701,1.000
0.587,-4.059,4.455,0.327,-0.475,-3.120,-1.954,2.963,3.905,3.224,1.476,-0.138,0.364,2.745,1.354,-3.215,1.000
-1.975,-3.000,-0.378,1.658,1.689,-4.613,0.108,-0.787,-1.992,1.790,1.306,3.556,0.628,2.962,0.340,4.775,0.000
2.418,1.994,2.845,1.923,0.967,-3.483,4.146,1.247,1.652,0.978,-3.986,-2.605,-0.211,-0.721,-1.517,-4.111,1.000
0.707,1.250,-2.499,-5.024,-1.150,1.544,-0.258,-0.231,-5.247,-2.173,1.454,-0.553,-0.435,-1.523,-4.470,0.550,0.000
1.202,-0.229,-0.861,-3.108,-1.336,0.603,3.089,-3.876,0.211,-2.057,-0.051,0.144,-3.902,-6.624,-2.506,1.681,0.000
1.777,-2.702,3.675,-2.379,-4.028,-0.750,2.053,-0.083,1.953,-0.444,-4.988,-1.232,-0.375,-1.520,1.149,-5.894,1.000
0.861,-1.581,-4.889,-1.517,2.840,-2.401,0.251,-3.824,-1.544,4.005,-1.772,-3.453,0.308,-2.440,-0.145,-2.453,0.000
-3.368,-7.068,-0.944,-2.169,-0.097,-2.148,-7.426,1.597,4.629,1.086,2.654,2.047,-2.697,1.639,4.040,-1.809,1.000
0.914,-2.116,-2.784,-2.964,4.205,-0.555,1.641,-1.003,-0.996,0.202,0.592,2.071,-0.758,2.801,2.459,2.127,0.000
4.119,-3.607,0.453,3.221,2.752,-2.683,2.171,-5.361,-1.276,-2.418,0.351,1.491,-2.942,-1.816,2.216,-1.009,1.000
0.037,1.522,2.728,-1.806,-0.555,0.140,0.797,0.288,-2.664,3.871,-0.104,5.682,-1.953,-2.713,-0.094,2.508,0.000
-0.095,0.778,-0.611,2.270,-2.667,-1.871,-3.286,0.912,3.319,-1.027,3.562,0.966,3.783,-0.580,3.258,2.418,0.000
1.727,-0.515,3.494,0.979,-0.438,-1.545,0.523,0.053,-2.759,0.425,4.745,3.942,-2.525,0.437,1.717,-0.839,0.000
3.422,-1.239,1.461,-2.324,-0.270,-4.643,3.256,-2.507,-0.894,0.977,-0.075,0.176,-2.993,-2.801,-2.135,0.319,0.000
1.262,-5.973,0.785,2.923,0.927,-1.908,-0.242,-2.285,1.366,0.419,2.349,0.913,-2.465,-0.084,1.301,1.367,1.000
0.051,-3.056,2.725,-1.874,1.555,-5.561,-2.525,2.084,4.441,-1.091,-2.301,-1.449,-6.740,2.365,2.800,-3.049,1.000
0.437,-0.627,0.175,-0.711,-0.775,1.598,3.024,0.248,0.387,-3.914,3.798,-3.859,-1.169,-3.670,-2.195,4.869,0.000
1.737,1.443,-0.188,-1.296,-0.722,0.870,-0.562,0.356,0.942,-4.607,2.362,2.863,-0.760,-0.927,3.221,-1.410,1.000
-0.519,0.756,0.181,-0.130,-1.157,1.363,-4.948,-0.671,2.329,-1.173,2.666,-2.031,1.780,-1.089,3.397,-1.931,1.000
0.143,-0.129,3.616,-2.269,0.874,-0.515,-2.390,-0.852,2.465,-3.229,-0.267,-1.561,-4.422,0.140,3.448,0.048,1.000
1.584,-0.504,6.916,-2.321,-2.602,0.933,-1.526,0.561,1.345,1.884,1.193,0.454,-0.294,2.093,0.819,-2.623,1.000
-0.651,-4.256,2.274,-0.294,-2.556,-1.463,1.427,-2.110,-2.583,1.187,-0.067,-2.736,-4.905,0.073,0.009,-4.327,0.000
3.495,-3.819,1.127,4.268,-1.750,1.477,-1.591,-5.434,-0.958,1.407,4.162,1.019,-1.707,0.650,-1.708,0.797,1.000
-0.203,-1.258,-1.083,-2.039,-0.510,-2.002,-2.176,-0.379,-3.026,1.907,-0.052,-0.439,-0.061,-3.146,-0.854,-0.831,0.000
2.146,-0.111,-3.664,0.578,-3.129,-1.932,-2.479,2.949,-1.552,-3.208,0.080,0.515,2.014,-1.528,-3.922,7.300,0.000
1.178,0.445,2.758,2.649,-2.337,-2.199,1.456,-1.128,-0.058,2.706,0.200,-2.848,0.897,0.446,-3.164,-3.786,1.000
-3.945,-0.695,-3.155,-0.532,-3.912,5.078,-0.374,-1.338,0.020,-1.761,3.303,-1.130,-3.037,-0.067,-0.230,6.398,0.000
1.867,-0.433,1.976,-1.501,-4.159,1.759,-2.257,-0.127,3.053,-0.335,-0.259,-1.277,-2.312,-1.325,1.970,-0.296,1.000
0.735,-0.903,1.112,3.111,-1.517,1.123,-2.658,-0.815,3.293,1.116,-0.399,-1.148,-2.235,-2.222,-0.563,-0.197,1.000
2.527,4.854,1.103,0.723,5.457,-1.174,-1.152,-1.198,2.357,2.312,4.566,1.988,-2.095,-0.274,1.579,3.460,1.000
-2.695,0.722,-0.671,-1.262,0.572,-0.121,-3.229,-1.335,4.643,-1.216,1.925,4.266,-1.379,-0.937,1.919,1.228,1.000
2.324,-5.116,-0.747,2.348,-1.774,0.100,-2.859,-0.514,2.578,-2.405,3.230,0.149,-1.281,-1.728,1.708,4.334,1.000
2.059,-3.202,1.428,1.314,4.589,-0.044,-1.118,-6.912,1.198,-1.397,1.058,0.974,-3.823,-2.486,2.593,1.048,1.000
-1.996,-2.797,-1.540,1.389,-0.291,0.379,-2.507,-0.913,1.016,-1.830,0.897,-1.559,-0.061,-2.403,2.029,1.066,0.000
1.954,-2.378,-0.696,2.639,1.091,0.654,-1.813,-4.414,0.464,-2.728,2.028,0.676,-1.138,-3.885,3.083,0.986,1.000
2.657,-4.342,-0.227,-1.169,1.648,-0.478,-0.186,-1.807,-0.751,-2.125,1.718,0.902,-3.547,3.846,4.814,0.446,0.000
-1.018,3.360,3.696,0.648,-3.024,-4.621,-4.050,-0.506,3.321,0.750,0.312,0.378,-1.029,1.153,2.536,-0.613,0.000
1.155,0.315,1.372,6.263,3.220,0.848,-1.367,-3.226,1.491,-0.762,1.496,-0.081,-2.564,-0.070,-1.814,4.314,1.000
-4.798,-0.662,3.374,-1.292,-0.835,-0.191,-3.580,-0.114,-0.057,-2.413,1.351,-1.888,-2.182,-3.865,-0.534,-4.710,0.000
1.310,0.676,1.857,0.293,-1.386,-2.080,1.577,-0.556,-1.269,1.723,1.089,2.964,-0.276,-4.687,0.032,-0.680,0.000
-0.197,-4.233,2.821,-2.455,-1.460,1.139,-6.432,-2.505,5.978,2.752,1.330,0.614,-3.008,-1.270,1.566,2.485,1.000
3.888,0.456,1.367,-0.995,-0.625,-1.057,-2.336,-1.215,1.314,-0.704,-1.897,-0.239,-2.181,-1.917,3.758,-2.330,1.000
0.492,3.869,1.306,1.545,4.783,-1.875,1.563,-4.421,-0.818,-1.116,2.577,2.132,1.257,-0.822,0.474,0.758,1.000
-1.282,-0.179,-2.169,0.684,-2.737,4.268,-3.238,-0.402,-0.547,4.681,1.122,3.952,0.253,6.307,3.051,6.557,0.000
2.289,-0.204,-3.020,-2.941,4.385,-5.462,-0.390,1.879,-2.498,5.222,-3.718,1.300,1.889,-1.414,1.641,-0.952,0.000
3.220,-3.694,1.987,0.249,1.649,-3.089,5.459,-1.548,0.524,-3.301,2.990,-3.411,-1.641,-2.382,-0.007,0.514,0.000
-0.946,0.263,5.876,-1.593,1.841,5.917,0.466,0.896,-1.322,-1.561,1.656,3.581,6.325,-5.837,-2.325,-4.229,0.000
1.994,-2.061,-0.389,-5.466,-0.244,-3.632,-1.191,-1.226,0.949,3.617,1.559,-2.280,-3.432,-0.285,-1.583,1.088,0.000
0.065,-1.633,-0.438,0.864,-1.520,-1.485,-4.111,-2.618,0.096,-4.714,2.760,-3.001,-3.266,-2.964,4.348,1.412,1.000
0.717,-2.342,4.092,1.541,4.710,1.479,-2.191,-1.984,4.106,-1.109,0.981,0.151,-0.356,-2.902,4.626,0.532,1.000
0.592,-2.099,-0.068,1.064,-2.690,1.181,-3.642,-3.877,-0.721,-2.565,5.236,-0.375,-3.315,-3.004,2.979,1.683,1.000
-5.493,1.430,-1.095,-1.454,-1.523,-6.226,-1.881,-0.561,1.965,-2.894,0.485,-2.939,-5.662,-1.270,4.025,-3.365,0.000
-2.944,-2.858,1.655,0.733,-2.518,2.103,-0.493,-0.493,-0.987,-0.306,4.118,0.560,1.309,-5.994,3.191,4.528,0.000
2.781,-4.394,1.950,0.349,-0.413,-4.096,0.868,-0.409,-0.376,-3.176,2.340,-0.224,-2.500,0.871,-0.198,3.490,0.000
-3.238,-0.872,-2.891,-3.959,0.242,-1.994,-1.403,1.670,-3.896,-3.994,1.451,1.716,-3.649,0.764,2.397,1.375,0.000
0.502,1.999,0.282,-1.855,-1.855,-0.477,-0.787,-2.713,4.150,0.637,4.045,0.516,2.262,-2.153,1.531,6.994,0.000
1.287,0.898,2.068,-0.107,-2.024,-0.263,-0.845,1.170,1.202,-2.642,0.447,1.047,-1.081,-0.153,-0.070,-2.228,1.000
-5.106,1.518,5.642,0.045,-3.199,-2.593,-2.034,-0.679,1.941,0.280,2.453,0.687,-1.720,-3.492,4.720,1.387,0.000
5.755,-1.626,-0.303,-0.689,6.215,-5.123,2.060,-3.204,-1.265,1.579,-0.773,-3.401,2.204,-4.542,-2.734,-1.384,0.000
-0.500,1.040,5.755,-4.237,2.993,4.386,2.922,-2.016,-0.727,0.461,3.708,-0.980,1.994,-6.767,2.066,0.324,0.000
0.245,0.198,1.929,-1.966,3.212,-3.227,1.618,-1.221,0.039,-5.497,-1.827,-0.221,-2.282,-2.322,4.503,-0.222,1.000
0.639,-0.632,2.230,0.625,-0.338,1.044,-2.384,-0.314,2.398,-1.811,1.568,-1.532,0.925,-2.473,4.063,0.721,1.000
-2.752,-3.243,-0.034,-2.685,-1.121,2.990,5.463,-2.386,-3.116,-2.452,-0.084,1.102,-2.812,-2.221,0.050,1.392,0.000
7.011,2.306,-2.018,2.800,6.862,0.131,-5.053,-1.905,0.276,-0.006,3.481,-1.820,-3.888,0.917,2.717,7.352,1.000
-2.578,-3.572,-5.693,2.476,-2.609,-5.835,-2.995,2.942,2.189,-1.318,1.542,-3.073,-0.112,-0.720,2.848,-1.564,1.000
-0.703,-1.034,-1.508,-0.440,-0.871,5.879,0.952,1.043,1.209,4.633,3.171,4.429,-1.219,1.108,4.638,2.509,0.000
0.792,0.041,0.492,2.005,-1.215,-1.135,-3.740,0.238,1.702,2.178,-0.662,-1.036,1.786,-1.611,1.639,-4.657,1.000
4.320,1.516,1.733,0.464,3.649,2.611,-3.249,-2.764,-1.415,-4.291,0.362,0.265,3.736,1.071,0.177,1.622,1.000
-1.686,-1.592,0.467,4.724,-1.854,-4.796,-0.162,-1.851,4.226,2.277,-1.093,-0.294,-2.917,1.722,10.184,1.339,0.000
-0.562,4.560,1.621,-3.802,0.502,-0.977,-2.573,0.918,1.871,-2.206,-1.913,4.619,0.553,0.905,-0.425,0.477,0.000
-1.289,0.207,1.477,-0.677,-3.850,-4.597,1.190,2.303,0.336,1.195,0.248,-3.818,-0.788,1.451,-2.650,-2.261,1.000
1.676,1.780,-0.133,0.169,2.299,-1.068,-4.689,-0.591,5.264,2.651,4.310,-1.031,-3.421,-1.417,2.699,1.710,1.000
-1.385,-3.799,0.547,-2.877,-0.529,-3.073,2.035,-4.700,2.726,-0.038,-2.445,-3.417,-6.528,5.271,2.292,0.775,0.000
0.115,0.019,-3.481,3.041,-1.002,-4.460,-0.158,-1.350,0.076,1.830,-1.879,-3.129,-3.318,-0.151,-2.503,-4.941,1.000
-1.544,2.525,-0.561,-1.010,-3.203,0.162,-4.128,-0.060,-4.044,-0.417,0.079,1.346,-0.500,-0.339,-1.335,4.062,0.000
0.032,2.702,-0.853,-0.536,2.694,-2.316,-0.064,-2.785,1.603,1.970,0.768,-1.563,-0.267,-2.596,2.616,-1.883,1.000
-3.188,1.672,-1.788,0.869,-5.776,-0.259,-2.732,2.714,-2.998,-0.583,1.323,1.990,-4.322,0.600,3.372,1.927,0.000
-5.405,1.510,-1.647,1.977,0.423,-0.877,4.117,-0.478,1.940,1.910,5.992,7.888,-1.566,-4.702,-0.618,-4.522,1.000
-2.632,1.879,1.063,-1.745,4.396,-6.915,0.960,-2.168,1.276,-0.271,-2.954,-1.120,-6.236,-1.204,-1.170,-8.433,1.000
2.495,-2.714,2.744,0.284,3.258,1.160,-0.529,-0.528,4.719,3.319,-0.724,0.968,-0.419,-0.480,2.093,-0.523,1.000
0.577,1.505,0.508,1.636,-2.485,-1.156,0.031,-3.497,-0.414,-0.782,1.221,-4.400,-3.419,-1.382,-1.914,-0.366,1.000
4.877,-4.581,-0.869,5.270,1.187,-0.109,5.327,-0.032,4.845,2.060,4.859,-2.422,0.487,-0.547,-0.482,4.481,0.000
-2.083,-0.099,-2.768,-4.126,-1.000,-3.808,-0.607,-1.350,0.870,0.199,-0.958,-2.404,-2.904,2.744,-0.348,3.665,0.000
2.614,-3.463,-0.728,-1.133,3.480,2.305,4.011,-0.624,1.517,-0.690,5.251,2.934,-1.669,2.979,3.695,1.708,0.000
-3.439,2.346,6.220,-5.993,2.324,-1.799,0.830,-0.629,2.440,1.232,-1.227,0.150,-1.202,-2.360,0.624,-2.507,0.000
4.699,-2.835,-0.306,-0.716,3.072,-1.379,0.778,0.887,0.897,4.220,1.085,1.501,2.244,-0.965,2.331,-0.664,0.000
-2.081,0.696,-4.406,-3.203,4.691,-3.531,1.702,2.892,-3.004,4.215,-1.287,3.689,0.786,1.260,2.675,1.209,0.000
0.202,-0.988,0.727,-0.221,-0.797,-0.528,-1.969,1.022,-1.974,-1.711,2.293,5.116,-1.024,3.870,5.355,1.839,0.000
-0.754,-0.436,3.105,2.373,-1.577,-0.728,-1.501,4.412,-1.890,0.292,3.246,0.018,3.992,-4.264,1.750,0.330,0.000
1.006,0.179,-3.460,-2.446,1.320,1.257,-0.239,-0.287,-0.722,-1.867,0.173,-0.132,-2.275,-0.907,3.331,1.215,0.000
0.541,-0.318,-1.276,1.808,-0.465,-1.237,-1.286,0.275,2.571,2.485,-0.914,-2.313,0.653,-3.247,0.976,-1.314,1.000
-1.100,-0.251,2.729,-0.233,-2.634,-1.892,-2.130,1.164,2.378,-1.320,0.239,6.286,0.326,4.364,4.622,-0.746,0.000
-0.331,-0.978,4.216,3.423,-5.892,-0.289,-4.016,1.889,1.675,-2.937,5.323,-5.772,1.976,-1.462,2.278,0.681,1.000
0.259,-3.224,2.242,-0.356,0.900,2.730,-1.902,1.008,-1.673,-1.692,1.616,-1.230,1.365,-3.213,0.610,1.488,0.000
1.658,0.145,0.235,1.289,2.226,1.410,-3.563,-1.495,2.646,-3.733,-1.623,0.456,1.449,-4.714,4.987,-0.212,1.000
2.034,-2.379,-0.826,-1.151,2.273,-6.169,4.572,-9.238,-1.411,1.391,-2.448,-2.391,-2.664,-3.898,-2.258,-2.767,0.000
0.709,-0.648,2.968,1.752,-3.646,-1.365,-2.073,-0.668,1.429,-3.987,-0.501,2.270,-2.495,0.311,-0.534,1.015,0.000
2.635,-6.036,-4.319,1.853,6.429,-2.741,3.160,-4.712,2.037,5.202,0.288,-2.835,3.194,1.180,1.686,0.039,0.000
1.405,3.006,3.602,0.261,-1.162,-2.117,0.280,1.134,0.787,-2.527,-2.326,-2.224,-1.536,-1.426,-0.419,-2.137,1.000
-3.511,-3.148,-4.432,-2.391,-2.874,-1.286,-4.488,-2.902,-1.748,-2.680,2.600,-7.388,-5.502,-1.058,0.094,7.364,0.000
-0.880,0.141,1.737,-1.346,-1.360,-0.257,-1.731,-2.202,2.104,-0.614,-1.404,-0.146,-0.009,-1.397,-0.722,1.830,1.000
-0.546,0.797,-0.466,-2.293,1.053,-3.225,-5.783,1.307,-7.561,1.029,-0.247,0.304,0.106,1.982,2.156,-3.164,0.000
2.424,-1.309,2.137,0.685,-4.511,-2.356,0.313,0.551,0.845,2.610,-0.077,-3.608,-2.063,0.758,-1.655,-0.125,1.000
2.287,-2.225,-1.538,-1.334,-1.006,2.388,0.547,-2.440,0.542,-0.333,1.497,0.030,-2.703,1.821,2.085,2.156,0.000
-0.920,-1.312,1.578,-2.584,-0.281,0.582,0.258,-1.692,1.423,-2.117,-0.418,-1.493,0.411,-1.636,-3.121,1.854,0.000
-3.825,-2.884,2.391,-0.221,-0.958,1.855,-3.170,-1.132,-1.160,-2.568,3.092,-3.888,-2.411,-5.037,0.688,0.815,0.000
-1.797,2.849,0.448,-3.971,-1.195,-6.108,-3.606,-1.299,2.704,0.672,2.780,-2.761,-4.467,4.474,7.225,0.252,0.000
-0.565,-2.329,1.146,0.256,2.517,-1.523,-2.993,0.918,3.441,1.089,-0.639,-1.294,2.900,-2.102,0.179,-2.590,0.000
2.828,-1.767,-0.435,2.005,0.519,-0.955,1.287,-1.939,-0.063,-0.349,-1.495,0.624,0.042,0.732,0.530,-1.292,1.000
1.673,-1.299,-3.740,-2.437,0.723,2.593,-1.121,-2.957,-1.421,-1.593,0.181,-3.242,-3.194,2.231,5.252,-2.244,0.000
2.693,-3.010,-0.679,-0.750,1.683,1.111,0.470,-4.511,2.453,0.149,-1.361,-0.018,-1.763,2.522,3.104,-0.155,0.000
1.785,-1.024,4.307,1.506,1.399,-1.567,-2.438,-1.365,1.676,-0.006,-1.204,0.459,-2.436,-1.007,1.899,-4.771,1.000
1.926,-5.509,0.094,0.743,4.261,-5.840,2.876,-1.348,-0.196,0.585,2.942,-0.868,1.620,-0.557,-0.449,0.311,0.000
2.700,2.844,-3.569,0.758,2.854,2.269,-0.803,-3.096,-3.033,0.434,6.015,2.623,-1.350,-3.620,4.484,0.615,1.000
2.408,1.157,0.559,-2.295,5.809,-1.344,0.413,1.470,-3.545,-2.835,1.763,-1.160,0.178,-3.052,-0.563,1.502,0.000
-3.661,2.209,1.162,3.788,0.959,-2.628,1.239,-3.903,-0.665,2.296,1.899,0.316,1.773,-4.221,-3.460,-0.529,1.000
